r[m]	M[Msun]	rho[g/cm^3]	P[N/m^2]	n_e[pm^-3]	n_p[pm^-3]	muF_e[MeV]	B
0.01000000000000002	2.6087579979189072e-39	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010039486215165061	5.202730334133285e-27	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.01007912834644891	1.0572042595136015e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010118927009505263	1.608887503910066e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.01015888282241893	2.173368635607585e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010198996405715179	2.74864476247669e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010239268382369535	3.332663415173234e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010279699377817421	3.9233217193458665e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010320290019963865	4.5184655559787827e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010361040939193216	5.115888709711399e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010401952768379095	5.713332004978242e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010443026142893977	6.308482429799128e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010484261700619224	6.899236162663464e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.01052566008195495	7.500558639252459e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010567221929829966	8.120602569890571e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010608947889711725	8.757053082730306e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010650838609616513	9.407537315653777e-26	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010692894740119257	1.0069623444589923e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010735116934363808	1.0740819697888861e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010777505848073025	1.1418573356558231e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.01082006213955893	1.2100269740176813e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010862786469733106	1.2783231178298994e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010905679502116685	1.3464715967146394e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.01094874190285084	1.4141917311406211e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.010991974340707089	1.482262299850536e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.011035377487097668	1.552649272844138e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.011078952016085922	1.6252877784528572e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.011122698604396956	1.7000475059682684e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.011166617931427869	1.7767946874548604e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.011210710679258487	1.8553920389172498e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.01125497753266191	1.9356987006167573e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.011299419179115151	2.0175701765265108e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.011344036308809759	2.1008582729133497e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.01138882961466273	2.1854110360354826e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.011433799792326988	2.2710726889427872e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.01147894754020237	2.3576835673695325e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
0.011524273559446437	2.4450800547061936e-25	2.0536599595222223e8	5.625004036071015e24	60.91069839499102	46.34363517812349	1.944828405480125	0.996953309401765
