r[m]	M[Msun]	rho[g/cm^3]	P[N/m^2]	n_e[pm^-3]	n_p[pm^-3]	muF_e[MeV]	B
0.01	1.0542609641074346e-38	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.010037503482985488	2.195804923442498e-25	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.01007514761709458	4.4345623931078085e-25	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.010112932929817978	6.685290534557176e-25	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.010150859950624657	8.951476639848618e-25	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.01018892921096929	1.1265716318668983e-24	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.010227141244299682	1.3597028128155005e-24	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.010265496586064259	1.5927259943942711e-24	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.010303995773719562	1.8281816947728325e-24	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.010342639346737785	2.0663055583406946e-24	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.010381427846614284	2.3071210064075875e-24	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.01042036181687534	2.550651648930915e-24	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.010459441803085522	2.7969212859792207e-24	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.010498668352855494	3.045960455076384e-24	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
0.01053804201584965	3.2978252751889286e-24	9.150796092044624e9	9.295785589903764e26	2729.817325696046	8233.788001912342	8.036657490152763	0.9884072969237722
