mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
2.51189e+05	4.55575e+37	1.48218e+27	3.70397e+37	1.32889e+27	5.30876e+48	1.29058e+49	4.32173e+48	1.58669e+49	6.35863e+49	5.17421e+49	3.41116e+22
3.16228e+05	3.61877e+37	7.42856e+26	2.94218e+37	6.66030e+26	4.21689e+48	1.02515e+49	3.43287e+48	1.26036e+49	5.05086e+49	4.11003e+49	2.15230e+22
3.98107e+05	2.87450e+37	3.72313e+26	2.33706e+37	3.33808e+26	3.34960e+48	8.14311e+48	2.72686e+48	1.00114e+49	4.01205e+49	3.26474e+49	1.35801e+22
5.01187e+05	2.28330e+37	1.86599e+26	1.85640e+37	1.67301e+26	2.66069e+48	6.46833e+48	2.16603e+48	7.95236e+48	3.18690e+49	2.59328e+49	8.56844e+21
6.30957e+05	1.81370e+37	9.35215e+25	1.47460e+37	8.38496e+25	2.11347e+48	5.13799e+48	1.72054e+48	6.31680e+48	2.53143e+49	2.05993e+49	5.40632e+21
7.94328e+05	1.44067e+37	4.68720e+25	1.17131e+37	4.20245e+25	1.67878e+48	4.08125e+48	1.36667e+48	5.01764e+48	2.01078e+49	1.63625e+49	3.41116e+21
1.00000e+06	1.14437e+37	2.34917e+25	9.30410e+36	2.10622e+25	1.33350e+48	3.24185e+48	1.08558e+48	3.98566e+48	1.59722e+49	1.29969e+49	2.15230e+21
1.25893e+06	9.09004e+36	1.17738e+25	7.39052e+36	1.05561e+25	1.05927e+48	2.57503e+48	8.62271e+47	3.16593e+48	1.26872e+49	1.03236e+49	1.35801e+21
1.58489e+06	7.22046e+36	5.90087e+24	5.87050e+36	5.29060e+24	8.41423e+47	2.04545e+48	6.84947e+47	2.51480e+48	1.00785e+49	8.20047e+48	8.56844e+20
1.99526e+06	5.73537e+36	2.95744e+24	4.66310e+36	2.65159e+24	6.68349e+47	1.62474e+48	5.44035e+47	1.99752e+48	8.00530e+48	6.51377e+48	5.40632e+20
2.51189e+06	4.55567e+36	1.48223e+24	3.70403e+36	1.32894e+24	5.30741e+47	1.29063e+48	4.32249e+47	1.58668e+48	6.35880e+48	5.17450e+48	3.41116e+20
3.16228e+06	3.61851e+36	7.42876e+23	2.94218e+36	6.66049e+23	4.21597e+47	1.02492e+48	3.43050e+47	1.25998e+48	5.04837e+48	4.10820e+48	2.15230e+20
3.98107e+06	2.87395e+36	3.72318e+23	2.33700e+36	3.33815e+23	3.34933e+47	8.14187e+47	2.72587e+47	1.00083e+48	4.01037e+48	3.26489e+48	1.35801e+20
5.01187e+06	2.28230e+36	1.86598e+23	1.85621e+36	1.67302e+23	2.66094e+47	6.46799e+47	2.16491e+47	7.94778e+47	3.18614e+48	2.59122e+48	8.56844e+19
6.30957e+06	1.81202e+36	9.35167e+22	1.47419e+36	8.38479e+22	2.10744e+47	5.13767e+47	1.72175e+47	6.30993e+47	2.52920e+48	2.06011e+48	5.40632e+19
7.94328e+06	1.43801e+36	4.68645e+22	1.17055e+36	4.20207e+22	1.67181e+47	4.07899e+47	1.36585e+47	5.00665e+47	2.00634e+48	1.63552e+48	3.41116e+19
1.00000e+07	1.14032e+36	2.34821e+22	9.29054e+35	2.10566e+22	1.32592e+47	3.23067e+47	1.07823e+47	3.97236e+47	1.58663e+48	1.29262e+48	2.15230e+19
1.25893e+07	9.03048e+35	1.17619e+22	7.36770e+35	1.05485e+22	1.04240e+47	2.56642e+47	8.58714e+46	3.14467e+47	1.25982e+48	1.03259e+48	1.35801e+19
1.58489e+07	7.13451e+35	5.88644e+21	5.83332e+35	5.28049e+21	8.21084e+46	2.03037e+47	6.76806e+46	2.48314e+47	9.93771e+47	8.16942e+47	8.56844e+18
1.99526e+07	5.61343e+35	2.94015e+21	4.60417e+35	2.63858e+21	6.41480e+46	1.59831e+47	5.30005e+46	1.95193e+47	7.73889e+47	6.38596e+47	5.40632e+18
2.51189e+07	4.38677e+35	1.46246e+21	3.61394e+35	1.31327e+21	4.94185e+46	1.24787e+47	4.10711e+46	1.51164e+47	6.02197e+47	5.03865e+47	3.41116e+18
3.16228e+07	3.39320e+35	7.21974e+20	2.81143e+35	6.48874e+20	3.75025e+46	9.63818e+46	3.11882e+46	1.16419e+47	4.61062e+47	3.80288e+47	2.15230e+18
3.98107e+07	2.58831e+35	3.52261e+20	2.15927e+35	3.16921e+20	2.83868e+46	7.37535e+46	2.35169e+46	8.86369e+46	3.49355e+47	2.96977e+47	1.35801e+18
5.01187e+07	1.94082e+35	1.69174e+20	1.63141e+35	1.52376e+20	2.24881e+46	5.34165e+46	1.53212e+46	6.76062e+46	2.56011e+47	1.88072e+47	8.56844e+17
6.30957e+07	1.42768e+35	7.97236e+19	1.20947e+35	7.18914e+19	1.64772e+46	3.94460e+46	1.16054e+46	5.00485e+46	1.90629e+47	1.60758e+47	5.40632e+17
7.94328e+07	1.02955e+35	3.68072e+19	8.78824e+34	3.32284e+19	1.07325e+46	3.11300e+46	1.08853e+46	3.51830e+46	1.59768e+47	1.37331e+47	3.41116e+17
1.00000e+08	7.28189e+34	1.66466e+19	6.25970e+34	1.50435e+19	8.01310e+45	2.25491e+46	7.23762e+45	2.69958e+46	8.74516e+46	9.25026e+46	2.15230e+17
1.25893e+08	5.05844e+34	7.38280e+18	4.37581e+34	6.67780e+18	5.71575e+45	1.60028e+46	5.23668e+45	1.90223e+46	6.30323e+46	6.61045e+46	1.35801e+17
1.58489e+08	3.45759e+34	3.21654e+18	3.00741e+34	2.91164e+18	4.04942e+45	1.11317e+46	3.68672e+45	1.06475e+46	4.38906e+46	4.60198e+46	8.56844e+16
1.99526e+08	2.33031e+34	1.37960e+18	2.03638e+34	1.24964e+18	1.82685e+45	6.56187e+45	1.61042e+45	5.78457e+45	2.09741e+46	2.17774e+46	5.40633e+16
2.51189e+08	1.55179e+34	5.83812e+17	1.36137e+34	5.29103e+17	1.48132e+45	4.84575e+45	1.31195e+45	4.16245e+45	1.65911e+46	1.71672e+46	3.41116e+16
3.16228e+08	1.02297e+34	2.44264e+17	9.00361e+33	2.21472e+17	4.88605e+44	2.43071e+45	4.13581e+44	1.87202e+45	8.76313e+45	9.32447e+45	2.15229e+16
3.98107e+08	6.68741e+33	1.01237e+17	5.90156e+33	9.18240e+16	2.37219e+44	1.25508e+45	2.07452e+44	5.75267e+44	6.26381e+45	6.88120e+45	1.35801e+16
5.01187e+08	4.34172e+33	4.16328e+16	3.83983e+33	3.77729e+16	2.36056e+45	3.40187e+45	2.22143e+45	2.94991e+45	2.35640e+46	2.33257e+46	8.56844e+15
6.30957e+08	2.80302e+33	1.70125e+16	2.48336e+33	1.54389e+16	-1.49495e+45	-1.58549e+45	-1.51871e+45	-1.86097e+45	-1.15027e+46	-1.16705e+46	5.40632e+15
7.94328e+08	1.80141e+33	6.91601e+15	1.59824e+33	6.27748e+15	7.83441e+43	1.41020e+44	-3.32449e+43	-4.09674e+43	1.81147e+45	1.03800e+45	3.41116e+15
1.00000e+09	1.15346e+33	2.79981e+15	1.02454e+33	2.54170e+15	8.42862e+44	1.07441e+45	7.74261e+44	9.53841e+44	8.19919e+45	7.89261e+45	2.15230e+15
