mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
3.98107e+05	2.22034e+37	2.29190e+26	1.73308e+37	2.00637e+26	2.58325e+48	6.03514e+48	2.01865e+48	7.72900e+48	3.09576e+49	2.41822e+49	2.75507e+22
5.01187e+05	1.76368e+37	1.14868e+26	1.37664e+37	1.00557e+26	2.05196e+48	4.79390e+48	1.60348e+48	6.13938e+48	2.45906e+49	1.92087e+49	1.73833e+22
6.30957e+05	1.40095e+37	5.75704e+25	1.09350e+37	5.03981e+25	1.62994e+48	3.80795e+48	1.27370e+48	4.87669e+48	1.95329e+49	1.52581e+49	1.09681e+22
7.94328e+05	1.11281e+37	2.88536e+25	8.68603e+36	2.52589e+25	1.29470e+48	3.02476e+48	1.01172e+48	3.87372e+48	1.55155e+49	1.21199e+49	6.92043e+21
1.00000e+06	8.83938e+36	1.44611e+25	6.89957e+36	1.26595e+25	1.02841e+48	2.40264e+48	8.03637e+47	3.07700e+48	1.23244e+49	9.62688e+48	4.36650e+21
1.25893e+06	7.02136e+36	7.24774e+24	5.48053e+36	6.34479e+24	8.16923e+47	1.90844e+48	6.38320e+47	2.44415e+48	9.78962e+48	7.64669e+48	2.75507e+21
1.58489e+06	5.57723e+36	3.63248e+24	4.35334e+36	3.17993e+24	6.48918e+47	1.51594e+48	5.07053e+47	1.94147e+48	7.77677e+48	6.07410e+48	1.73833e+21
1.99526e+06	4.43007e+36	1.82055e+24	3.45797e+36	1.59374e+24	5.15429e+47	1.20414e+48	4.02730e+47	1.54210e+48	6.17688e+48	4.82472e+48	1.09681e+21
2.51189e+06	3.51876e+36	9.12437e+23	2.74675e+36	7.98764e+23	4.09274e+47	9.56523e+47	3.19992e+47	1.22488e+48	4.90632e+48	3.83271e+48	6.92043e+20
3.16228e+06	2.79475e+36	4.57300e+23	2.18177e+36	4.00330e+23	3.25089e+47	7.59547e+47	2.53905e+47	9.72586e+47	3.89454e+48	3.04252e+48	4.36650e+20
3.98107e+06	2.21942e+36	2.29189e+23	1.73293e+36	2.00639e+23	2.58232e+47	6.03362e+47	2.01748e+47	7.72456e+47	3.09337e+48	2.41815e+48	2.75507e+20
5.01187e+06	1.76209e+36	1.14862e+23	1.37630e+36	1.00555e+23	2.05100e+47	4.79290e+47	1.60198e+47	6.13274e+47	2.45705e+48	1.91876e+48	1.73833e+20
6.30957e+06	1.39837e+36	5.75612e+22	1.09285e+36	5.03938e+22	1.62252e+47	3.80603e+47	1.27381e+47	4.86610e+47	1.94934e+48	1.52542e+48	1.09681e+20
7.94328e+06	1.10884e+36	2.88416e+22	8.67414e+35	2.52525e+22	1.28571e+47	3.02033e+47	1.00959e+47	3.85767e+47	1.54469e+48	1.21009e+48	6.92043e+19
1.00000e+07	8.78101e+35	1.44468e+22	6.87949e+35	1.26510e+22	1.01782e+47	2.38893e+47	7.94779e+46	3.05646e+47	1.21899e+48	9.54488e+47	4.36650e+19
1.25893e+07	6.93841e+35	7.23119e+21	5.44827e+35	6.33416e+21	7.96612e+46	1.89545e+47	6.31734e+46	2.41354e+47	9.65781e+47	7.62362e+47	2.75507e+19
1.58489e+07	5.46235e+35	3.61367e+21	4.30334e+35	3.16687e+21	6.24356e+46	1.49445e+47	4.95567e+46	1.89869e+47	7.58583e+47	6.00987e+47	1.73833e+19
1.99526e+07	4.27461e+35	1.79969e+21	3.38297e+35	1.57828e+21	4.84005e+46	1.17119e+47	3.85104e+46	1.48330e+47	5.86102e+47	4.66096e+47	1.09681e+19
2.51189e+07	3.31457e+35	8.90510e+20	2.63874e+35	7.81711e+20	3.69000e+46	9.07303e+46	2.95478e+46	1.13799e+47	4.52118e+47	3.65718e+47	6.92043e+18
3.16228e+07	2.53737e+35	4.36035e+20	2.03450e+35	3.83220e+20	2.75874e+46	6.92238e+46	2.21144e+46	8.66566e+46	3.41695e+47	2.71486e+47	4.36650e+18
3.98107e+07	1.91116e+35	2.10381e+20	1.54471e+35	1.85148e+20	2.06470e+46	5.23929e+46	1.64837e+46	6.51329e+46	2.55842e+47	2.11526e+47	2.75507e+18
5.01187e+07	1.41293e+35	9.96773e+19	1.15158e+35	8.78444e+19	1.63530e+46	3.70721e+46	1.02511e+46	4.91066e+46	1.84487e+47	1.27163e+47	1.73833e+18
6.30957e+07	1.02419e+35	4.62811e+19	8.41612e+34	4.08422e+19	1.17873e+46	2.71053e+46	7.77727e+45	3.59649e+46	1.36076e+47	1.10524e+47	1.09681e+18
7.94328e+07	7.28029e+34	2.10480e+19	6.02846e+34	1.85977e+19	7.51311e+45	2.14950e+46	7.63790e+45	2.48963e+46	1.14785e+47	9.71234e+46	6.92043e+17
1.00000e+08	5.08066e+34	9.38329e+18	4.23617e+34	8.30009e+18	5.59489e+45	1.54216e+46	4.96560e+45	1.89998e+46	6.00397e+46	6.36289e+46	4.36650e+17
1.25893e+08	3.48702e+34	4.10712e+18	2.92501e+34	3.63646e+18	3.95347e+45	1.09344e+46	3.56326e+45	1.32939e+46	4.21615e+46	4.46217e+46	2.75507e+17
1.58489e+08	2.35849e+34	1.76871e+18	1.98860e+34	1.56728e+18	2.82957e+45	7.63282e+45	2.58471e+45	7.20546e+45	2.94487e+46	3.14277e+46	1.73833e+17
1.99526e+08	1.57529e+34	7.51049e+17	1.33400e+34	6.65963e+17	1.10052e+45	4.27533e+45	9.27172e+44	3.58900e+45	1.34612e+46	1.46517e+46	1.09681e+17
2.51189e+08	1.04109e+34	3.15142e+17	8.84799e+33	2.79593e+17	9.69829e+44	3.23060e+45	8.32347e+44	2.66698e+45	1.08534e+46	1.14528e+46	6.92043e+16
3.16228e+08	6.82000e+33	1.30925e+17	5.81337e+33	1.16209e+17	3.14162e+44	1.45277e+45	2.46785e+44	1.00592e+45	6.33190e+45	6.80331e+45	4.36650e+16
3.98107e+08	4.43536e+33	5.39471e+16	3.78984e+33	4.79008e+16	-1.26410e+43	4.50579e+44	-5.93575e+43	7.80830e+42	2.49601e+45	2.73418e+45	2.75507e+16
5.01187e+08	2.86745e+33	2.20797e+16	2.45493e+33	1.96108e+16	1.73477e+45	2.36599e+45	1.64834e+45	2.06945e+45	1.69782e+46	1.70330e+46	1.73833e+16
6.30957e+08	1.84489e+33	8.98754e+15	1.58198e+33	7.98447e+15	-1.19869e+45	-1.30146e+45	-1.20446e+45	-1.47770e+45	-9.50428e+45	-9.57193e+45	1.09681e+16
7.94328e+08	1.18237e+33	3.64222e+15	1.01516e+33	3.23633e+15	1.58658e+43	1.61893e+44	3.57363e+43	4.39131e+43	8.34248e+44	1.19042e+45	6.92042e+15
1.00000e+09	7.55395e+32	1.47076e+15	6.49230e+32	1.30706e+15	5.92867e+44	8.16493e+44	5.98588e+44	7.37733e+44	5.69242e+45	5.99534e+45	4.36650e+15
