mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
2.51189e+05	1.22058e+38	1.19667e+28	1.12952e+38	1.14992e+28	1.38158e+49	3.89377e+49	1.27606e+49	4.21034e+49	1.67101e+50	1.54439e+50	1.44010e+19
3.16228e+05	9.69551e+37	5.99762e+27	8.97217e+37	5.76334e+27	1.09743e+49	3.09295e+49	1.01361e+49	3.34441e+49	1.32734e+50	1.22676e+50	9.08637e+18
3.98107e+05	7.70146e+37	3.00597e+27	7.12689e+37	2.88855e+27	8.71720e+48	2.45683e+49	8.05143e+48	2.65657e+49	1.05435e+50	9.74453e+49	5.73306e+18
5.01187e+05	6.11752e+37	1.50656e+27	5.66112e+37	1.44772e+27	6.92433e+48	1.95154e+49	6.39550e+48	2.11020e+49	8.37501e+49	7.74038e+49	3.61731e+18
6.30957e+05	4.85933e+37	7.55076e+26	4.49680e+37	7.25581e+26	5.50021e+48	1.55017e+49	5.08013e+48	1.67619e+49	6.65250e+49	6.14842e+49	2.28235e+18
7.94328e+05	3.85992e+37	3.78437e+26	3.57195e+37	3.63654e+26	4.36896e+48	1.23134e+49	4.03529e+48	1.33145e+49	5.28427e+49	4.88386e+49	1.44006e+18
1.00000e+06	3.06605e+37	1.89668e+26	2.83731e+37	1.82260e+26	3.47039e+48	9.78093e+48	3.20534e+48	1.05761e+49	4.19745e+49	3.87937e+49	9.08623e+17
1.25893e+06	2.43545e+37	9.50597e+25	2.25376e+37	9.13465e+25	2.75667e+48	7.76922e+48	2.54605e+48	8.40094e+48	3.33416e+49	3.08146e+49	5.73293e+17
1.58489e+06	1.93455e+37	4.76429e+25	1.79023e+37	4.57818e+25	2.18972e+48	6.17134e+48	2.02243e+48	6.67314e+48	2.64850e+49	2.44772e+49	3.61724e+17
1.99526e+06	1.53667e+37	2.38780e+25	1.42203e+37	2.29453e+25	1.73935e+48	4.90206e+48	1.60644e+48	5.30063e+48	2.10375e+49	1.94428e+49	2.28230e+17
2.51189e+06	1.22062e+37	1.19674e+25	1.12956e+37	1.14999e+25	1.38148e+48	3.89391e+48	1.27616e+48	4.21046e+48	1.67110e+49	1.54445e+49	1.44001e+17
3.16228e+06	9.69575e+36	5.99791e+24	8.97241e+36	5.76362e+24	1.09740e+48	3.09277e+48	1.01338e+48	3.34419e+48	1.32715e+49	1.22659e+49	9.08576e+16
3.98107e+06	7.70161e+36	3.00608e+24	7.12704e+36	2.88866e+24	8.71804e+47	2.45680e+48	8.05093e+47	2.65651e+48	1.05429e+49	9.74515e+48	5.73261e+16
5.01187e+06	6.11759e+36	1.50661e+24	5.66121e+36	1.44776e+24	6.92645e+47	1.95165e+48	6.39513e+47	2.11015e+48	8.37616e+48	7.73897e+48	3.61724e+16
6.30957e+06	4.85935e+36	7.55094e+23	4.49685e+36	7.25599e+23	5.49682e+47	1.55040e+48	5.08298e+47	1.67615e+48	6.65342e+48	6.14984e+48	2.28217e+16
7.94328e+06	3.85987e+36	3.78444e+23	3.57197e+36	3.63661e+23	4.36640e+47	1.23152e+48	4.03714e+47	1.33136e+48	5.28469e+48	4.88521e+48	1.43990e+16
1.00000e+07	3.06589e+36	1.89671e+23	2.83728e+36	1.82262e+23	3.46980e+47	9.77579e+47	3.20182e+47	1.05776e+48	4.19383e+48	3.87558e+48	9.08402e+15
1.25893e+07	2.43510e+36	9.50601e+22	2.25364e+36	9.13472e+22	2.74969e+47	7.77118e+47	2.54912e+47	8.40128e+47	3.33556e+48	3.08733e+48	5.73130e+15
1.58489e+07	1.93386e+36	4.76420e+22	1.78994e+36	4.57814e+22	2.18396e+47	6.17245e+47	2.02473e+47	6.67246e+47	2.64903e+48	2.45374e+48	3.61623e+15
1.99526e+07	1.53538e+36	2.38762e+22	1.42142e+36	2.29439e+22	1.73280e+47	4.90231e+47	1.60670e+47	5.29729e+47	2.09680e+48	1.94411e+48	2.28158e+15
2.51189e+07	1.21832e+36	1.19643e+22	1.12834e+36	1.14974e+22	1.37162e+47	3.88769e+47	1.27443e+47	4.19022e+47	1.66389e+48	1.55008e+48	1.43943e+15
3.16228e+07	9.65636e+35	5.99333e+21	8.94941e+35	5.75973e+21	1.08184e+47	3.07900e+47	1.00589e+47	3.31861e+47	1.31546e+48	1.21843e+48	9.08168e+14
3.98107e+07	7.63652e+35	2.99965e+21	7.08597e+35	2.88299e+21	8.54484e+46	2.43733e+47	7.93922e+46	2.62382e+47	1.03955e+48	9.73552e+47	5.72777e+14
5.01187e+07	6.01425e+35	1.49811e+21	5.59160e+35	1.44008e+21	6.88779e+46	1.89381e+47	5.91385e+46	2.08170e+47	8.11143e+47	7.21092e+47	3.61465e+14
6.30957e+07	4.70334e+35	7.44801e+20	4.38576e+35	7.16117e+20	5.35695e+46	1.48301e+47	4.64418e+46	1.63172e+47	6.36414e+47	5.92569e+47	2.27972e+14
7.94328e+07	3.63872e+35	3.67243e+20	3.40683e+35	3.53213e+20	3.91418e+46	1.18687e+47	3.95203e+46	1.24747e+47	5.24399e+47	4.90282e+47	1.43810e+14
1.00000e+08	2.77409e+35	1.78801e+20	2.61046e+35	1.72037e+20	3.01883e+46	9.12063e+46	2.91135e+46	9.84079e+46	3.55882e+47	3.64728e+47	9.07354e+13
1.25893e+08	2.07747e+35	8.56079e+19	1.96615e+35	8.24039e+19	2.24748e+46	6.85409e+46	2.16124e+46	7.37368e+46	2.67145e+47	2.73411e+47	5.72037e+13
1.58489e+08	1.52532e+35	4.01913e+19	1.45225e+35	3.87035e+19	1.63751e+46	5.05761e+46	1.58534e+46	4.98268e+46	1.96840e+47	2.01367e+47	3.61046e+13
1.99526e+08	1.09747e+35	1.84787e+19	1.05103e+35	1.78018e+19	9.94927e+45	3.40883e+46	9.36996e+45	3.31524e+46	1.21941e+47	1.25336e+47	2.27537e+13
2.51189e+08	7.74347e+34	8.32197e+18	7.45648e+34	8.02001e+18	7.37337e+45	2.44899e+46	7.07119e+45	2.38544e+46	9.17285e+46	9.39954e+46	1.43523e+13
3.16228e+08	5.36617e+34	3.67586e+18	5.19271e+34	3.54360e+18	3.92362e+45	1.59646e+46	3.80557e+45	1.53136e+46	5.08449e+46	5.25099e+46	9.04469e+12
3.98107e+08	3.65969e+34	1.59556e+18	3.55658e+34	1.53856e+18	2.32207e+45	1.08879e+46	2.35155e+45	9.16594e+45	3.18685e+46	3.41351e+46	5.70151e+12
5.01187e+08	2.46153e+34	6.82103e+17	2.40092e+34	6.57885e+17	6.49866e+45	1.36278e+46	6.42643e+45	1.20007e+46	6.60025e+46	6.58244e+46	3.60048e+12
6.30957e+08	1.63626e+34	2.87830e+17	1.60088e+34	2.77661e+17	-2.76203e+45	-4.34496e+44	-3.09083e+45	-1.75725e+45	-1.29377e+46	-1.51142e+46	2.26358e+12
7.94328e+08	1.07703e+34	1.20137e+17	1.05642e+34	1.15910e+17	9.01952e+44	2.48766e+45	1.03434e+45	1.33638e+45	1.59958e+46	1.78032e+46	1.42642e+12
1.00000e+09	7.03184e+33	4.96915e+16	6.91170e+33	4.79492e+16	2.43508e+45	3.75089e+45	2.45118e+45	2.99450e+45	2.69608e+46	2.76627e+46	8.97641e+11
