mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
1.00000e+06	5.72246e+36	6.35493e+24	4.10455e+36	5.28315e+24	6.64218e+47	1.42800e+48	4.76747e+47	1.99045e+48	7.96612e+48	5.71629e+48	1.26381e+22
1.25893e+06	4.54547e+36	3.18501e+24	3.26036e+36	2.64785e+24	5.27628e+47	1.13425e+48	3.78662e+47	1.58106e+48	6.32769e+48	4.54041e+48	7.97412e+21
1.58489e+06	3.61050e+36	1.59629e+24	2.58979e+36	1.32707e+24	4.19109e+47	9.00980e+47	3.00798e+47	1.25586e+48	5.02663e+48	3.60667e+48	5.03133e+21
1.99526e+06	2.86773e+36	8.00038e+23	2.05712e+36	6.65111e+23	3.32868e+47	7.15652e+47	2.38893e+47	9.97460e+47	3.99218e+48	2.86473e+48	3.17456e+21
2.51189e+06	2.27755e+36	4.00965e+23	1.63398e+36	3.33344e+23	2.64252e+47	5.68481e+47	1.89826e+47	7.92187e+47	3.17049e+48	2.27572e+48	2.00301e+21
3.16228e+06	1.80849e+36	2.00953e+23	1.29780e+36	1.67066e+23	2.09827e+47	4.51305e+47	1.50520e+47	6.28784e+47	2.51540e+48	1.80582e+48	1.26381e+21
3.98107e+06	1.43548e+36	1.00707e+23	1.03065e+36	8.37278e+22	1.66571e+47	3.58446e+47	1.19566e+47	4.99143e+47	1.99676e+48	1.43518e+48	7.97412e+20
5.01187e+06	1.13861e+36	5.04631e+22	8.18234e+35	4.19584e+22	1.32141e+47	2.84611e+47	9.48467e+46	3.95868e+47	1.58427e+48	1.13754e+48	5.03133e+20
6.30957e+06	9.02050e+35	2.52795e+22	6.49197e+35	2.10226e+22	1.04190e+47	2.25790e+47	7.53222e+46	3.13532e+47	1.25420e+48	9.03574e+47	3.17456e+20
7.94328e+06	7.13216e+35	1.26565e+22	5.14480e+35	1.05285e+22	8.22052e+46	1.78810e+47	5.94737e+46	2.47754e+47	9.90209e+47	7.15072e+47	2.00301e+20
1.00000e+07	5.62143e+35	6.32935e+21	4.06875e+35	5.26796e+21	6.46446e+46	1.40767e+47	4.64398e+46	1.95321e+47	7.76097e+47	5.60356e+47	1.26381e+20
1.25893e+07	4.40936e+35	3.15797e+21	3.20645e+35	2.63059e+21	4.99963e+46	1.11102e+47	3.66827e+46	1.53012e+47	6.10231e+47	4.45944e+47	7.97412e+19
1.58489e+07	3.43380e+35	1.56885e+21	2.51244e+35	1.30841e+21	3.86122e+46	8.67669e+46	2.83707e+46	1.18944e+47	4.73047e+47	3.47932e+47	5.03133e+19
1.99526e+07	2.64687e+35	7.73610e+20	1.95143e+35	6.46189e+20	2.93738e+46	6.69912e+46	2.16307e+46	9.14489e+46	3.58531e+47	2.65142e+47	3.17456e+19
2.51189e+07	2.01284e+35	3.77151e+20	1.49706e+35	3.15611e+20	2.18736e+46	5.09204e+46	1.62576e+46	6.85985e+46	2.70719e+47	2.04774e+47	2.00301e+19
3.16228e+07	1.50566e+35	1.81067e+20	1.13050e+35	1.51825e+20	1.59251e+46	3.79766e+46	1.18575e+46	5.10034e+46	1.99542e+47	1.47534e+47	1.26381e+19
3.98107e+07	1.10565e+35	8.53380e+19	8.38175e+34	7.17001e+19	1.16587e+46	2.81397e+46	8.63438e+45	3.73978e+46	1.45550e+47	1.13033e+47	7.97412e+18
5.01187e+07	7.96403e+34	3.94175e+19	6.09349e+34	3.31814e+19	9.24293e+45	1.91111e+46	4.93607e+45	2.77179e+46	1.01762e+47	6.15268e+46	5.03133e+18
6.30957e+07	5.62903e+34	1.78391e+19	4.34374e+34	1.50428e+19	6.53909e+45	1.36885e+46	3.69438e+45	1.98036e+46	7.40217e+46	5.61641e+46	3.17456e+18
7.94328e+07	3.90885e+34	7.91769e+18	3.03928e+34	6.68668e+18	3.97444e+45	1.10390e+46	4.03457e+45	1.32800e+46	6.40451e+46	5.17020e+46	2.00301e+18
1.00000e+08	2.67142e+34	3.45223e+18	2.09082e+34	2.91926e+18	2.97779e+45	7.85558e+45	2.53885e+45	1.01565e+46	3.06030e+46	3.33089e+46	1.26381e+18
1.25893e+08	1.80041e+34	1.48177e+18	1.41700e+34	1.25436e+18	2.14903e+45	5.53998e+45	1.87493e+45	7.01683e+45	2.18399e+46	2.35924e+46	7.97412e+17
1.58489e+08	1.19898e+34	6.27453e+17	9.48069e+33	5.31634e+17	1.53779e+45	3.79701e+45	1.37048e+45	3.49868e+45	1.51833e+46	1.64520e+46	5.03133e+17
1.99526e+08	7.90464e+33	2.62671e+17	6.27462e+33	2.22722e+17	5.23636e+44	1.94720e+45	3.79070e+44	1.49072e+45	6.77155e+45	7.20368e+45	3.17456e+17
2.51189e+08	5.16795e+33	1.08918e+17	4.11528e+33	9.24080e+16	4.95120e+44	1.51598e+45	3.97274e+44	1.12925e+45	5.66324e+45	6.03230e+45	2.00301e+17
3.16228e+08	3.35555e+33	4.48096e+16	2.67895e+33	3.80356e+16	1.19551e+44	6.01799e+44	8.00947e+43	2.97938e+44	2.79971e+45	3.12762e+45	1.26381e+17
3.98107e+08	2.16654e+33	1.83167e+16	1.73330e+33	1.55538e+16	-4.29707e+43	1.60077e+44	-4.06670e+43	-4.97687e+43	7.57119e+44	1.18084e+45	7.97412e+16
5.01187e+08	1.39248e+33	7.44823e+15	1.11590e+33	6.32669e+15	1.05959e+45	1.34714e+45	9.82976e+44	1.20433e+45	1.00173e+46	9.91033e+45	5.03133e+16
6.30957e+08	8.91675e+32	3.01593e+15	7.15537e+32	2.56244e+15	-7.79543e+44	-8.34140e+44	-7.44620e+44	-9.14527e+44	-6.38237e+45	-6.12892e+45	3.17456e+16
7.94328e+08	5.69292e+32	1.21706e+15	4.57332e+32	1.03426e+15	3.99756e+43	1.05223e+44	4.04460e+43	4.97630e+43	6.45062e+44	7.72789e+44	2.00301e+16
1.00000e+09	3.62600e+32	4.89791e+14	2.91542e+32	4.16292e+14	4.00357e+44	4.42651e+44	3.28459e+44	4.04854e+44	3.71066e+45	3.24768e+45	1.26381e+16
