mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
2.51189e+05	1.08612e+38	1.08251e+28	1.00471e+38	1.04093e+28	1.22146e+49	3.45557e+49	1.12712e+49	3.73859e+49	1.48059e+50	1.36739e+50	5.76630e+18
3.16228e+05	8.62741e+37	5.42548e+27	7.98073e+37	5.21709e+27	9.70240e+48	2.74488e+49	8.95304e+48	2.96968e+49	1.17608e+50	1.08616e+50	3.63826e+18
3.98107e+05	6.85304e+37	2.71921e+27	6.33936e+37	2.61477e+27	7.70690e+48	2.18035e+49	7.11169e+48	2.35891e+49	9.34198e+49	8.62770e+49	2.29552e+18
5.01187e+05	5.44359e+37	1.36285e+27	5.03556e+37	1.31050e+27	6.12182e+48	1.73192e+49	5.64903e+48	1.87376e+49	7.42062e+49	6.85326e+49	1.44839e+18
6.30957e+05	4.32401e+37	6.83046e+26	3.99990e+37	6.56810e+26	4.86275e+48	1.37572e+49	4.48720e+48	1.48838e+49	5.89441e+49	5.44375e+49	9.13876e+17
7.94328e+05	3.43469e+37	3.42336e+26	3.17724e+37	3.29187e+26	3.86261e+48	1.09277e+49	3.56430e+48	1.18227e+49	4.68209e+49	4.32413e+49	5.76607e+17
1.00000e+06	2.72828e+37	1.71575e+26	2.52378e+37	1.64985e+26	3.06818e+48	8.68020e+48	2.83122e+48	9.39113e+48	3.71912e+49	3.43475e+49	3.63817e+17
1.25893e+06	2.16715e+37	8.59915e+25	2.00471e+37	8.26886e+25	2.43718e+48	6.89489e+48	2.24889e+48	7.45965e+48	2.95422e+49	2.72829e+49	2.29554e+17
1.58489e+06	1.72143e+37	4.30980e+25	1.59240e+37	4.14426e+25	1.93594e+48	5.47683e+48	1.78637e+48	5.92544e+48	2.34669e+49	2.16718e+49	1.44833e+17
1.99526e+06	1.36738e+37	2.16002e+25	1.26489e+37	2.07706e+25	1.53776e+48	4.35040e+48	1.41894e+48	4.70672e+48	1.86402e+49	1.72145e+49	9.13798e+16
2.51189e+06	1.08615e+37	1.08258e+25	1.00474e+37	1.04100e+25	1.22137e+48	3.45570e+48	1.12722e+48	3.73872e+48	1.48066e+49	1.36744e+49	5.76541e+16
3.16228e+06	8.62763e+36	5.42574e+24	7.98094e+36	5.21734e+24	9.70209e+47	2.74472e+48	8.95108e+47	2.96948e+48	1.17591e+49	1.08600e+49	3.63773e+16
3.98107e+06	6.85317e+36	2.71932e+24	6.33949e+36	2.61487e+24	7.70766e+47	2.18031e+48	7.11118e+47	2.35886e+48	9.34149e+48	8.62825e+48	2.29520e+16
5.01187e+06	5.44366e+36	1.36289e+24	5.03564e+36	1.31054e+24	6.12377e+47	1.73201e+48	5.64862e+47	1.87372e+48	7.42175e+48	6.85199e+48	1.44812e+16
6.30957e+06	4.32403e+36	6.83062e+23	3.99995e+36	6.56826e+23	4.85969e+47	1.37591e+48	4.48982e+47	1.48834e+48	5.89514e+48	5.44502e+48	9.13611e+15
7.94328e+06	3.43466e+36	3.42342e+23	3.17726e+36	3.29193e+23	3.86027e+47	1.09294e+48	3.56601e+47	1.18218e+48	4.68245e+48	4.32529e+48	5.76446e+15
1.00000e+07	2.72816e+36	1.71577e+23	2.52376e+36	1.64987e+23	3.06763e+47	8.67575e+47	2.82791e+47	9.39278e+47	3.71564e+48	3.43140e+48	3.63660e+15
1.25893e+07	2.16688e+36	8.59920e+22	2.00463e+36	8.26893e+22	2.43102e+47	6.89659e+47	2.25188e+47	7.46014e+47	2.95588e+48	2.73410e+48	2.29462e+15
1.58489e+07	1.72089e+36	4.30974e+22	1.59219e+36	4.14423e+22	1.93094e+47	5.47831e+47	1.78868e+47	5.92511e+47	2.34758e+48	2.17252e+48	1.44756e+15
1.99526e+07	1.36636e+36	2.15987e+22	1.26441e+36	2.07695e+22	1.53246e+47	4.34830e+47	1.42008e+47	4.70466e+47	1.85830e+48	1.72159e+48	9.13121e+14
2.51189e+07	1.08430e+36	1.08233e+22	1.00376e+36	1.04079e+22	1.21310e+47	3.45067e+47	1.12673e+47	3.72225e+47	1.47434e+48	1.37271e+48	5.76124e+14
3.16228e+07	8.59527e+35	5.42196e+21	7.96213e+35	5.21413e+21	9.56850e+46	2.73275e+47	8.88920e+46	2.94764e+47	1.16625e+48	1.07934e+48	3.63358e+14
3.98107e+07	6.79881e+35	2.71393e+21	6.30527e+35	2.61012e+21	7.56227e+46	2.16476e+47	7.01583e+46	2.33159e+47	9.21820e+47	8.62802e+47	2.29233e+14
5.01187e+07	5.35615e+35	1.35570e+21	4.97678e+35	1.30404e+21	6.11514e+46	1.68170e+47	5.22402e+46	1.85086e+47	7.18968e+47	6.37396e+47	1.44643e+14
6.30957e+07	4.19048e+35	6.74282e+20	3.90496e+35	6.48741e+20	4.74319e+46	1.31695e+47	4.10244e+46	1.45172e+47	5.64396e+47	5.25237e+47	9.12074e+13
7.94328e+07	3.24378e+35	3.32711e+20	3.03490e+35	3.20211e+20	3.47555e+46	1.05582e+47	3.51240e+46	1.11048e+47	4.65395e+47	4.36127e+47	5.75035e+13
1.00000e+08	2.47469e+35	1.62158e+20	2.32696e+35	1.56127e+20	2.67125e+46	8.11517e+46	2.58245e+46	8.75150e+46	3.16689e+47	3.25030e+47	3.62452e+13
1.25893e+08	1.85467e+35	7.77417e+19	1.75393e+35	7.48829e+19	1.99982e+46	6.09597e+46	1.93126e+46	6.58036e+46	2.38044e+47	2.42693e+47	2.28658e+13
1.58489e+08	1.36283e+35	3.65525e+19	1.29654e+35	3.52239e+19	1.46271e+46	4.49095e+46	1.40047e+46	4.41815e+46	1.74734e+47	1.78436e+47	1.44280e+13
1.99526e+08	9.81323e+34	1.68316e+19	9.39094e+34	1.62266e+19	8.81125e+45	3.04441e+46	8.44024e+45	2.98268e+46	1.07039e+47	1.10109e+47	9.07961e+12
2.51189e+08	6.92906e+34	7.59145e+18	6.66742e+34	7.32139e+18	6.45177e+45	2.23988e+46	6.13859e+45	2.16787e+46	7.75950e+46	7.88570e+46	5.72595e+12
3.16228e+08	4.80496e+34	3.35779e+18	4.64643e+34	3.23942e+18	3.64739e+45	1.42573e+46	3.41787e+45	1.36478e+46	4.60333e+46	4.80807e+46	3.60750e+12
3.98107e+08	3.27884e+34	1.45927e+18	3.18437e+34	1.40824e+18	2.20480e+45	9.44854e+45	2.02954e+45	7.79473e+45	3.18748e+46	3.47849e+46	2.27425e+12
5.01187e+08	2.20646e+34	6.24498e+17	2.15079e+34	6.02801e+17	6.34451e+45	1.20074e+46	6.01162e+45	1.07014e+46	6.41421e+46	6.40953e+46	1.43261e+12
6.30957e+08	1.46732e+34	2.63758e+17	1.43474e+34	2.54644e+17	-2.62333e+45	-1.53317e+44	-2.45199e+45	-1.32690e+45	-1.35913e+46	-1.16175e+46	8.97566e+11
7.94328e+08	9.66162e+33	1.10172e+17	9.47139e+33	1.06382e+17	1.01591e+45	2.05032e+45	6.73172e+44	1.01822e+45	1.61900e+46	1.36778e+46	5.62481e+11
1.00000e+09	6.30977e+33	4.55978e+16	6.19861e+33	4.40354e+16	2.04684e+45	3.22925e+45	2.00836e+45	2.55065e+45	2.29483e+46	2.31063e+46	3.54323e+11
