mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
1.00000e+05	3.41058e+38	1.78253e+29	3.10599e+38	1.70143e+29	4.00472e+49	1.08500e+50	3.65177e+49	1.19089e+50	4.78461e+50	4.36107e+50	5.35500e+21
1.25893e+05	2.70916e+38	8.93413e+28	2.46722e+38	8.52764e+28	3.18108e+49	8.61861e+49	2.90072e+49	9.45969e+49	3.80059e+50	3.46415e+50	3.37877e+21
1.58489e+05	2.15199e+38	4.47778e+28	1.95981e+38	4.27405e+28	2.52683e+49	6.84608e+49	2.30414e+49	7.51418e+49	3.01894e+50	2.75170e+50	2.13186e+21
1.99526e+05	1.70941e+38	2.24425e+28	1.55675e+38	2.14215e+28	2.00714e+49	5.43808e+49	1.83025e+49	5.96877e+49	2.39804e+50	2.18576e+50	1.34511e+21
2.51189e+05	1.35784e+38	1.12481e+28	1.23658e+38	1.07363e+28	1.59434e+49	4.31965e+49	1.45382e+49	4.74119e+49	1.90484e+50	1.73622e+50	8.48710e+20
3.16228e+05	1.07858e+38	5.63748e+27	9.82257e+37	5.38099e+27	1.26643e+49	3.43124e+49	1.15481e+49	3.76608e+49	1.51307e+50	1.37914e+50	5.35500e+20
3.98107e+05	8.56750e+37	2.82546e+27	7.80239e+37	2.69691e+27	1.00596e+49	2.72555e+49	9.17306e+48	2.99152e+49	1.20188e+50	1.09549e+50	3.37877e+20
5.01187e+05	6.80543e+37	1.41610e+27	6.19768e+37	1.35167e+27	7.99065e+48	2.16499e+49	7.28644e+48	2.37626e+49	9.54692e+49	8.70184e+49	2.13186e+20
6.30957e+05	5.40577e+37	7.09734e+26	4.92301e+37	6.77443e+26	6.34722e+48	1.71972e+49	5.78784e+48	1.88753e+49	7.58338e+49	6.91214e+49	1.34511e+20
7.94328e+05	4.29396e+37	3.55711e+26	3.91050e+37	3.39528e+26	5.04177e+48	1.36602e+49	4.59743e+48	1.49933e+49	6.02369e+49	5.49051e+49	8.48709e+19
1.00000e+06	3.41082e+37	1.78279e+26	3.10623e+37	1.70168e+26	4.00481e+48	1.08507e+49	3.65187e+48	1.19096e+49	4.78479e+49	4.36123e+49	5.35499e+19
1.25893e+06	2.70932e+37	8.93513e+25	2.46737e+37	8.52861e+25	3.18119e+48	8.61894e+48	2.90073e+48	9.46016e+48	3.80071e+49	3.46421e+49	3.37877e+19
1.58489e+06	2.15209e+37	4.47818e+25	1.95990e+37	4.27444e+25	2.52694e+48	6.84630e+48	2.30417e+48	7.51451e+48	3.01912e+49	2.75175e+49	2.13186e+19
1.99526e+06	1.70947e+37	2.24441e+25	1.55681e+37	2.14230e+25	2.00720e+48	5.43820e+48	1.83022e+48	5.96894e+48	2.39813e+49	2.18578e+49	1.34511e+19
2.51189e+06	1.35788e+37	1.12487e+25	1.23662e+37	1.07370e+25	1.59420e+48	4.31981e+48	1.45397e+48	4.74134e+48	1.90493e+49	1.73629e+49	8.48708e+18
3.16228e+06	1.07860e+37	5.63773e+24	9.82281e+36	5.38123e+24	1.26638e+48	3.43099e+48	1.15450e+48	3.76576e+48	1.51281e+49	1.37890e+49	5.35499e+18
3.98107e+06	8.56761e+36	2.82556e+24	7.80253e+36	2.69701e+24	1.00606e+48	2.72547e+48	9.17227e+47	2.99141e+48	1.20180e+49	1.09557e+49	3.37877e+18
5.01187e+06	6.80543e+36	1.41614e+24	6.19776e+36	1.35171e+24	7.99333e+47	2.16512e+48	7.28600e+47	2.37616e+48	9.54847e+48	8.70004e+48	2.13186e+18
6.30957e+06	5.40563e+36	7.09749e+23	4.92303e+36	6.77459e+23	6.34237e+47	1.71993e+48	5.79139e+47	1.88740e+48	7.58437e+48	6.91399e+48	1.34511e+18
7.94328e+06	4.29363e+36	3.55717e+23	3.91044e+36	3.39533e+23	5.03784e+47	1.36622e+48	4.59958e+47	1.49907e+48	6.02373e+48	5.49215e+48	8.48706e+17
1.00000e+07	3.41015e+36	1.78280e+23	3.10604e+36	1.70169e+23	4.00294e+47	1.08435e+48	3.64635e+47	1.19102e+48	4.77855e+48	4.35546e+48	5.35496e+17
1.25893e+07	2.70806e+36	8.93496e+22	2.46692e+36	8.52853e+22	3.17008e+47	8.62041e+47	2.90375e+47	9.45801e+47	3.80142e+48	3.47182e+48	3.37875e+17
1.58489e+07	2.14986e+36	4.47781e+22	1.95895e+36	4.27418e+22	2.51640e+47	6.84557e+47	2.30507e+47	7.50843e+47	3.01778e+48	2.75839e+48	2.13184e+17
1.99526e+07	1.70567e+36	2.24382e+22	1.55496e+36	2.14185e+22	1.99379e+47	5.43111e+47	1.82782e+47	5.95684e+47	2.38468e+48	2.18277e+48	1.34510e+17
2.51189e+07	1.35167e+36	1.12404e+22	1.23326e+36	1.07302e+22	1.57399e+47	4.30250e+47	1.44645e+47	4.70247e+47	1.88918e+48	1.73930e+48	8.48700e+16
3.16228e+07	1.06881e+36	5.62651e+21	9.76501e+35	5.37171e+21	1.23584e+47	3.39977e+47	1.13731e+47	3.71362e+47	1.48884e+48	1.36096e+48	5.35492e+16
3.98107e+07	8.41853e+35	2.81118e+21	7.70774e+35	2.68438e+21	9.71362e+46	2.68163e+47	8.91545e+46	2.92297e+47	1.16999e+48	1.08463e+48	3.37870e+16
5.01187e+07	6.58785e+35	1.39899e+21	6.05030e+35	1.33627e+21	7.80673e+46	2.06498e+47	6.54664e+46	2.30808e+47	9.06378e+47	7.89521e+47	2.13179e+16
6.30957e+07	5.10417e+35	6.91146e+20	4.70732e+35	6.60419e+20	5.98776e+46	1.60339e+47	5.08792e+46	1.79161e+47	7.04206e+47	6.49880e+47	1.34506e+16
7.94328e+07	3.90084e+35	3.37556e+20	3.61623e+35	3.22705e+20	4.32942e+46	1.27402e+47	4.37264e+46	1.35077e+47	5.78313e+47	5.38142e+47	8.48674e+15
1.00000e+08	2.93104e+35	1.62311e+20	2.73324e+35	1.55252e+20	3.29163e+46	9.62681e+46	3.13061e+46	1.05095e+47	3.81947e+47	3.92521e+47	5.35468e+15
1.25893e+08	2.16061e+35	7.65939e+19	2.02735e+35	7.33034e+19	2.43054e+46	7.15750e+46	2.33106e+46	7.77819e+46	2.84427e+47	2.91511e+47	3.37856e+15
1.58489e+08	1.56123e+35	3.54122e+19	1.47397e+35	3.39087e+19	1.76205e+46	5.20751e+46	1.68564e+46	5.11152e+46	2.03907e+47	2.09833e+47	2.13168e+15
1.99526e+08	1.10631e+35	1.60376e+19	1.05052e+35	1.53641e+19	1.02624e+46	3.49743e+46	9.74941e+45	3.36178e+46	1.25411e+47	1.29428e+47	1.34503e+15
2.51189e+08	7.69788e+34	7.12165e+18	7.34796e+34	6.82549e+18	7.47798e+45	2.52332e+46	7.17647e+45	2.41722e+46	9.08533e+46	9.32721e+46	8.48641e+14
3.16228e+08	5.26933e+34	3.10625e+18	5.05291e+34	2.97816e+18	4.24557e+45	1.55974e+46	4.06540e+45	1.47229e+46	5.15387e+46	5.25068e+46	5.35424e+14
3.98107e+08	3.55574e+34	1.33360e+18	3.42312e+34	1.27900e+18	2.14065e+45	1.02833e+46	2.08434e+45	8.38388e+45	3.34074e+46	3.41086e+46	3.37812e+14
5.01187e+08	2.37025e+34	5.64812e+17	2.28942e+34	5.41827e+17	7.34977e+45	1.42738e+46	7.21035e+45	1.25824e+46	7.45167e+46	7.60355e+46	2.13131e+14
6.30957e+08	1.56386e+34	2.36478e+17	1.51470e+34	2.26903e+17	-3.18193e+45	-1.13980e+45	-3.21581e+45	-2.56884e+45	-1.72704e+46	-1.68457e+46	1.34462e+14
7.94328e+08	1.02305e+34	9.80663e+16	9.93135e+33	9.41114e+16	7.46677e+44	2.13349e+45	8.14675e+44	1.04767e+45	1.40527e+46	1.53576e+46	8.48395e+13
1.00000e+09	6.64580e+33	4.03479e+16	6.46345e+33	3.87261e+16	2.48896e+45	3.69349e+45	2.41607e+45	2.98290e+45	2.70598e+46	2.70431e+46	5.35255e+13
