mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
2.51189e+05	1.48605e+38	1.35544e+28	1.36464e+38	1.29896e+28	1.74025e+49	4.76217e+49	1.59956e+49	5.18424e+49	2.08099e+50	1.91217e+50	3.73871e+20
3.16228e+05	1.18042e+38	6.79339e+27	1.08398e+38	6.51034e+27	1.38233e+49	3.78275e+49	1.27057e+49	4.11801e+49	1.65300e+50	1.51890e+50	2.35897e+20
3.98107e+05	9.37648e+37	3.40479e+27	8.61042e+37	3.26293e+27	1.09802e+49	3.00476e+49	1.00926e+49	3.27107e+49	1.31303e+50	1.20651e+50	1.48841e+20
5.01187e+05	7.44803e+37	1.70645e+27	6.83953e+37	1.63535e+27	8.72194e+48	2.38678e+49	8.01685e+48	2.59831e+49	1.04298e+50	9.58367e+49	9.39122e+19
6.30957e+05	5.91620e+37	8.55259e+26	5.43285e+37	8.19624e+26	6.92810e+48	1.89589e+49	6.36803e+48	2.06392e+49	8.28468e+49	7.61260e+49	5.92546e+19
7.94328e+05	4.69942e+37	4.28647e+26	4.31548e+37	4.10787e+26	5.50318e+48	1.50596e+49	5.05829e+48	1.63944e+49	6.58076e+49	6.04691e+49	3.73871e+19
1.00000e+06	3.73289e+37	2.14833e+26	3.42792e+37	2.05882e+26	4.37132e+48	1.19623e+49	4.01795e+48	1.30225e+49	5.22728e+49	4.80319e+49	2.35896e+19
1.25893e+06	2.96515e+37	1.07672e+26	2.72289e+37	1.03186e+26	3.47232e+48	9.50193e+48	3.19151e+48	1.03442e+49	4.15219e+49	3.81528e+49	1.48841e+19
1.58489e+06	2.35530e+37	5.39640e+25	2.16288e+37	5.17156e+25	2.75819e+48	7.54768e+48	2.53514e+48	8.21672e+48	3.29832e+49	3.03061e+49	9.39121e+18
1.99526e+06	1.87088e+37	2.70461e+25	1.71804e+37	2.59193e+25	2.19089e+48	5.99533e+48	2.01369e+48	6.52672e+48	2.61991e+49	2.40729e+49	5.92545e+18
2.51189e+06	1.48610e+37	1.35552e+25	1.36468e+37	1.29904e+25	1.74011e+48	4.76234e+48	1.59969e+48	5.18440e+48	2.08109e+49	1.91224e+49	3.73871e+18
3.16228e+06	1.18045e+37	6.79370e+24	1.08401e+37	6.51065e+24	1.38228e+48	3.78251e+48	1.27028e+48	4.11770e+48	1.65274e+49	1.51867e+49	2.35896e+18
3.98107e+06	9.37663e+36	3.40492e+24	8.61059e+36	3.26306e+24	1.09813e+48	3.00471e+48	1.00918e+48	3.27097e+48	1.31295e+49	1.20658e+49	1.48840e+18
5.01187e+06	7.44808e+36	1.70650e+24	6.83963e+36	1.63540e+24	8.72482e+47	2.38692e+48	8.01642e+47	2.59824e+48	1.04314e+49	9.58173e+48	9.39115e+17
6.30957e+06	5.91615e+36	8.55278e+23	5.43290e+36	8.19644e+23	6.92343e+47	1.89616e+48	6.37188e+47	2.06383e+48	8.28584e+48	7.61462e+48	5.92541e+17
7.94328e+06	4.69920e+36	4.28654e+23	4.31546e+36	4.10795e+23	5.49954e+47	1.50618e+48	5.06079e+47	1.63925e+48	6.58101e+48	6.04864e+48	3.73868e+17
1.00000e+07	3.73241e+36	2.14835e+23	3.42779e+36	2.05885e+23	4.36988e+47	1.19551e+48	4.01277e+47	1.30236e+48	5.22156e+48	4.79747e+48	2.35895e+17
1.25893e+07	2.96420e+36	1.07671e+23	2.72256e+36	1.03186e+23	3.46210e+47	9.50402e+47	3.19523e+47	1.03431e+48	4.15379e+48	3.82347e+48	1.48840e+17
1.58489e+07	2.35356e+36	5.39612e+22	2.16214e+36	5.17137e+22	2.74873e+47	7.54784e+47	2.53709e+47	8.21269e+47	3.29793e+48	3.03776e+48	9.39105e+16
1.99526e+07	1.86786e+36	2.70415e+22	1.71657e+36	2.59157e+22	2.17952e+47	5.99066e+47	2.01257e+47	6.51699e+47	2.60776e+48	2.40536e+48	5.92533e+16
2.51189e+07	1.48104e+36	1.35484e+22	1.36196e+36	1.29849e+22	1.72222e+47	4.74835e+47	1.59482e+47	5.15070e+47	2.06769e+48	1.91676e+48	3.73859e+16
3.16228e+07	1.17233e+36	6.78434e+21	1.07922e+36	6.50270e+21	1.35525e+47	3.75472e+47	1.25523e+47	4.07183e+47	1.63203e+48	1.50378e+48	2.35888e+16
3.98107e+07	9.25047e+35	3.39256e+21	8.53044e+35	3.25218e+21	1.06714e+47	2.96701e+47	9.87189e+46	3.21154e+47	1.28617e+48	1.19919e+48	1.48835e+16
5.01187e+07	7.25950e+35	1.69119e+21	6.71192e+35	1.62157e+21	8.57975e+46	2.29464e+47	7.30725e+46	2.54105e+47	9.98655e+47	8.79806e+47	9.39080e+15
6.30957e+07	5.64766e+35	8.37935e+20	5.24083e+35	8.03699e+20	6.62475e+46	1.78736e+47	5.70562e+46	1.98108e+47	7.80265e+47	7.23483e+47	5.92505e+15
7.94328e+07	4.33918e+35	4.10993e+20	4.04564e+35	3.94360e+20	4.82102e+46	1.42479e+47	4.86001e+46	1.50241e+47	6.39796e+47	5.97945e+47	3.73834e+15
1.00000e+08	3.28079e+35	1.98699e+20	3.07586e+35	1.90746e+20	3.66748e+46	1.08465e+47	3.52582e+46	1.17722e+47	4.30291e+47	4.40770e+47	2.35865e+15
1.25893e+08	2.43471e+35	9.43489e+19	2.29638e+35	9.06164e+19	2.73122e+46	8.08923e+46	2.61092e+46	8.74100e+46	3.20617e+47	3.27913e+47	1.48816e+15
1.58489e+08	1.77118e+35	4.39044e+19	1.68072e+35	4.21875e+19	1.99606e+46	5.92475e+46	1.92067e+46	5.82253e+46	2.31726e+47	2.37809e+47	9.38953e+14
1.99526e+08	1.26314e+35	2.00096e+19	1.20559e+35	1.92356e+19	1.17923e+46	4.02501e+46	1.13560e+46	3.89588e+46	1.47534e+47	1.48617e+47	5.92426e+14
2.51189e+08	8.84050e+34	8.93769e+18	8.48267e+34	8.59530e+18	8.62497e+45	2.89260e+46	8.15890e+45	2.78019e+46	1.07367e+47	1.10029e+47	3.73766e+14
3.16228e+08	6.08266e+34	3.91880e+18	5.86395e+34	3.76995e+18	4.80925e+45	1.78723e+46	4.58183e+45	1.69773e+46	6.03184e+46	6.35453e+46	2.35843e+14
3.98107e+08	4.12277e+34	1.69011e+18	3.99069e+34	1.62637e+18	2.85240e+45	1.27400e+46	2.95053e+45	1.06044e+46	3.85751e+46	4.18726e+46	1.48783e+14
5.01187e+08	2.75853e+34	7.18573e+17	2.67936e+34	6.91639e+17	7.95827e+45	1.58735e+46	7.72131e+45	1.40713e+46	7.95134e+46	7.93246e+46	9.38655e+13
6.30957e+08	1.82572e+34	3.01830e+17	1.77842e+34	2.90573e+17	-3.24045e+45	-5.63180e+44	-3.28424e+45	-2.02852e+45	-1.54107e+46	-1.51270e+46	5.92221e+13
7.94328e+08	1.19742e+34	1.25502e+17	1.16917e+34	1.20841e+17	1.08337e+45	2.49864e+45	1.00853e+45	1.22367e+45	1.84235e+46	1.84840e+46	3.73580e+13
1.00000e+09	7.79492e+33	5.17492e+16	7.62580e+33	4.98336e+16	2.73820e+45	4.25931e+45	2.79975e+45	3.42350e+45	3.01832e+46	3.14118e+46	2.35737e+13
