mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
5.01187e+05	3.91042e+37	9.54626e+26	3.62007e+37	9.16993e+26	4.74981e+48	1.28030e+49	4.41337e+48	1.38124e+49	5.61237e+49	5.20863e+49	4.31396e+16
6.30957e+05	3.10617e+37	4.78449e+26	2.87553e+37	4.59589e+26	3.77292e+48	1.01699e+49	3.50567e+48	1.09716e+49	4.45807e+49	4.13737e+49	2.72647e+16
7.94328e+05	2.46733e+37	2.39794e+26	2.28412e+37	2.30341e+26	2.99693e+48	8.07821e+48	2.78465e+48	8.71510e+48	3.54117e+49	3.28643e+49	1.72127e+16
1.00000e+06	1.95987e+37	1.20182e+26	1.81435e+37	1.15445e+26	2.38055e+48	6.41676e+48	2.21192e+48	6.92266e+48	2.81285e+49	2.61049e+49	1.08575e+16
1.25893e+06	1.55678e+37	6.02340e+25	1.44119e+37	5.78596e+25	1.89096e+48	5.09698e+48	1.75697e+48	5.49888e+48	2.23433e+49	2.07357e+49	6.85279e+15
1.58489e+06	1.23660e+37	3.01886e+25	1.14478e+37	2.89986e+25	1.50206e+48	4.04869e+48	1.39563e+48	4.36794e+48	1.77485e+49	1.64711e+49	4.32315e+15
1.99526e+06	9.82267e+36	1.51302e+25	9.09332e+36	1.45337e+25	1.19312e+48	3.21599e+48	1.10856e+48	3.46955e+48	1.40979e+49	1.30834e+49	2.72966e+15
2.51189e+06	7.80243e+36	7.58307e+24	7.22309e+36	7.28414e+24	9.47640e+47	2.55459e+48	8.80639e+47	2.75598e+48	1.11986e+49	1.03928e+49	1.72111e+15
3.16228e+06	6.19769e+36	3.80054e+24	5.73751e+36	3.65072e+24	7.52766e+47	2.02902e+48	6.99320e+47	2.18896e+48	8.89375e+48	8.25397e+48	1.09035e+15
3.98107e+06	4.92300e+36	1.90478e+24	4.55747e+36	1.82970e+24	5.98021e+47	1.61178e+48	5.55575e+47	1.73884e+48	7.06520e+48	6.55762e+48	6.85296e+14
5.01187e+06	3.91048e+36	9.54655e+23	3.62013e+36	9.17022e+23	4.75117e+47	1.28038e+48	4.41320e+47	1.38121e+48	5.61316e+48	5.20778e+48	4.28263e+14
6.30957e+06	3.10620e+36	4.78461e+23	2.87557e+36	4.59600e+23	3.77079e+47	1.01711e+48	3.50748e+47	1.09714e+48	4.45872e+48	4.13838e+48	2.69323e+14
7.94328e+06	2.46733e+36	2.39799e+23	2.28414e+36	2.30346e+23	2.99538e+47	8.07932e+47	2.78582e+47	8.71450e+47	3.54153e+48	3.28736e+48	1.71039e+14
1.00000e+07	1.95984e+36	1.20184e+23	1.81435e+36	1.15446e+23	2.38032e+47	6.41362e+47	2.20944e+47	6.92377e+47	2.81034e+48	2.60803e+48	1.09718e+14
1.25893e+07	1.55669e+36	6.02346e+22	1.44116e+36	5.78602e+22	1.88660e+47	5.09881e+47	1.75895e+47	5.49976e+47	2.23563e+48	2.07769e+48	6.89153e+13
1.58489e+07	1.23638e+36	3.01885e+22	1.14470e+36	2.89986e+22	1.49888e+47	4.05029e+47	1.39773e+47	4.36853e+47	1.77590e+48	1.65121e+48	4.36212e+13
1.99526e+07	9.81828e+35	1.51296e+22	9.09134e+35	1.45333e+22	1.18978e+47	3.21633e+47	1.10991e+47	3.46916e+47	1.40658e+48	1.30880e+48	2.74551e+13
2.51189e+07	7.79392e+35	7.58194e+21	7.21870e+35	7.28322e+21	9.42562e+46	2.55204e+47	8.80698e+46	2.74538e+47	1.11653e+48	1.04389e+48	1.71995e+13
3.16228e+07	6.18185e+35	3.79865e+21	5.72843e+35	3.64911e+21	7.44558e+46	2.02240e+47	6.96174e+46	2.17593e+47	8.83967e+47	8.21316e+47	1.06585e+13
3.98107e+07	4.89470e+35	1.90191e+21	4.53982e+35	1.82716e+21	5.90271e+46	1.60379e+47	5.51147e+46	1.72379e+47	6.99457e+47	6.57341e+47	6.71983e+12
5.01187e+07	3.86234e+35	9.50643e+20	3.58796e+35	9.13390e+20	4.77361e+46	1.24920e+47	4.13817e+46	1.37166e+47	5.47640e+47	4.89040e+47	4.22540e+12
6.30957e+07	3.02914e+35	4.73380e+20	2.82104e+35	4.54920e+20	3.72165e+46	9.82128e+46	3.25749e+46	1.07816e+47	4.31379e+47	4.02933e+47	2.65724e+12
7.94328e+07	2.35260e+35	2.34050e+20	2.19893e+35	2.24986e+20	2.75077e+46	7.88567e+46	2.78174e+46	8.28039e+46	3.56086e+47	3.34485e+47	1.66390e+12
1.00000e+08	1.80219e+35	1.14406e+20	1.69238e+35	1.10016e+20	2.11587e+46	6.08797e+46	2.03986e+46	6.55097e+46	2.44921e+47	2.50297e+47	1.03896e+12
1.25893e+08	1.35694e+35	5.50522e+19	1.28125e+35	5.29611e+19	1.58874e+46	4.60114e+46	1.53885e+46	4.94333e+46	1.85122e+47	1.88625e+47	6.59043e+11
1.58489e+08	1.00192e+35	2.59932e+19	9.51591e+34	2.50165e+19	1.18078e+46	3.39193e+46	1.12977e+46	3.34326e+46	1.35459e+47	1.38154e+47	4.10150e+11
1.99526e+08	7.24862e+34	1.20214e+19	6.92489e+34	1.15744e+19	7.18904e+45	2.36364e+46	6.95957e+45	2.28353e+46	8.66974e+46	8.86650e+46	2.53825e+11
2.51189e+08	5.14079e+34	5.44481e+18	4.93841e+34	5.24436e+18	5.36607e+45	1.70680e+46	5.13852e+45	1.65236e+46	6.41364e+46	6.40264e+46	1.56093e+11
3.16228e+08	3.57899e+34	2.41768e+18	3.45537e+34	2.32945e+18	3.05770e+45	1.06300e+46	2.80554e+45	1.01806e+46	3.61567e+46	3.63235e+46	9.46489e+10
3.98107e+08	2.45067e+34	1.05434e+18	2.37647e+34	1.01616e+18	1.67424e+45	7.38904e+45	1.56807e+45	6.08882e+45	2.52886e+46	2.67735e+46	6.02227e+10
5.01187e+08	1.65400e+34	4.52557e+17	1.60999e+34	4.36274e+17	4.69007e+45	9.71656e+45	4.53843e+45	8.45220e+45	4.75416e+46	4.73194e+46	3.69863e+10
6.30957e+08	1.10264e+34	1.91623e+17	1.07673e+34	1.84766e+17	-1.80908e+45	-3.23027e+44	-1.91730e+45	-1.22918e+45	-8.18837e+45	-8.46005e+45	2.29053e+10
7.94328e+08	7.27523e+33	8.02106e+16	7.12309e+33	7.73531e+16	5.28404e+44	1.49817e+45	5.43768e+44	7.21307e+44	1.00713e+46	1.06253e+46	1.36511e+10
1.00000e+09	4.75925e+33	3.32556e+16	4.66991e+33	3.20752e+16	1.71587e+45	2.54198e+45	1.62172e+45	2.03034e+45	1.88408e+46	1.83776e+46	7.97860e+09
