mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
3.16228e+06	8.63780e+36	5.41812e+24	7.98981e+36	5.20949e+24	9.72816e+47	2.74923e+48	8.97556e+47	2.97445e+48	1.17847e+49	1.08838e+49	3.82739e+16
3.98107e+06	6.86124e+36	2.71549e+24	6.34653e+36	2.61093e+24	7.72831e+47	2.18389e+48	7.13068e+47	2.36280e+48	9.36188e+48	8.64712e+48	2.41492e+16
5.01187e+06	5.45007e+36	1.36097e+24	5.04123e+36	1.30857e+24	6.14019e+47	1.73487e+48	5.66414e+47	1.87684e+48	7.43780e+48	6.86684e+48	1.52364e+16
6.30957e+06	4.32913e+36	6.82102e+23	4.00439e+36	6.55837e+23	4.87277e+47	1.37818e+48	4.50218e+47	1.49085e+48	5.90804e+48	5.45700e+48	9.61338e+15
7.94328e+06	3.43871e+36	3.41861e+23	3.18079e+36	3.28697e+23	3.87073e+47	1.09474e+48	3.57570e+47	1.18417e+48	4.69262e+48	4.33486e+48	6.06461e+15
1.00000e+07	2.73137e+36	1.71336e+23	2.52656e+36	1.64739e+23	3.07591e+47	8.69007e+47	2.83581e+47	9.40855e+47	3.72360e+48	3.43866e+48	3.82651e+15
1.25893e+07	2.16943e+36	8.58711e+22	2.00685e+36	8.25647e+22	2.43737e+47	6.90817e+47	2.25780e+47	7.47266e+47	2.96251e+48	2.74008e+48	2.41395e+15
1.58489e+07	1.72291e+36	4.30368e+22	1.59395e+36	4.13799e+22	1.93609e+47	5.48733e+47	1.79353e+47	5.93500e+47	2.35294e+48	2.17771e+48	1.52306e+15
1.99526e+07	1.36796e+36	2.15684e+22	1.26581e+36	2.07382e+22	1.53649e+47	4.35689e+47	1.42365e+47	4.71188e+47	1.86234e+48	1.72512e+48	9.60734e+14
2.51189e+07	1.08556e+36	1.08080e+22	1.00486e+36	1.03922e+22	1.21611e+47	3.45647e+47	1.12914e+47	3.72825e+47	1.47755e+48	1.37556e+48	6.06136e+14
3.16228e+07	8.60509e+35	5.41429e+21	7.97078e+35	5.20623e+21	9.58610e+46	2.73731e+47	8.91771e+46	2.95255e+47	1.16813e+48	1.08135e+48	3.82403e+14
3.98107e+07	6.80635e+35	2.71005e+21	6.31196e+35	2.60614e+21	7.58323e+46	2.16800e+47	7.03478e+46	2.33546e+47	9.23098e+47	8.64094e+47	2.41245e+14
5.01187e+07	5.36179e+35	1.35372e+21	4.98184e+35	1.30201e+21	6.12097e+46	1.68585e+47	5.24390e+46	1.85320e+47	7.22169e+47	6.39269e+47	1.52151e+14
6.30957e+07	4.19452e+35	6.73258e+20	3.90864e+35	6.47693e+20	4.75036e+46	1.31770e+47	4.11358e+46	1.45367e+47	5.66234e+47	5.27123e+47	9.59504e+13
7.94328e+07	3.24650e+35	3.32171e+20	3.03742e+35	3.19661e+20	3.48938e+46	1.05508e+47	3.51285e+46	1.10965e+47	4.65645e+47	4.36050e+47	6.05230e+13
1.00000e+08	2.47636e+35	1.61871e+20	2.32856e+35	1.55836e+20	2.67779e+46	8.13087e+46	2.57460e+46	8.79639e+46	3.16739e+47	3.23978e+47	3.81537e+13
1.25893e+08	1.85559e+35	7.75896e+19	1.75483e+35	7.47295e+19	1.99603e+46	6.10765e+46	1.91691e+46	6.58702e+46	2.39169e+47	2.45299e+47	2.40493e+13
1.58489e+08	1.36324e+35	3.64734e+19	1.29696e+35	3.51445e+19	1.46814e+46	4.49076e+46	1.41105e+46	4.41811e+46	1.74282e+47	1.78451e+47	1.51834e+13
1.99526e+08	9.81430e+34	1.67915e+19	9.39220e+34	1.61865e+19	8.59710e+45	3.03181e+46	8.33530e+45	2.97430e+46	1.06032e+47	1.08721e+47	9.56575e+12
2.51189e+08	6.92857e+34	7.57182e+18	6.66712e+34	7.30179e+18	6.54277e+45	2.22238e+46	6.34913e+45	2.15397e+46	7.87400e+46	8.00341e+46	6.02447e+12
3.16228e+08	4.80385e+34	3.34847e+18	4.64547e+34	3.23013e+18	3.60488e+45	1.40829e+46	3.33770e+45	1.34636e+46	4.72411e+46	4.90317e+46	3.79465e+12
3.98107e+08	3.27762e+34	1.45498e+18	3.18325e+34	1.40396e+18	2.30338e+45	9.73448e+45	2.35067e+45	8.09767e+45	3.29851e+46	3.63476e+46	2.39162e+12
5.01187e+08	2.20537e+34	6.22569e+17	2.14977e+34	6.00883e+17	5.93863e+45	1.22705e+46	6.18829e+45	1.09769e+46	6.10248e+46	6.30932e+46	1.50626e+12
6.30957e+08	1.46645e+34	2.62910e+17	1.43391e+34	2.53803e+17	-2.35772e+45	-9.67863e+43	-2.34441e+45	-1.31265e+45	-1.12661e+46	-1.10617e+46	9.44596e+11
7.94328e+08	9.65506e+33	1.09806e+17	9.46509e+33	1.06020e+17	6.66330e+44	1.94671e+45	5.87441e+44	9.15281e+44	1.30650e+46	1.29119e+46	5.91967e+11
1.00000e+09	6.30506e+33	4.54427e+16	6.19404e+33	4.38815e+16	2.11752e+45	3.07960e+45	1.83204e+45	2.40210e+45	2.35757e+46	2.14998e+46	3.72448e+11
