mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
1.25893e+05	5.14397e+37	4.02671e+27	3.78766e+37	3.40267e+27	5.97458e+48	1.31810e+49	4.40292e+48	1.78960e+49	7.16394e+49	5.27795e+49	5.98818e+23
1.58489e+05	4.08603e+37	2.01816e+27	3.00867e+37	1.70540e+27	4.74579e+48	1.04701e+49	3.49737e+48	1.42154e+49	5.69055e+49	4.19244e+49	3.77828e+23
1.99526e+05	3.24566e+37	1.01149e+27	2.38988e+37	8.54733e+26	3.76973e+48	8.31673e+48	2.77806e+48	1.12917e+49	4.52017e+49	3.33018e+49	2.38394e+23
2.51189e+05	2.57813e+37	5.06948e+26	1.89836e+37	4.28385e+26	2.99441e+48	6.60624e+48	2.20670e+48	8.96934e+48	3.59051e+49	2.64527e+49	1.50416e+23
3.16228e+05	2.04789e+37	2.54078e+26	1.50793e+37	2.14703e+26	2.37854e+48	5.24753e+48	1.75284e+48	7.12461e+48	2.85205e+49	2.10122e+49	9.49062e+22
3.98107e+05	1.62670e+37	1.27341e+26	1.19779e+37	1.07607e+26	1.88934e+48	4.16829e+48	1.39235e+48	5.65930e+48	2.26547e+49	1.66907e+49	5.98818e+22
5.01187e+05	1.29214e+37	6.38220e+25	9.51443e+36	5.39314e+25	1.50076e+48	3.31101e+48	1.10599e+48	4.49535e+48	1.79954e+49	1.32580e+49	3.77828e+22
6.30957e+05	1.02638e+37	3.19869e+25	7.55759e+36	2.70298e+25	1.19210e+48	2.63004e+48	8.78525e+47	3.57079e+48	1.42941e+49	1.05313e+49	2.38394e+22
7.94328e+05	8.15285e+36	1.60315e+25	6.00322e+36	1.35470e+25	9.46914e+47	2.08911e+48	6.97829e+47	2.83640e+48	1.13542e+49	8.36521e+48	1.50416e+22
1.00000e+06	6.47603e+36	8.03478e+24	4.76853e+36	6.78962e+24	7.52153e+47	1.65943e+48	5.54303e+47	2.25303e+48	9.01888e+48	6.64448e+48	9.49062e+21
1.25893e+06	5.14406e+36	4.02693e+24	3.78778e+36	3.40287e+24	5.97481e+47	1.31809e+48	4.40266e+47	1.78964e+48	7.16395e+48	5.27770e+48	5.98818e+21
1.58489e+06	4.08600e+36	2.01825e+24	3.00874e+36	1.70548e+24	4.74600e+47	1.04701e+48	3.49731e+47	1.42155e+48	5.69099e+48	4.19233e+48	3.77828e+21
1.99526e+06	3.24547e+36	1.01152e+24	2.38991e+36	8.54765e+23	3.76953e+47	8.31649e+47	2.77765e+47	1.12909e+48	4.51998e+48	3.32997e+48	2.38394e+21
2.51189e+06	2.57768e+36	5.06959e+23	1.89833e+36	4.28397e+23	2.99272e+47	6.60627e+47	2.20710e+47	8.96764e+47	3.58988e+48	2.64531e+48	1.50416e+21
3.16228e+06	2.04700e+36	2.54077e+23	1.50781e+36	2.14705e+23	2.37669e+47	5.24510e+47	1.75050e+47	7.11896e+47	2.84869e+48	2.09939e+48	9.49062e+20
3.98107e+06	1.62512e+36	1.27334e+23	1.19750e+36	1.07605e+23	1.88723e+47	4.16616e+47	1.39073e+47	5.65237e+47	2.26184e+48	1.66854e+48	5.98818e+20
5.01187e+06	1.28950e+36	6.38097e+22	9.50851e+35	5.39262e+22	1.49784e+47	3.30868e+47	1.10366e+47	4.48467e+47	1.79546e+48	1.32307e+48	3.77828e+20
6.30957e+06	1.02226e+36	3.19706e+22	7.54657e+35	2.70218e+22	1.18246e+47	2.62582e+47	8.77072e+46	3.55444e+47	1.42244e+48	1.05125e+48	2.38394e+20
7.94328e+06	8.09149e+35	1.60119e+22	5.98423e+35	1.35364e+22	9.34477e+46	2.08119e+47	6.93438e+46	2.81220e+47	1.12460e+48	8.32743e+47	1.50416e+20
1.00000e+07	6.38882e+35	8.01285e+21	4.73785e+35	6.77662e+21	7.36653e+46	1.64142e+47	5.43059e+46	2.22121e+47	8.83646e+47	6.54368e+47	9.49062e+19
1.25893e+07	5.02485e+35	4.00322e+21	3.74077e+35	3.38772e+21	5.72057e+46	1.29792e+47	4.30031e+46	1.74488e+47	6.96790e+47	5.21261e+47	5.98818e+19
1.58489e+07	3.92842e+35	1.99341e+21	2.93984e+35	1.68849e+21	4.44091e+46	1.01726e+47	3.34451e+46	1.36234e+47	5.42615e+47	4.08157e+47	3.77828e+19
1.99526e+07	3.04406e+35	9.86607e+20	2.29325e+35	8.36745e+20	3.40106e+46	7.89762e+46	2.56360e+46	1.05311e+47	4.13980e+47	3.13163e+47	2.38394e+19
2.51189e+07	2.32998e+35	4.83502e+20	1.76931e+35	4.10696e+20	2.55028e+46	6.03989e+46	1.93964e+46	7.95675e+46	3.14769e+47	2.43104e+47	1.50416e+19
3.16228e+07	1.75584e+35	2.33640e+20	1.34518e+35	1.98805e+20	1.87453e+46	4.53642e+46	1.42679e+46	5.96139e+46	2.33996e+47	1.76977e+47	9.49062e+18
3.98107e+07	1.29950e+35	1.10929e+20	1.00479e+35	9.45599e+19	1.37823e+46	3.37657e+46	1.04493e+46	4.40417e+46	1.71727e+47	1.35989e+47	5.98818e+18
5.01187e+07	9.43345e+34	5.16311e+19	7.36035e+34	4.40891e+19	1.09273e+46	2.32783e+46	6.14988e+45	3.28207e+46	1.21413e+47	7.63097e+46	3.77828e+18
6.30957e+07	6.71677e+34	2.35412e+19	5.28525e+34	2.01348e+19	7.78860e+45	1.67803e+46	4.59672e+45	2.36102e+46	8.83217e+46	6.85428e+46	2.38394e+18
7.94328e+07	4.69536e+34	1.05209e+19	3.72296e+34	9.01133e+18	4.79298e+45	1.34800e+46	4.84328e+45	1.59833e+46	7.58595e+46	6.19828e+46	1.50416e+18
1.00000e+08	3.22780e+34	4.61564e+18	2.57647e+34	3.95823e+18	3.59336e+45	9.62925e+45	3.13305e+45	1.23111e+46	3.74610e+46	4.02926e+46	9.49062e+17
1.25893e+08	2.18637e+34	1.99176e+18	1.75519e+34	1.70984e+18	2.54851e+45	6.76489e+45	2.24240e+45	8.50083e+45	2.63480e+46	2.86229e+46	5.98818e+17
1.58489e+08	1.46222e+34	8.47261e+17	1.17950e+34	7.27964e+17	1.80099e+45	4.58393e+45	1.60127e+45	4.25276e+45	1.84108e+46	1.95894e+46	3.77828e+17
1.99526e+08	9.67428e+33	3.56045e+17	7.83501e+33	3.06130e+17	6.29452e+44	2.52435e+45	5.63502e+44	1.99458e+45	7.75113e+45	9.15708e+45	2.38394e+17
2.51189e+08	6.34340e+33	1.48103e+17	5.15428e+33	1.27414e+17	6.24411e+44	1.94671e+45	5.30986e+44	1.52059e+45	6.95524e+45	7.52976e+45	1.50416e+17
3.16228e+08	4.12862e+33	6.10886e+16	3.36366e+33	5.25792e+16	1.21003e+44	7.83306e+44	6.76446e+43	4.44436e+44	3.24823e+45	3.53312e+45	9.49062e+16
3.98107e+08	2.67085e+33	2.50237e+16	2.18073e+33	2.15462e+16	-4.48209e+43	1.71234e+44	-8.14953e+43	-8.95517e+43	1.05225e+45	1.19004e+45	5.98818e+16
5.01187e+08	1.71930e+33	1.01929e+16	1.40626e+33	8.77907e+15	1.22391e+45	1.62952e+45	1.18529e+45	1.45272e+45	1.16818e+46	1.19841e+46	3.77828e+16
6.30957e+08	1.10235e+33	4.13300e+15	9.02909e+32	3.56058e+15	-9.00282e+44	-9.92930e+44	-8.90980e+44	-1.09402e+45	-7.32396e+45	-7.29787e+45	2.38394e+16
7.94328e+08	7.04510e+32	1.66969e+15	5.77703e+32	1.43872e+15	8.60105e+43	1.16055e+44	3.82204e+43	4.70483e+43	1.13918e+45	8.52785e+44	1.50416e+16
1.00000e+09	4.49089e+32	6.72544e+14	3.68590e+32	5.79600e+14	4.21093e+44	5.09549e+44	3.75547e+44	4.62933e+44	3.95464e+45	3.73941e+45	9.49062e+15
