mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
1.58489e+05	1.14127e+38	1.38657e+28	9.83045e+37	1.28438e+28	1.33398e+49	3.42888e+49	1.15063e+49	3.97892e+49	1.59617e+50	1.37616e+50	2.10890e+22
1.99526e+05	9.06549e+37	6.94942e+27	7.80867e+37	6.43724e+27	1.05962e+49	2.72368e+49	9.13982e+48	3.16059e+49	1.26789e+50	1.09312e+50	1.33062e+22
2.51189e+05	7.20102e+37	3.48300e+27	6.20269e+37	3.22631e+27	8.41688e+48	2.16351e+49	7.26003e+48	2.51056e+49	1.00712e+50	8.68303e+49	8.39568e+21
3.16228e+05	5.72000e+37	1.74565e+27	4.92700e+37	1.61700e+27	6.68576e+48	1.71854e+49	5.76685e+48	1.99421e+49	7.99989e+49	6.89720e+49	5.29731e+21
3.98107e+05	4.54357e+37	8.74907e+26	3.91367e+37	8.10426e+26	5.31069e+48	1.36509e+49	4.58081e+48	1.58407e+49	6.35456e+49	5.47867e+49	3.34238e+21
5.01187e+05	3.60910e+37	4.38495e+26	3.10875e+37	4.06178e+26	4.21845e+48	1.08434e+49	3.63868e+48	1.25827e+49	5.04762e+49	4.35188e+49	2.10890e+21
6.30957e+05	2.86682e+37	2.19769e+26	2.46938e+37	2.03572e+26	3.35085e+48	8.61322e+48	2.89032e+48	9.99483e+48	4.00946e+49	3.45683e+49	1.33062e+21
7.94328e+05	2.27720e+37	1.10146e+26	1.96150e+37	1.02028e+26	2.66166e+48	6.84172e+48	2.29585e+48	7.93922e+48	3.18482e+49	2.74586e+49	8.39568e+20
1.00000e+06	1.80885e+37	5.52039e+25	1.55808e+37	5.11354e+25	2.11423e+48	5.43457e+48	1.82365e+48	6.30635e+48	2.52979e+49	2.18108e+49	5.29731e+20
1.25893e+06	1.43682e+37	2.76676e+25	1.23763e+37	2.56285e+25	1.67943e+48	4.31677e+48	1.44854e+48	5.00933e+48	2.00949e+49	1.73246e+49	3.34238e+20
1.58489e+06	1.14131e+37	1.38667e+25	9.83082e+36	1.28447e+25	1.33404e+48	3.42896e+48	1.15064e+48	3.97908e+48	1.59629e+49	1.37616e+49	2.10890e+20
1.99526e+06	9.06571e+36	6.94980e+24	7.80891e+36	6.43761e+24	1.05965e+48	2.72371e+48	9.13943e+47	3.16065e+48	1.26794e+49	1.09312e+49	1.33062e+20
2.51189e+06	7.20112e+36	3.48315e+24	6.20284e+36	3.22645e+24	8.41559e+47	2.16358e+48	7.26110e+47	2.51061e+48	1.00718e+49	8.68338e+48	8.39568e+19
3.16228e+06	5.71998e+36	1.74571e+24	4.92708e+36	1.61706e+24	6.68512e+47	1.71831e+48	5.76432e+47	1.99389e+48	7.99742e+48	6.89513e+48	5.29731e+19
3.98107e+06	4.54341e+36	8.74930e+23	3.91370e+36	8.10449e+23	5.31121e+47	1.36501e+48	4.58002e+47	1.58389e+48	6.35342e+48	5.47907e+48	3.34238e+19
5.01187e+06	3.60872e+36	4.38503e+23	3.10871e+36	4.06187e+23	4.22010e+47	1.08439e+48	3.63810e+47	1.25806e+48	5.04828e+48	4.35016e+48	2.10890e+19
6.30957e+06	2.86611e+36	2.19771e+23	2.46924e+36	2.03575e+23	3.34586e+47	8.61433e+47	2.89278e+47	9.99127e+47	4.00917e+48	3.45800e+48	1.33063e+19
7.94328e+06	2.27599e+36	1.10144e+23	1.96118e+36	1.02028e+23	2.65665e+47	6.84198e+47	2.29686e+47	7.93363e+47	3.18315e+48	2.74658e+48	8.39568e+18
1.00000e+07	1.80688e+36	5.51999e+22	1.55745e+36	5.11333e+22	2.11029e+47	5.42602e+47	1.81766e+47	6.30131e+47	2.52239e+48	2.17518e+48	5.29731e+18
1.25893e+07	1.43368e+36	2.76614e+22	1.23646e+36	2.56246e+22	1.66627e+47	4.31390e+47	1.44828e+47	4.99892e+47	2.00604e+48	1.73643e+48	3.34238e+18
1.58489e+07	1.13638e+36	1.38581e+22	9.80978e+35	1.28387e+22	1.31933e+47	3.42130e+47	1.14706e+47	3.96181e+47	1.58918e+48	1.37833e+48	2.10890e+18
1.99526e+07	8.98985e+35	6.93836e+21	7.77222e+35	6.42888e+21	1.03992e+47	2.70750e+47	9.05172e+46	3.13259e+47	1.24866e+48	1.08540e+48	1.33062e+18
2.51189e+07	7.08692e+35	3.46846e+21	6.14146e+35	3.21460e+21	8.12237e+46	2.13341e+47	7.10651e+46	2.45421e+47	9.82013e+47	8.61687e+47	8.39567e+17
3.16228e+07	5.55384e+35	1.72804e+21	4.82944e+35	1.60221e+21	6.28119e+46	1.66869e+47	5.49130e+46	1.91759e+47	7.64463e+47	6.63620e+47	5.29731e+17
3.98107e+07	4.31271e+35	8.55461e+20	3.76763e+35	7.93627e+20	4.84647e+46	1.29927e+47	4.22937e+46	1.48688e+47	5.90616e+47	5.24381e+47	3.34238e+17
5.01187e+07	3.30626e+35	4.19132e+20	2.90508e+35	3.89122e+20	3.86269e+46	9.71050e+46	2.92702e+46	1.15432e+47	4.44705e+47	3.57337e+47	2.10889e+17
6.30957e+07	2.49394e+35	2.02388e+20	2.20583e+35	1.88054e+20	2.88814e+46	7.33391e+46	2.23548e+46	8.74758e+46	3.37858e+47	2.96727e+47	1.33062e+17
7.94328e+07	1.84648e+35	9.59827e+19	1.64464e+35	8.92632e+19	1.97135e+46	5.80289e+46	1.99885e+46	6.35214e+46	2.78499e+47	2.49787e+47	8.39565e+16
1.00000e+08	1.34036e+35	4.46139e+19	1.20219e+35	4.15263e+19	1.47452e+46	4.29230e+46	1.37155e+46	4.89364e+46	1.67163e+47	1.73418e+47	5.29729e+16
1.25893e+08	9.54052e+34	2.03126e+19	8.61363e+34	1.89219e+19	1.06377e+46	3.07749e+46	9.89986e+45	3.50182e+46	1.21232e+47	1.26476e+47	3.34236e+16
1.58489e+08	6.66622e+34	9.06538e+18	6.05470e+34	8.45075e+18	7.63943e+45	2.17198e+46	7.06767e+45	2.10534e+46	8.64618e+46	8.98557e+46	2.10888e+16
1.99526e+08	4.58029e+34	3.97203e+18	4.18210e+34	3.70501e+18	3.89335e+45	1.33985e+46	3.41818e+45	1.25046e+46	4.63773e+46	4.90133e+46	1.33061e+16
2.51189e+08	3.10092e+34	1.71210e+18	2.84419e+34	1.59784e+18	2.92092e+45	9.81494e+45	2.76096e+45	8.99092e+45	3.33548e+46	3.52555e+46	8.39552e+15
3.16228e+08	2.07287e+34	7.27596e+17	1.90855e+34	6.79335e+17	1.37280e+45	5.59933e+45	1.21476e+45	4.87656e+45	1.79208e+46	1.88156e+46	5.29723e+15
3.98107e+08	1.37088e+34	3.05510e+17	1.26623e+34	2.85348e+17	5.64781e+44	3.28461e+45	4.45299e+44	1.98976e+45	1.39132e+46	1.41707e+46	3.34231e+15
5.01187e+08	8.98561e+33	1.26997e+17	8.32151e+33	1.18650e+17	3.80202e+45	6.21529e+45	3.58190e+45	5.28792e+45	3.95400e+46	3.89891e+46	2.10886e+15
6.30957e+08	5.84653e+33	5.23537e+16	5.42607e+33	4.89246e+16	-2.17648e+45	-1.89229e+45	-2.06850e+45	-2.48874e+45	-1.54061e+46	-1.42293e+46	1.33060e+15
7.94328e+08	3.78124e+33	2.14360e+16	3.51544e+33	2.00358e+16	2.10928e+44	6.27287e+44	1.92555e+44	2.35578e+44	4.41113e+45	4.62267e+45	8.39531e+14
1.00000e+09	2.43358e+33	8.72832e+15	2.26571e+33	8.15946e+15	1.19314e+45	1.69958e+45	1.17333e+45	1.44327e+45	1.22699e+46	1.24977e+46	5.29710e+14
