mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
1.25893e+05	5.75716e+37	4.98318e+27	4.33494e+37	4.26897e+27	6.69078e+48	1.50892e+49	5.04275e+48	2.00333e+49	8.02112e+49	6.04348e+49	4.56263e+23
1.58489e+05	4.57310e+37	2.49754e+27	3.44339e+37	2.13958e+27	5.31468e+48	1.19858e+49	4.00561e+48	1.59131e+49	6.37143e+49	4.80054e+49	2.87882e+23
1.99526e+05	3.63256e+37	1.25175e+27	2.73520e+37	1.07234e+27	4.22162e+48	9.52073e+48	3.18177e+48	1.26403e+49	5.06102e+49	3.81321e+49	1.81641e+23
2.51189e+05	2.88546e+37	6.27365e+26	2.17266e+37	5.37450e+26	3.35336e+48	7.56262e+48	2.52738e+48	1.00405e+49	4.02012e+49	3.02895e+49	1.14608e+23
3.16228e+05	2.29201e+37	3.14430e+26	1.72581e+37	2.69365e+26	2.66366e+48	6.00721e+48	2.00756e+48	7.97550e+48	3.19330e+49	2.40599e+49	7.23128e+22
3.98107e+05	1.82061e+37	1.57589e+26	1.37087e+37	1.35003e+26	2.11582e+48	4.77173e+48	1.59469e+48	6.33519e+48	2.53654e+49	1.91116e+49	4.56263e+22
5.01187e+05	1.44617e+37	7.89819e+25	1.08892e+37	6.76622e+25	1.68066e+48	3.79034e+48	1.26671e+48	5.03223e+48	2.01485e+49	1.51810e+49	2.87882e+22
6.30957e+05	1.14873e+37	3.95849e+25	8.64962e+36	3.39115e+25	1.33501e+48	3.01078e+48	1.00619e+48	3.99725e+48	1.60044e+49	1.20588e+49	1.81641e+22
7.94328e+05	9.12472e+36	1.98395e+25	6.87064e+36	1.69961e+25	1.06043e+48	2.39155e+48	7.99238e+47	3.17515e+48	1.27127e+49	9.57853e+48	1.14608e+22
1.00000e+06	7.24802e+36	9.94332e+24	5.45755e+36	8.51824e+24	8.42319e+47	1.89967e+48	6.34855e+47	2.52211e+48	1.00980e+49	7.60826e+48	7.23128e+21
1.25893e+06	5.75728e+36	4.98347e+24	4.33509e+36	4.26924e+24	6.69102e+47	1.50891e+48	5.04250e+47	2.00338e+48	8.02115e+48	6.04324e+48	4.56263e+21
1.58489e+06	4.57312e+36	2.49766e+24	3.44348e+36	2.13969e+24	5.31494e+47	1.19859e+48	4.00555e+47	1.59133e+48	6.37197e+48	4.80042e+48	2.87882e+21
1.99526e+06	3.63243e+36	1.25179e+24	2.73525e+36	1.07239e+24	4.22150e+47	9.52055e+47	3.18137e+47	1.26396e+48	5.06094e+48	3.81300e+48	1.81641e+21
2.51189e+06	2.88510e+36	6.27381e+23	2.17265e+36	5.37466e+23	3.35179e+47	7.56270e+47	2.52788e+47	1.00393e+48	4.01973e+48	3.02905e+48	1.14608e+21
3.16228e+06	2.29129e+36	3.14432e+23	1.72572e+36	2.69370e+23	2.66207e+47	6.00482e+47	2.00527e+47	7.97037e+47	3.19017e+48	2.40418e+48	7.23128e+20
3.98107e+06	1.81930e+36	1.57584e+23	1.37064e+36	1.35003e+23	2.11415e+47	4.76988e+47	1.59322e+47	6.32922e+47	2.53343e+48	1.91084e+48	4.56263e+20
5.01187e+06	1.44396e+36	7.89722e+22	1.08843e+36	6.76583e+22	1.67854e+47	3.78846e+47	1.26476e+47	5.02319e+47	2.01157e+48	1.51556e+48	2.87882e+20
6.30957e+06	1.14523e+36	3.95714e+22	8.64040e+35	3.39050e+22	1.32628e+47	3.00763e+47	1.00543e+47	3.98340e+47	1.59473e+48	1.20466e+48	1.81641e+20
7.94328e+06	9.07203e+35	1.98230e+22	6.85450e+35	1.69871e+22	1.04935e+47	2.38501e+47	7.95718e+46	3.15417e+47	1.26206e+48	9.54901e+47	1.14608e+20
1.00000e+07	7.17222e+35	9.92439e+21	5.43108e+35	8.50704e+21	8.28770e+46	1.88339e+47	6.24498e+46	2.49481e+47	9.93398e+47	7.51451e+47	7.23128e+19
1.25893e+07	5.65224e+35	4.96255e+21	4.29385e+35	4.25584e+21	6.45808e+46	1.49169e+47	4.95512e+46	1.96436e+47	7.84879e+47	5.99406e+47	4.56263e+19
1.58489e+07	4.43194e+35	2.47508e+21	3.38184e+35	2.12417e+21	5.03206e+46	1.17206e+47	3.86552e+46	1.53839e+47	6.13422e+47	4.70618e+47	2.87882e+19
1.99526e+07	3.44823e+35	1.22830e+21	2.64664e+35	1.05524e+21	3.87070e+46	9.13047e+46	2.98207e+46	1.19449e+47	4.70544e+47	3.62890e+47	1.81641e+19
2.51189e+07	2.65310e+35	6.04354e+20	2.05106e+35	5.19886e+20	2.92437e+46	7.02256e+46	2.26959e+46	9.08129e+46	3.59480e+47	2.82764e+47	1.14608e+19
3.16228e+07	2.01162e+35	2.93574e+20	1.56803e+35	2.52929e+20	2.16218e+46	5.30769e+46	1.67909e+46	6.84647e+46	2.69064e+47	2.07064e+47	7.23128e+18
3.98107e+07	1.49876e+35	1.40247e+20	1.17859e+35	1.21026e+20	1.60303e+46	3.97683e+46	1.23918e+46	5.09074e+46	1.99194e+47	1.60100e+47	4.56263e+18
5.01187e+07	1.09540e+35	6.57106e+19	8.69027e+34	5.67964e+19	1.26937e+46	2.76816e+46	7.44604e+45	3.80903e+46	1.41677e+47	9.19423e+46	2.87882e+18
6.30957e+07	7.85041e+34	3.01596e+19	6.28057e+34	2.61075e+19	9.06401e+45	1.99950e+46	5.58468e+45	2.75421e+46	1.03718e+47	8.20408e+46	1.81641e+18
7.94328e+07	5.52088e+34	1.35632e+19	4.45081e+34	1.17568e+19	5.67101e+45	1.60344e+46	5.75670e+45	1.87968e+46	8.86155e+46	7.37518e+46	1.14608e+18
1.00000e+08	3.81563e+34	5.98413e+18	3.09694e+34	5.19327e+18	4.25443e+45	1.14378e+46	3.72852e+45	1.44694e+46	4.46097e+46	4.84622e+46	7.23128e+17
1.25893e+08	2.59656e+34	2.59517e+18	2.11980e+34	2.25445e+18	3.00400e+45	8.06436e+45	2.65961e+45	1.00183e+46	3.12106e+46	3.33084e+46	4.56263e+17
1.58489e+08	1.74339e+34	1.10866e+18	1.43032e+34	9.63908e+17	2.15269e+45	5.59184e+45	1.92339e+45	5.23137e+45	2.20215e+46	2.35269e+46	2.87882e+17
1.99526e+08	1.15727e+34	4.67571e+17	9.53360e+33	4.06804e+17	8.32882e+44	3.18607e+45	7.03429e+44	2.59216e+45	1.00258e+46	1.12037e+46	1.81641e+17
2.51189e+08	7.60895e+33	1.95077e+17	6.28952e+33	1.69819e+17	6.65397e+44	2.25065e+45	5.43851e+44	1.78946e+45	7.62496e+45	8.30029e+45	1.14608e+17
3.16228e+08	4.96340e+33	8.06620e+16	4.11411e+33	7.02506e+16	2.13480e+44	1.04714e+45	1.89793e+44	6.67453e+44	4.57536e+45	5.26611e+45	7.23128e+16
3.98107e+08	3.21675e+33	3.31080e+16	2.67234e+33	2.88453e+16	5.03866e+43	3.31685e+44	6.46923e+40	1.46844e+43	2.24325e+45	2.33913e+45	4.56262e+16
5.01187e+08	2.07377e+33	1.35079e+16	1.72594e+33	1.17723e+16	1.39795e+45	1.83412e+45	1.31891e+45	1.62079e+45	1.34583e+46	1.34558e+46	2.87882e+16
6.30957e+08	1.33121e+33	5.48437e+15	1.10955e+33	4.78082e+15	-1.00470e+45	-1.07904e+45	-9.80359e+44	-1.20336e+45	-8.11062e+45	-7.93336e+45	1.81641e+16
7.94328e+08	8.51589e+32	2.21798e+15	7.10631e+32	1.93382e+15	3.23540e+43	7.86528e+43	-4.12249e+42	-5.08305e+42	7.56970e+44	5.78225e+44	1.14608e+16
1.00000e+09	5.43262e+32	8.94155e+14	4.53768e+32	7.79718e+14	5.05717e+44	6.17454e+44	4.55012e+44	5.60867e+44	4.76909e+45	4.53204e+45	7.23127e+15
