1.00000e+00	8.38031e+45
1.58489e+00	1.02519e+47
2.51189e+00	1.05551e+48
3.98107e+00	8.73652e+48
6.30957e+00	4.94628e+49
1.00000e+01	2.06609e+50
1.58489e+01	6.24306e+50
2.51189e+01	1.42064e+51
3.98107e+01	2.68632e+51
6.30957e+01	4.37478e+51
1.00000e+02	6.42832e+51
1.58489e+02	8.67515e+51
2.51189e+02	1.07968e+52
3.98107e+02	1.21015e+52
6.30957e+02	1.22395e+52
1.00000e+03	9.61989e+51
1.58489e+03	6.14418e+51
2.51189e+03	3.99420e+51
3.98107e+03	2.52235e+51
6.30957e+03	1.61058e+51
1.00000e+04	1.06179e+51
