mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e+01	4.19323e+38	3.64179e+35	9.78696e+37	1.09695e+35	3.84925e+50	3.66986e+50	3.55095e+50	4.88356e+50	3.28136e+51	2.82731e+51
1.58489e+01	1.29129e+39	1.18563e+36	5.40773e+38	6.14685e+35	8.50723e+50	8.94434e+50	7.79848e+50	1.14763e+51	7.38797e+51	6.36286e+51
2.51189e+01	4.21418e+39	4.20202e+36	2.73086e+39	3.04241e+36	1.70184e+51	2.16373e+51	1.52614e+51	2.65880e+51	1.57399e+52	1.33641e+52
3.98107e+01	1.24050e+40	1.20194e+37	9.80596e+39	1.03895e+37	2.65788e+51	4.66563e+51	2.40433e+51	5.56450e+51	2.71102e+52	2.36662e+52
6.30957e+01	1.95566e+40	1.14400e+37	1.65483e+40	1.03618e+37	2.81232e+51	6.37019e+51	2.48627e+51	7.35511e+51	3.17258e+52	2.75421e+52
1.00000e+02	1.86997e+40	4.94662e+36	1.61909e+40	4.53600e+36	2.27335e+51	5.74741e+51	1.98092e+51	6.65202e+51	2.67610e+52	2.34061e+52
1.58489e+02	1.45794e+40	1.60635e+36	1.26711e+40	1.48451e+36	1.64948e+51	4.42120e+51	1.45256e+51	5.04682e+51	2.00156e+52	1.75054e+52
2.51189e+02	1.04570e+40	4.74224e+35	9.23352e+39	4.33826e+35	1.14066e+51	3.13750e+51	9.84611e+50	3.57932e+51	1.40153e+52	1.21505e+52
3.98107e+02	7.11562e+39	1.31986e+35	6.24418e+39	1.20082e+35	7.62385e+50	2.09826e+51	6.69970e+50	2.39780e+51	9.24493e+51	8.07177e+51
6.30957e+02	4.73606e+39	3.45991e+34	4.16313e+39	3.16777e+34	4.86394e+50	1.38668e+51	4.24493e+50	1.56536e+51	6.06348e+51	5.31589e+51
1.00000e+03	3.07218e+39	8.98427e+33	2.67454e+39	8.17779e+33	3.20385e+50	8.95338e+50	2.72904e+50	1.02643e+51	3.94866e+51	3.40555e+51
1.58489e+03	2.05679e+39	2.30407e+33	1.74558e+39	2.12092e+33	2.13193e+50	5.77264e+50	1.78337e+50	6.98660e+50	2.64079e+51	2.22599e+51
2.51189e+03	1.38484e+39	5.92342e+32	1.19089e+39	5.47059e+32	1.49479e+50	3.97950e+50	1.21641e+50	4.69737e+50	1.85536e+51	1.53452e+51
3.98107e+03	1.18998e+39	1.65411e+32	9.64563e+38	1.52255e+32	1.28007e+50	3.18489e+50	1.02112e+50	3.97669e+50	1.58126e+51	1.27294e+51
6.30957e+03	1.09676e+39	5.64076e+31	8.75152e+38	5.07833e+31	1.22659e+50	3.02983e+50	1.00597e+50	3.74121e+50	1.49259e+51	1.18739e+51
1.00000e+04	8.32159e+38	1.70545e+31	6.65919e+38	1.54397e+31	9.63842e+49	2.36740e+50	7.80756e+49	2.88836e+50	1.15825e+51	9.22041e+50
1.58489e+04	5.48571e+38	4.40463e+30	4.42147e+38	3.95087e+30	6.30500e+49	1.53523e+50	5.11216e+49	1.89522e+50	7.67055e+50	6.23807e+50
2.51189e+04	3.44195e+38	1.11916e+30	2.78144e+38	1.00325e+30	3.98674e+49	9.78068e+49	3.25855e+49	1.20952e+50	4.84855e+50	3.86456e+50
3.98107e+04	2.17936e+38	2.80415e+29	1.75604e+38	2.48785e+29	2.57107e+49	6.12933e+49	2.09402e+49	7.58197e+49	3.07976e+50	2.46779e+50
6.30957e+04	1.42666e+38	7.66187e+28	1.16815e+38	6.93746e+28	1.64996e+49	4.05853e+49	1.34901e+49	4.99643e+49	2.00012e+50	1.60818e+50
9.50935e+04	9.31133e+37	2.08528e+28	7.55639e+37	1.86708e+28	1.07474e+49	2.62261e+49	8.71385e+48	3.23269e+49	1.29138e+50	1.04735e+50
1.50713e+05	5.87516e+37	5.23820e+27	4.76786e+37	4.69009e+27	6.78121e+48	1.65479e+49	5.49811e+48	2.03972e+49	8.14816e+49	6.60844e+49
2.38864e+05	3.70700e+37	1.31581e+27	3.00836e+37	1.17813e+27	4.27866e+48	1.04411e+49	3.46909e+48	1.28698e+49	5.14113e+49	4.16967e+49
3.78574e+05	2.33893e+37	3.30521e+26	1.89816e+37	2.95937e+26	2.69957e+48	6.58793e+48	2.18885e+48	8.12015e+48	3.24376e+49	2.63090e+49
5.99999e+05	1.47566e+37	8.30238e+25	1.19765e+37	7.43368e+25	1.70312e+48	4.15664e+48	1.38101e+48	5.12303e+48	2.04643e+49	1.65994e+49
9.50935e+05	9.30787e+36	2.08544e+25	7.55596e+36	1.86725e+25	1.07403e+48	2.62232e+48	8.71084e+47	3.23127e+48	1.29063e+49	1.04717e+49
1.50713e+06	5.86603e+36	5.23786e+24	4.76514e+36	4.69005e+24	6.76404e+47	1.65351e+48	5.48852e+47	2.03610e+48	8.13108e+48	6.60164e+48
2.38864e+06	3.68633e+36	1.31477e+24	2.99962e+36	1.17748e+24	4.23657e+47	1.04030e+48	3.44317e+47	1.27872e+48	5.10170e+48	4.14918e+48
3.78574e+06	2.29454e+36	3.28769e+23	1.87374e+36	2.94609e+23	2.61060e+47	6.48354e+47	2.12409e+47	7.94213e+47	3.15859e+48	2.57663e+48
5.99999e+06	1.38965e+36	8.07891e+22	1.14130e+36	7.24949e+22	1.54339e+47	3.93241e+47	1.26131e+47	4.78730e+47	1.89130e+48	1.55153e+48
9.50935e+06	7.96549e+35	1.89565e+22	6.58680e+35	1.70466e+22	8.53566e+46	2.24552e+47	6.94707e+46	2.72315e+47	1.06047e+48	8.74467e+47
1.50713e+07	4.23390e+35	4.13209e+21	3.52345e+35	3.72432e+21	4.36959e+46	1.19502e+47	3.59048e+46	1.43593e+47	5.54939e+47	4.58046e+47
2.38864e+07	2.08361e+35	8.30370e+20	1.74271e+35	7.49900e+20	2.06338e+46	5.84088e+46	1.69171e+46	6.94130e+46	2.64550e+47	2.21706e+47
3.78574e+07	9.61020e+34	1.55410e+20	8.06686e+34	1.40556e+20	9.14456e+45	2.67083e+46	7.61986e+45	3.18331e+46	1.20394e+47	1.02333e+47
5.99999e+07	4.22226e+34	2.75478e+19	3.55284e+34	2.49403e+19	4.09731e+45	1.11536e+46	2.84422e+45	1.41236e+46	5.10432e+46	4.26810e+46
9.50935e+07	1.79302e+34	4.69906e+18	1.51117e+34	4.25718e+18	1.78940e+45	5.44275e+45	1.61353e+45	6.46700e+45	2.03993e+46	2.15494e+46
