mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.58489e+01	1.68333e+39	2.50733e+36	8.62739e+38	1.53609e+36	1.89484e+51	1.98515e+51	1.78516e+51	2.27301e+51	1.59886e+52	1.45843e+52
2.51189e+01	6.29364e+39	9.67701e+36	4.64285e+39	8.04796e+36	3.92217e+51	4.77957e+51	3.76816e+51	5.42153e+51	3.42550e+52	3.18554e+52
3.98107e+01	2.24748e+40	3.66773e+37	1.90060e+40	3.26224e+37	6.89141e+51	1.10774e+52	6.54491e+51	1.20817e+52	6.54417e+52	6.15408e+52
6.30957e+01	4.91187e+40	6.20110e+37	4.53004e+40	5.96012e+37	8.24533e+51	1.82152e+52	7.83464e+51	1.97168e+52	8.93012e+52	8.36884e+52
1.00000e+02	5.48679e+40	3.31144e+37	5.14435e+40	3.17012e+37	7.20887e+51	1.87901e+52	6.75446e+51	2.00205e+52	8.32928e+52	7.84198e+52
1.58489e+02	4.65839e+40	1.17766e+37	4.33930e+40	1.13264e+37	5.35711e+51	1.51062e+52	5.02112e+51	1.60402e+52	6.42025e+52	6.12590e+52
2.51189e+02	3.46054e+40	3.59859e+36	3.23856e+40	3.47403e+36	3.77703e+51	1.10393e+52	3.55979e+51	1.17896e+52	4.62130e+52	4.35294e+52
3.98107e+02	2.36058e+40	1.01068e+36	2.21285e+40	9.74255e+35	2.49650e+51	7.51922e+51	2.36178e+51	8.02799e+51	3.12151e+52	2.94510e+52
6.30957e+02	1.57068e+40	2.70929e+35	1.48473e+40	2.60746e+35	1.65473e+51	5.03252e+51	1.53273e+51	5.35190e+51	2.04247e+52	1.90695e+52
1.00000e+03	1.03419e+40	7.05001e+34	9.73832e+39	6.80970e+34	1.07114e+51	3.21244e+51	9.92961e+50	3.46917e+51	1.36958e+52	1.27536e+52
1.58489e+03	6.72367e+39	1.92657e+34	6.31660e+39	1.76514e+34	6.83058e+50	2.10588e+51	6.48210e+50	2.21734e+51	8.62975e+51	8.12781e+51
2.51189e+03	4.29612e+39	4.72119e+33	4.04509e+39	4.47953e+33	4.44152e+50	1.38739e+51	4.05714e+50	1.44066e+51	5.61890e+51	5.18967e+51
3.98107e+03	2.94312e+39	1.20633e+33	2.73392e+39	1.14262e+33	3.01561e+50	9.10995e+50	2.76602e+50	9.78003e+50	3.76224e+51	3.47099e+51
6.30957e+03	2.27408e+39	3.25086e+32	2.03133e+39	3.17204e+32	2.44675e+50	6.97948e+50	2.24735e+50	7.72971e+50	2.98325e+51	2.72090e+51
1.00000e+04	1.91727e+39	9.91305e+31	1.71342e+39	9.37208e+31	2.14228e+50	5.98352e+50	1.93624e+50	6.52684e+50	2.62121e+51	2.35653e+51
1.58489e+04	1.44634e+39	2.91397e+31	1.31947e+39	2.77648e+31	1.68267e+50	4.60195e+50	1.53667e+50	5.09221e+50	2.01265e+51	1.81841e+51
2.51189e+04	9.61647e+38	7.35452e+30	8.67451e+38	7.00966e+30	1.10109e+50	2.98621e+50	1.00716e+50	3.32743e+50	1.32711e+51	1.17612e+51
3.98107e+04	6.13242e+38	1.88245e+30	5.62681e+38	1.80251e+30	7.00170e+49	1.92278e+50	6.27515e+49	2.12378e+50	8.38638e+50	7.63035e+50
6.30957e+04	3.96518e+38	5.14459e+29	3.61421e+38	4.86174e+29	4.61790e+49	1.24634e+50	4.21735e+49	1.37591e+50	5.46972e+50	5.01125e+50
9.50935e+04	2.56671e+38	1.37973e+29	2.32267e+38	1.31266e+29	2.96749e+49	8.06761e+49	2.68471e+49	8.91597e+49	3.56369e+50	3.22434e+50
1.50713e+05	1.61953e+38	3.46593e+28	1.46555e+38	3.29746e+28	1.87238e+49	5.09044e+49	1.69395e+49	5.62573e+49	2.24857e+50	2.03446e+50
2.38864e+05	1.02188e+38	8.70636e+27	9.24721e+37	8.28315e+27	1.18140e+49	3.21190e+49	1.06882e+49	3.54965e+49	1.41877e+50	1.28367e+50
3.78574e+05	6.44768e+37	2.18699e+27	5.83467e+37	2.08068e+27	7.45414e+48	2.02660e+49	6.74384e+48	2.23969e+49	8.95189e+49	8.09949e+49
5.99999e+05	4.06822e+37	5.49355e+26	3.68146e+37	5.22652e+26	4.70324e+48	1.27870e+49	4.25508e+48	1.41315e+49	5.64824e+49	5.11046e+49
9.50935e+05	2.56685e+37	1.37993e+26	2.32285e+37	1.31285e+26	2.96741e+48	8.06801e+48	2.68471e+48	8.91627e+48	3.56370e+49	3.22446e+49
1.50713e+06	1.61946e+37	3.46624e+25	1.46559e+37	3.29776e+25	1.87210e+48	5.09038e+48	1.69376e+48	5.62533e+48	2.24839e+49	2.03441e+49
2.38864e+06	1.02143e+37	8.70660e+24	9.24549e+36	8.28347e+24	1.18010e+48	3.21102e+48	1.06805e+48	3.54768e+48	1.41777e+49	1.28313e+49
3.78574e+06	6.43328e+36	2.18643e+24	5.82650e+36	2.08026e+24	7.41856e+47	2.02272e+48	6.71481e+47	2.23346e+48	8.91982e+48	8.07735e+48
5.99999e+06	4.02895e+36	5.48083e+23	3.65424e+36	5.21567e+23	4.61106e+47	1.26757e+48	4.18257e+47	1.39704e+48	5.56937e+48	5.05306e+48
9.50935e+06	2.47802e+36	1.36108e+23	2.25358e+36	1.29594e+23	2.77977e+47	7.78038e+47	2.51810e+47	8.56171e+47	3.38714e+48	3.08136e+48
1.50713e+07	1.46157e+36	3.27732e+22	1.33402e+36	3.12362e+22	1.58093e+47	4.58018e+47	1.43961e+47	5.01434e+47	1.96613e+48	1.79084e+48
2.38864e+07	8.05978e+35	7.42218e+21	7.38380e+35	7.08310e+21	8.28933e+46	2.50484e+47	7.54488e+46	2.72303e+47	1.05073e+48	9.65089e+47
3.78574e+07	4.11155e+35	1.55220e+21	3.77844e+35	1.48305e+21	4.01573e+46	1.26487e+47	3.68404e+46	1.37485e+47	5.23043e+47	4.84161e+47
5.99999e+07	1.95303e+35	3.00452e+20	1.79894e+35	2.87337e+20	1.87366e+46	5.83647e+46	1.58563e+46	6.52562e+46	2.40500e+47	2.21265e+47
9.50935e+07	8.76914e+34	5.46166e+19	8.09008e+34	5.22674e+19	8.33115e+45	2.77602e+46	7.91973e+45	3.02612e+46	1.04078e+47	1.06767e+47
