mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e-02	3.15250e+32	2.46448e+29	9.49984e+25	1.07636e+23	3.76522e+44	3.45028e+44	3.62603e+44	4.54218e+44	3.19976e+45	2.86509e+45
1.58489e-02	8.06484e+32	6.33879e+29	6.11588e+26	7.25968e+23	9.82027e+44	8.97253e+44	8.93040e+44	1.16822e+45	8.25448e+45	7.19334e+45
2.51189e-02	2.17236e+33	1.64233e+30	4.04954e+27	4.74893e+24	2.60229e+45	2.34355e+45	2.34954e+45	3.10576e+45	2.19289e+46	1.87987e+46
3.98107e-02	5.68818e+33	4.40021e+30	2.68997e+28	3.07271e+25	6.83656e+45	6.10923e+45	6.19494e+45	8.02671e+45	5.72114e+46	4.88758e+46
6.30957e-02	1.52005e+34	1.16887e+31	1.82903e+29	2.10870e+26	1.80611e+46	1.67973e+46	1.63011e+46	2.18927e+46	1.53932e+47	1.31473e+47
1.00000e-01	4.02437e+34	3.19480e+31	1.22144e+30	1.40417e+27	4.90213e+46	4.47671e+46	4.44628e+46	5.86654e+46	4.04912e+47	3.57097e+47
1.58489e-01	1.06438e+35	8.54276e+31	8.22099e+30	9.31681e+27	1.31092e+47	1.19685e+47	1.17193e+47	1.54863e+47	1.10819e+48	9.46800e+47
2.51189e-01	2.73733e+35	2.17836e+32	5.28226e+31	6.16981e+28	3.41097e+47	3.10590e+47	3.07455e+47	4.06518e+47	2.82417e+48	2.48475e+48
3.98107e-01	7.03963e+35	5.90964e+32	3.40963e+32	4.01592e+29	8.68391e+47	7.88555e+47	7.95539e+47	1.03970e+48	7.31502e+48	6.28069e+48
6.30957e-01	1.77639e+36	1.46119e+33	2.14906e+33	2.55462e+30	2.18572e+48	2.02550e+48	1.99856e+48	2.59120e+48	1.80422e+49	1.59875e+49
1.00000e+00	4.44970e+36	3.48841e+33	1.33281e+34	1.54810e+31	5.42451e+48	4.95749e+48	4.95887e+48	6.45125e+48	4.40623e+49	3.98336e+49
1.58489e+00	1.08478e+37	8.67665e+33	7.87151e+34	9.37504e+31	1.31944e+49	1.17076e+49	1.18468e+49	1.55752e+49	1.10501e+50	9.45777e+49
2.51189e+00	2.59372e+37	2.06925e+34	4.85110e+35	5.99821e+32	3.06142e+49	2.81835e+49	2.82228e+49	3.70554e+49	2.57624e+50	2.25693e+50
3.98107e+00	6.30466e+37	4.91198e+34	2.82293e+36	3.32639e+33	7.13236e+49	6.50797e+49	6.51038e+49	8.62262e+49	6.05367e+50	5.19981e+50
6.30957e+00	1.57590e+38	1.30214e+35	1.63009e+37	2.09948e+34	1.66273e+50	1.55638e+50	1.51229e+50	2.03727e+50	1.43175e+51	1.21483e+51
1.00000e+01	4.25294e+38	3.64620e+35	9.66980e+37	1.09828e+35	3.92349e+50	3.71257e+50	3.59112e+50	4.89152e+50	3.28233e+51	2.84025e+51
1.58489e+01	1.28738e+39	1.17150e+36	5.45412e+38	6.20250e+35	8.63193e+50	9.06497e+50	7.82090e+50	1.15796e+51	7.51189e+51	6.46882e+51
2.51189e+01	4.25400e+39	4.27434e+36	2.74018e+39	3.13953e+36	1.72082e+51	2.18244e+51	1.56263e+51	2.72312e+51	1.56355e+52	1.35537e+52
3.98107e+01	1.24240e+40	1.20167e+37	9.94939e+39	1.06518e+37	2.70292e+51	4.79767e+51	2.42958e+51	5.60657e+51	2.74380e+52	2.38838e+52
6.30957e+01	1.97540e+40	1.17001e+37	1.67202e+40	1.05980e+37	2.86874e+51	6.40032e+51	2.52075e+51	7.43277e+51	3.19848e+52	2.80997e+52
1.00000e+02	1.89679e+40	5.06782e+36	1.64176e+40	4.65743e+36	2.29471e+51	5.84723e+51	2.00462e+51	6.66731e+51	2.72095e+52	2.35604e+52
1.58489e+02	1.47853e+40	1.66178e+36	1.29043e+40	1.51364e+36	1.67640e+51	4.47142e+51	1.46318e+51	5.14238e+51	2.03123e+52	1.76970e+52
2.51189e+02	1.06665e+40	4.83911e+35	9.30595e+39	4.45541e+35	1.15511e+51	3.18635e+51	9.96322e+50	3.63747e+51	1.40986e+52	1.22735e+52
3.98107e+02	7.24340e+39	1.33688e+35	6.37995e+39	1.23172e+35	7.69402e+50	2.14143e+51	6.62984e+50	2.48059e+51	9.41638e+51	8.21953e+51
6.30957e+02	4.76375e+39	3.51133e+34	4.21166e+39	3.26518e+34	4.91827e+50	1.41142e+51	4.27999e+50	1.58623e+51	6.14101e+51	5.39927e+51
1.00000e+03	3.15028e+39	9.17549e+33	2.72260e+39	8.40933e+33	3.23741e+50	9.08097e+50	2.77854e+50	1.03971e+51	4.05306e+51	3.50424e+51
1.58489e+03	2.05174e+39	2.34042e+33	1.76355e+39	2.25484e+33	2.11873e+50	5.85425e+50	1.81146e+50	6.85363e+50	2.66928e+51	2.27990e+51
2.51189e+03	1.39826e+39	6.18946e+32	1.22382e+39	5.66332e+32	1.50110e+50	4.07846e+50	1.22679e+50	4.80933e+50	1.87578e+51	1.54116e+51
3.98107e+03	1.17371e+39	1.71275e+32	9.47469e+38	1.58933e+32	1.31415e+50	3.17156e+50	1.04123e+50	3.98084e+50	1.58147e+51	1.27888e+51
6.30957e+03	1.09447e+39	5.69130e+31	8.92021e+38	5.10307e+31	1.22182e+50	3.02287e+50	1.01229e+50	3.75905e+50	1.50055e+51	1.20216e+51
1.00000e+04	8.37217e+38	1.71256e+31	6.74161e+38	1.55048e+31	9.59374e+49	2.38042e+50	7.86923e+49	2.92632e+50	1.16195e+51	9.47896e+50
