mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e+02	1.68877e+40	4.10970e+36	1.43793e+40	3.72770e+36	2.05920e+51	5.08379e+51	1.75114e+51	5.89754e+51	2.43390e+52	2.07588e+52
1.58489e+02	1.30993e+40	1.34061e+36	1.12570e+40	1.22307e+36	1.47965e+51	3.89435e+51	1.26515e+51	4.54908e+51	1.81483e+52	1.54425e+52
2.51189e+02	9.34054e+39	3.84846e+35	8.15366e+39	3.56444e+35	1.02009e+51	2.75540e+51	8.60978e+50	3.17631e+51	1.25172e+52	1.07503e+52
3.98107e+02	6.34215e+39	1.06096e+35	5.50868e+39	9.74056e+34	6.72903e+50	1.84758e+51	5.71076e+50	2.13567e+51	8.37281e+51	7.04637e+51
6.30957e+02	4.20454e+39	2.81696e+34	3.62345e+39	2.54732e+34	4.33717e+50	1.23439e+51	3.67408e+50	1.39767e+51	5.37803e+51	4.67617e+51
1.00000e+03	2.74131e+39	7.34863e+33	2.39160e+39	6.68850e+33	2.85752e+50	7.87833e+50	2.42852e+50	9.03911e+50	3.53665e+51	3.01658e+51
1.58489e+03	1.80093e+39	1.87934e+33	1.56615e+39	1.72967e+33	1.89316e+50	5.15173e+50	1.58158e+50	6.01765e+50	2.37766e+51	1.98974e+51
2.51189e+03	1.27527e+39	4.92619e+32	1.05822e+39	4.49341e+32	1.34949e+50	3.59006e+50	1.08492e+50	4.34269e+50	1.67666e+51	1.37361e+51
3.98107e+03	1.10090e+39	1.41136e+32	8.59128e+38	1.27350e+32	1.18436e+50	2.94087e+50	9.40400e+49	3.75234e+50	1.47442e+51	1.15194e+51
6.30957e+03	1.01497e+39	4.82472e+31	8.25686e+38	4.29428e+31	1.14901e+50	2.81610e+50	9.13053e+49	3.50900e+50	1.40448e+51	1.10657e+51
1.00000e+04	7.59325e+38	1.42192e+31	6.17830e+38	1.29874e+31	8.81642e+49	2.10072e+50	6.93758e+49	2.64735e+50	1.03560e+51	8.42364e+50
1.58489e+04	4.94595e+38	3.76224e+30	3.98261e+38	3.32763e+30	5.80789e+49	1.35422e+50	4.66499e+49	1.71250e+50	6.97025e+50	5.55824e+50
2.51189e+04	3.15839e+38	9.44067e+29	2.50033e+38	8.46580e+29	3.65028e+49	8.86755e+49	2.90286e+49	1.11037e+50	4.42781e+50	3.52178e+50
3.98107e+04	1.99364e+38	2.31778e+29	1.60023e+38	2.07657e+29	2.29598e+49	5.52472e+49	1.85310e+49	6.90924e+49	2.77824e+50	2.19605e+50
6.30957e+04	1.29980e+38	6.39713e+28	1.03761e+38	5.67939e+28	1.49468e+49	3.63329e+49	1.21670e+49	4.50898e+49	1.80554e+50	1.45198e+50
9.50935e+04	8.45325e+37	1.73861e+28	6.76020e+37	1.54340e+28	9.75584e+48	2.34610e+49	7.79397e+48	2.93466e+49	1.17228e+50	9.36859e+49
1.50713e+05	5.33373e+37	4.36736e+27	4.26549e+37	3.87701e+27	6.15554e+48	1.48032e+49	4.91770e+48	1.85167e+49	7.39666e+49	5.91125e+49
2.38864e+05	3.36537e+37	1.09706e+27	2.69137e+37	9.73884e+26	3.88388e+48	9.34026e+48	3.10287e+48	1.16833e+49	4.66696e+49	3.72977e+49
3.78574e+05	2.12337e+37	2.75572e+26	1.69815e+37	2.44633e+26	2.45047e+48	5.89333e+48	1.95778e+48	7.37147e+48	2.94455e+49	2.35333e+49
5.99999e+05	1.33962e+37	6.92211e+25	1.07145e+37	6.14495e+25	1.54591e+48	3.71836e+48	1.23519e+48	4.65055e+48	1.85759e+49	1.48480e+49
9.50935e+05	8.44900e+36	1.73872e+25	6.75954e+36	1.54353e+25	9.74743e+47	2.34572e+48	7.79034e+47	2.93294e+48	1.17138e+49	9.36625e+48
1.50713e+06	5.32298e+36	4.36683e+24	4.26219e+36	3.87684e+24	6.13553e+47	1.47880e+48	4.90660e+47	1.84742e+48	7.37660e+48	5.90319e+48
2.38864e+06	3.34172e+36	1.09586e+24	2.68133e+36	9.73123e+23	3.83676e+47	9.29677e+47	3.07397e+47	1.15892e+48	4.62228e+48	3.70661e+48
3.78574e+06	2.07442e+36	2.73681e+23	1.67137e+36	2.43208e+23	2.35475e+47	5.77985e+47	1.88901e+47	7.17647e+47	2.85197e+48	2.29493e+48
5.99999e+06	1.24885e+36	6.69627e+22	1.01260e+36	5.96020e+22	1.38162e+47	3.48533e+47	1.11354e+47	4.29825e+47	1.69606e+48	1.37311e+48
9.50935e+06	7.09136e+35	1.55771e+22	5.79184e+35	1.38971e+22	7.56581e+46	1.97166e+47	6.06979e+46	2.42161e+47	9.41638e+47	7.66450e+47
1.50713e+07	3.72928e+35	3.35817e+21	3.06599e+35	3.00317e+21	3.83620e+46	1.03897e+47	3.10964e+46	1.26367e+47	4.87884e+47	3.97487e+47
2.38864e+07	1.81776e+35	6.67787e+20	1.50209e+35	5.98390e+20	1.79581e+46	5.03027e+46	1.45069e+46	6.04854e+46	2.30399e+47	1.90687e+47
3.78574e+07	8.32160e+34	1.23933e+20	6.90141e+34	1.11218e+20	7.91074e+45	2.28314e+46	6.51634e+45	2.75585e+46	1.04206e+47	8.75908e+46
5.99999e+07	3.63660e+34	2.18341e+19	3.02332e+34	1.96139e+19	3.53425e+45	9.43778e+45	2.38751e+45	1.21700e+46	4.40315e+46	3.62433e+46
9.50935e+07	1.53869e+34	3.70883e+18	1.28125e+34	3.33395e+18	1.55146e+45	4.65862e+45	1.38910e+45	5.59477e+45	1.74610e+46	1.84690e+46
