mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
2.51189e+00	2.43050e+37	1.71710e+34	4.12295e+35	4.09326e+32	2.46451e+49	2.19201e+49	2.19658e+49	3.02213e+49	2.08734e+50	1.77866e+50
3.98107e+00	5.86250e+37	4.13829e+34	2.44260e+36	2.76459e+33	5.78435e+49	5.09098e+49	5.12598e+49	7.17610e+49	4.89669e+50	4.04540e+50
6.30957e+00	1.49281e+38	1.07657e+35	1.42185e+37	1.44753e+34	1.34509e+50	1.22955e+50	1.16829e+50	1.68548e+50	1.14523e+51	9.60371e+50
1.00000e+01	4.00165e+38	2.96984e+35	8.35988e+37	8.27531e+34	3.09500e+50	2.95590e+50	2.74094e+50	4.08565e+50	2.69283e+51	2.25696e+51
1.58489e+01	1.18486e+39	9.88066e+35	4.58910e+38	4.69635e+35	6.90637e+50	7.12448e+50	6.15593e+50	9.62429e+50	6.03497e+51	5.13425e+51
2.51189e+01	3.81030e+39	3.23008e+36	2.29246e+39	2.34478e+36	1.37021e+51	1.73100e+51	1.18967e+51	2.40033e+51	1.27144e+52	1.06721e+52
3.98107e+01	1.02904e+40	8.73442e+36	7.81807e+39	7.39177e+36	2.08093e+51	3.67900e+51	1.80160e+51	4.47255e+51	2.15443e+52	1.80723e+52
6.30957e+01	1.51614e+40	7.26755e+36	1.24237e+40	6.47275e+36	2.12225e+51	4.70485e+51	1.80281e+51	5.64484e+51	2.40824e+52	2.02136e+52
1.00000e+02	1.41544e+40	3.02431e+36	1.18002e+40	2.70199e+36	1.68519e+51	4.17641e+51	1.44235e+51	4.98470e+51	2.01121e+52	1.69810e+52
1.58489e+02	1.08233e+40	9.71468e+35	9.21680e+39	8.75051e+35	1.23349e+51	3.38894e+51	1.03430e+51	3.99111e+51	1.50895e+52	1.24913e+52
2.51189e+02	7.74162e+39	2.80810e+35	6.56251e+39	2.51000e+35	8.36541e+50	2.25087e+51	7.04889e+50	2.62253e+51	1.02817e+52	8.62858e+51
3.98107e+02	5.21519e+39	7.70011e+34	4.45112e+39	6.92470e+34	5.50459e+50	1.48529e+51	4.63230e+50	1.75195e+51	6.76415e+51	5.76017e+51
6.30957e+02	3.45710e+39	2.01889e+34	2.94149e+39	1.82882e+34	3.61919e+50	9.88118e+50	2.97184e+50	1.15317e+51	4.48910e+51	3.76738e+51
1.00000e+03	2.28605e+39	5.26746e+33	1.91340e+39	4.82375e+33	2.36001e+50	6.35750e+50	1.94425e+50	7.60867e+50	2.91174e+51	2.44553e+51
1.58489e+03	1.50976e+39	1.36631e+33	1.28743e+39	1.23528e+33	1.57785e+50	4.28251e+50	1.27051e+50	5.09049e+50	2.00030e+51	1.64303e+51
2.51189e+03	1.11481e+39	3.62366e+32	8.89321e+38	3.21654e+32	1.18638e+50	3.02225e+50	9.17661e+49	3.77292e+50	1.49404e+51	1.15811e+51
3.98107e+03	9.95066e+38	1.05758e+32	7.45182e+38	9.25948e+31	1.09794e+50	2.53431e+50	8.11835e+49	3.36509e+50	1.33386e+51	9.94219e+50
6.30957e+03	9.17342e+38	3.71592e+31	7.05931e+38	3.22658e+31	1.02799e+50	2.47445e+50	7.86740e+49	3.15966e+50	1.24161e+51	9.74820e+50
1.00000e+04	6.65102e+38	1.07671e+31	5.17103e+38	9.22316e+30	7.47141e+49	1.77676e+50	5.83962e+49	2.30429e+50	9.18910e+50	7.03696e+50
1.58489e+04	4.25138e+38	2.71882e+30	3.34099e+38	2.43592e+30	4.91132e+49	1.14764e+50	3.81826e+49	1.47719e+50	5.94625e+50	4.64681e+50
2.51189e+04	2.66462e+38	6.87880e+29	2.09936e+38	6.09497e+29	3.06738e+49	7.33592e+49	2.39288e+49	9.29885e+49	3.65906e+50	2.89988e+50
3.98107e+04	1.69472e+38	1.72205e+29	1.29411e+38	1.53229e+29	1.94322e+49	4.55834e+49	1.52559e+49	5.97740e+49	2.37843e+50	1.82384e+50
6.30957e+04	1.10526e+38	4.69664e+28	8.67248e+37	4.14564e+28	1.26930e+49	2.98258e+49	9.93320e+48	3.83017e+49	1.53299e+50	1.19352e+50
9.50935e+04	7.20107e+37	1.28521e+28	5.60919e+37	1.12324e+28	8.30924e+48	1.94642e+49	6.46462e+48	2.49980e+49	9.98515e+49	7.77160e+49
1.50713e+05	4.54363e+37	3.22841e+27	3.53923e+37	2.82155e+27	5.24279e+48	1.22813e+49	4.07893e+48	1.57729e+49	6.30024e+49	4.90361e+49
2.38864e+05	2.86684e+37	8.10958e+26	2.23313e+37	7.08757e+26	3.30795e+48	7.74902e+48	2.57363e+48	9.95197e+48	3.97514e+49	3.09398e+49
3.78574e+05	1.80879e+37	2.03706e+26	1.40901e+37	1.78034e+26	2.08705e+48	4.88931e+48	1.62384e+48	6.27902e+48	2.50800e+49	1.95217e+49
5.99999e+05	1.14109e+37	5.11688e+25	8.89002e+36	4.47205e+25	1.31654e+48	3.08482e+48	1.02446e+48	3.96108e+48	1.58206e+49	1.23166e+49
9.50935e+05	7.19529e+36	1.28525e+25	5.60809e+36	1.12331e+25	8.29827e+47	1.94584e+48	6.45975e+47	2.49749e+48	9.97327e+48	7.76830e+48
1.50713e+06	4.52970e+36	3.22753e+24	3.53480e+36	2.82116e+24	5.21724e+47	1.22613e+48	4.06487e+47	1.57180e+48	6.27433e+48	4.89305e+48
2.38864e+06	2.83748e+36	8.09440e+23	2.22056e+36	7.07790e+23	3.25143e+47	7.69527e+47	2.53920e+47	9.83605e+47	3.92055e+48	3.06581e+48
3.78574e+06	1.75160e+36	2.01582e+23	1.37801e+36	1.76452e+23	1.97968e+47	4.75981e+47	1.54846e+47	6.05358e+47	2.40238e+48	1.88672e+48
5.99999e+06	1.04263e+36	4.89053e+22	8.26400e+35	4.28954e+22	1.14566e+47	2.83929e+47	9.00767e+46	3.58268e+47	1.41076e+48	1.11567e+48
9.50935e+06	5.82407e+35	1.12042e+22	4.65336e+35	9.85351e+21	6.17002e+46	1.58020e+47	4.82587e+46	1.98532e+47	7.69905e+47	6.12358e+47
1.50713e+07	3.00960e+35	2.37193e+21	2.42137e+35	2.09137e+21	3.08051e+46	8.19447e+46	2.43657e+46	1.01858e+47	3.92656e+47	3.12609e+47
2.38864e+07	1.44484e+35	4.63908e+20	1.16855e+35	4.09882e+20	1.42346e+46	3.91023e+46	1.12257e+46	4.80007e+46	1.82669e+47	1.47881e+47
3.78574e+07	6.53825e+34	8.49859e+19	5.30730e+34	7.52005e+19	6.20707e+45	1.75262e+46	4.98250e+45	2.16264e+46	8.17564e+46	6.73854e+46
5.99999e+07	2.83395e+34	1.48341e+19	2.30603e+34	1.31394e+19	2.76753e+45	7.14516e+45	1.77383e+45	9.49476e+45	3.41938e+46	2.74705e+46
9.50935e+07	1.19246e+34	2.50389e+18	9.71871e+33	2.21932e+18	1.21354e+45	3.56748e+45	1.06728e+45	4.36856e+45	1.33903e+46	1.41621e+46
