mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e+03	1.92361e+39	3.97957e+33	1.63050e+39	3.54976e+33	2.00049e+50	5.33491e+50	1.63641e+50	6.42882e+50	2.50187e+51	2.05065e+51
1.58489e+03	1.31017e+39	1.02912e+33	1.06898e+39	9.25124e+32	1.35908e+50	3.55733e+50	1.13534e+50	4.40103e+50	1.72682e+51	1.37116e+51
2.51189e+03	9.68245e+38	2.72396e+32	7.60341e+38	2.44291e+32	1.05063e+50	2.54139e+50	7.84203e+49	3.30207e+50	1.30605e+51	9.89984e+50
3.98107e+03	8.94101e+38	8.50986e+31	6.67068e+38	7.24619e+31	1.04041e+50	2.25675e+50	7.64111e+49	3.12578e+50	1.22509e+51	9.11560e+50
6.30957e+03	8.24471e+38	2.96936e+31	6.14338e+38	2.57821e+31	9.40551e+49	2.13130e+50	7.04058e+49	2.81274e+50	1.12465e+51	8.43907e+50
1.00000e+04	5.73830e+38	8.26837e+30	4.32612e+38	7.21712e+30	6.64715e+49	1.52132e+50	5.07572e+49	2.01419e+50	8.17138e+50	6.06090e+50
1.58489e+04	3.69365e+38	2.12340e+30	2.84728e+38	1.84333e+30	4.27569e+49	9.85151e+49	3.26769e+49	1.28056e+50	5.22216e+50	4.00082e+50
2.51189e+04	2.37351e+38	5.42144e+29	1.78863e+38	4.67486e+29	2.70578e+49	6.18117e+49	2.01891e+49	8.18276e+49	3.27267e+50	2.48256e+50
3.98107e+04	1.49556e+38	1.33151e+29	1.13521e+38	1.14600e+29	1.71296e+49	3.88318e+49	1.29199e+49	5.19367e+49	2.07537e+50	1.57482e+50
6.30957e+04	9.74006e+37	3.65933e+28	7.43743e+37	3.17754e+28	1.11497e+49	2.55246e+49	8.48590e+48	3.34317e+49	1.34262e+50	1.01871e+50
9.50935e+04	6.29947e+37	9.98186e+27	4.79054e+37	8.59853e+27	7.26801e+48	1.66218e+49	5.51949e+48	2.18673e+49	8.73426e+49	6.63605e+49
1.50713e+05	3.97475e+37	2.50741e+27	3.02268e+37	2.15993e+27	4.58580e+48	1.04878e+49	3.48259e+48	1.37975e+49	5.51096e+49	4.18711e+49
2.38864e+05	2.50788e+37	6.29846e+26	1.90720e+37	5.42562e+26	2.89341e+48	6.61740e+48	2.19736e+48	8.70553e+48	3.47712e+49	2.64190e+49
3.78574e+05	1.58229e+37	1.58212e+26	1.20336e+37	1.36287e+26	1.82546e+48	4.17529e+48	1.38642e+48	5.49248e+48	2.19372e+49	1.66692e+49
5.99999e+05	9.98131e+36	3.97410e+25	7.59237e+36	3.42340e+25	1.15141e+48	2.63427e+48	8.74629e+47	3.46463e+48	1.38367e+49	1.05166e+49
9.50935e+05	6.29216e+36	9.98182e+24	4.78899e+36	8.59892e+24	7.25442e+47	1.66142e+48	5.51338e+47	2.18381e+48	8.71945e+48	6.63176e+48
1.50713e+06	3.95763e+36	2.50621e+24	3.01711e+36	2.15934e+24	4.55478e+47	1.04631e+48	3.46562e+47	1.37303e+48	5.47927e+48	4.17408e+48
2.38864e+06	2.47299e+36	6.28021e+23	1.89217e+36	5.41397e+23	2.82799e+47	6.55374e+47	2.15780e+47	8.56853e+47	3.41304e+48	2.60896e+48
3.78574e+06	1.51759e+36	1.55892e+23	1.16858e+36	1.34577e+23	1.70803e+47	4.03166e+47	1.30565e+47	5.23963e+47	2.07651e+48	1.59534e+48
5.99999e+06	8.93516e+35	3.75002e+22	6.93885e+35	3.24521e+22	9.75990e+46	2.37995e+47	7.50278e+46	3.06582e+47	1.20494e+48	9.32929e+47
9.50935e+06	4.91920e+35	8.47468e+21	3.85332e+35	7.35570e+21	5.18185e+46	1.30587e+47	3.95991e+46	1.67440e+47	6.47970e+47	5.04717e+47
1.50713e+07	2.50520e+35	1.76721e+21	1.97663e+35	1.53808e+21	2.55449e+46	6.68038e+46	1.97750e+46	8.47085e+46	3.26135e+47	2.54237e+47
2.38864e+07	1.18815e+35	3.41107e+20	9.42495e+34	2.97514e+20	1.16732e+46	3.14914e+46	8.99273e+45	3.94114e+46	1.49850e+47	1.18959e+47
3.78574e+07	5.32812e+34	6.18642e+19	4.24216e+34	5.40398e+19	5.04641e+45	1.39966e+46	3.97354e+45	1.76108e+46	6.65940e+46	5.38405e+46
5.99999e+07	2.29486e+34	1.07219e+19	1.83163e+34	9.37541e+18	2.25085e+45	5.62823e+45	1.38095e+45	7.69575e+45	2.75821e+46	2.16965e+46
9.50935e+07	9.61533e+33	1.80113e+18	7.68667e+33	1.57599e+18	9.85209e+44	2.85812e+45	8.64044e+44	3.55438e+45	1.07331e+46	1.14521e+46
