mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.58489e+04	4.49470e+38	3.17497e+30	3.56670e+38	2.80496e+30	5.32069e+49	1.24370e+50	4.17012e+49	1.59989e+50	6.31882e+50	4.96056e+50
2.51189e+04	2.93051e+38	8.02391e+29	2.28882e+38	7.11677e+29	3.34238e+49	7.89780e+49	2.65376e+49	1.01447e+50	4.02698e+50	3.20959e+50
3.98107e+04	1.82868e+38	1.98109e+29	1.43066e+38	1.74838e+29	2.12255e+49	4.93983e+49	1.68676e+49	6.32890e+49	2.56760e+50	1.99469e+50
6.30957e+04	1.20066e+38	5.47099e+28	9.62094e+37	4.75678e+28	1.37920e+49	3.27826e+49	1.09991e+49	4.16935e+49	1.64449e+50	1.31714e+50
9.50935e+04	7.77758e+37	1.48614e+28	6.13733e+37	1.30892e+28	8.97520e+48	2.12981e+49	7.07452e+48	2.70001e+49	1.07851e+50	8.50433e+49
1.50713e+05	4.90740e+37	3.73315e+27	3.87248e+37	3.28798e+27	5.66299e+48	1.34384e+49	4.46376e+48	1.70361e+49	6.80501e+49	5.36593e+49
2.38864e+05	3.09637e+37	9.37747e+26	2.44340e+37	8.25923e+26	3.57309e+48	8.47913e+48	2.81644e+48	1.07491e+49	4.29364e+49	3.38570e+49
3.78574e+05	1.95363e+37	2.35555e+26	1.54169e+37	2.07466e+26	2.25436e+48	5.34999e+48	1.77705e+48	6.78198e+48	2.70898e+49	2.13623e+49
5.99999e+05	1.23250e+37	5.91689e+25	9.72717e+36	5.21134e+25	1.42214e+48	3.37552e+48	1.12115e+48	4.27852e+48	1.70891e+49	1.34781e+49
9.50935e+05	7.77258e+36	1.48622e+25	6.13645e+36	1.30902e+25	8.96552e+47	2.12933e+48	7.07029e+47	2.69799e+48	1.07747e+49	8.50152e+48
1.50713e+06	4.89507e+36	3.73244e+24	3.86862e+36	3.28770e+24	5.64022e+47	1.34209e+48	4.45119e+47	1.69875e+48	6.78204e+48	5.35662e+48
2.38864e+06	3.06987e+36	9.36387e+23	2.43209e+36	8.25058e+23	3.52125e+47	8.43052e+47	2.78477e+47	1.06441e+48	4.24402e+48	3.36003e+48
3.78574e+06	1.90050e+36	2.33543e+23	1.51276e+36	2.05958e+23	2.15263e+47	5.22830e+47	1.70483e+47	6.57150e+47	2.60975e+48	2.07416e+48
5.99999e+06	1.13769e+36	5.69029e+22	9.11858e+35	5.02730e+22	1.25424e+47	3.13579e+47	9.98280e+46	3.91248e+47	1.54215e+48	1.23372e+48
9.50935e+06	6.40618e+35	1.31343e+22	5.17400e+35	1.16330e+22	6.80948e+46	1.75917e+47	5.39290e+46	2.18560e+47	8.48722e+47	6.82782e+47
1.50713e+07	3.33834e+35	2.80488e+21	2.71454e+35	2.49045e+21	3.42476e+46	9.19041e+46	2.74145e+46	1.13037e+47	4.36117e+47	3.51070e+47
2.38864e+07	1.61425e+35	5.52908e+20	1.31941e+35	4.91926e+20	1.59317e+46	4.41638e+46	1.27084e+46	5.36691e+46	2.04263e+47	1.67195e+47
3.78574e+07	7.34477e+34	1.01909e+20	6.02513e+34	9.08036e+19	6.97920e+45	1.99172e+46	5.66588e+45	2.43006e+46	9.19719e+46	7.64627e+46
5.99999e+07	3.19578e+34	1.78654e+19	2.62799e+34	1.59347e+19	3.11255e+45	8.17599e+45	2.04490e+45	1.06925e+46	3.85060e+46	3.14339e+46
9.50935e+07	1.34819e+34	3.02446e+18	1.11043e+34	2.69942e+18	1.35574e+45	4.06026e+45	1.21517e+45	4.92114e+45	1.51720e+46	1.60430e+46
