mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e-02	3.08623e+32	7.38948e+29	2.83400e+26	1.07311e+24	2.86644e+45	2.82753e+45	2.85330e+45	2.94640e+45	2.31764e+46	2.26206e+46
1.58489e-02	8.18991e+32	1.99794e+30	1.90626e+27	7.06532e+24	7.69123e+45	7.54860e+45	7.50190e+45	7.91039e+45	6.11972e+46	6.00076e+46
2.51189e-02	2.13988e+33	5.32764e+30	1.30816e+28	4.92456e+25	2.08425e+46	2.03991e+46	2.03011e+46	2.13811e+46	1.65634e+47	1.63195e+47
3.98107e-02	5.96241e+33	1.47202e+31	8.62298e+28	3.27506e+26	5.60188e+46	5.69569e+46	5.62799e+46	5.74064e+46	4.43542e+47	4.55662e+47
6.30957e-02	1.58378e+34	3.86911e+31	5.98336e+29	2.23977e+27	1.51377e+47	1.48833e+47	1.48842e+47	1.52387e+47	1.20909e+48	1.19068e+48
1.00000e-01	4.30244e+34	1.04700e+32	3.96068e+30	1.46703e+28	4.04001e+47	3.98102e+47	3.98126e+47	4.14958e+47	3.24237e+48	3.18486e+48
1.58489e-01	1.12125e+35	2.78017e+32	2.53870e+31	1.00364e+29	1.07814e+48	1.03914e+48	1.04284e+48	1.09885e+48	8.59702e+48	8.31319e+48
2.51189e-01	2.94875e+35	6.97401e+32	1.76478e+32	6.37784e+29	2.75500e+48	2.71021e+48	2.70093e+48	2.81525e+48	2.20871e+49	2.16817e+49
3.98107e-01	7.56217e+35	1.85592e+33	1.12610e+33	4.05167e+30	7.13723e+48	6.98706e+48	6.98722e+48	7.15924e+48	5.68713e+49	5.58957e+49
6.30957e-01	1.93941e+36	4.65934e+33	6.99695e+33	2.57738e+31	1.76863e+49	1.74359e+49	1.74354e+49	1.79911e+49	1.40235e+50	1.39181e+50
1.00000e+00	4.61298e+36	1.16522e+34	4.36689e+34	1.63494e+32	4.37007e+49	4.30559e+49	4.29816e+49	4.46093e+49	3.47235e+50	3.43857e+50
