mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e+01	2.51535e+38	9.99891e+34	3.22468e+37	1.79657e+34	9.98922e+49	8.12078e+49	7.24924e+49	1.58888e+50	8.97746e+50	6.00236e+50
1.58489e+01	6.82306e+38	2.83283e+35	1.77399e+38	9.82039e+34	2.17612e+50	2.03755e+50	1.56757e+50	3.75567e+50	2.04709e+51	1.34557e+51
2.51189e+01	1.80475e+39	7.81160e+35	8.16434e+38	4.29607e+35	4.00600e+50	4.75788e+50	2.83568e+50	8.13544e+50	4.03540e+51	2.68170e+51
3.98107e+01	3.46351e+39	1.17821e+36	2.05217e+39	8.27378e+35	5.19999e+50	8.33021e+50	3.57406e+50	1.32280e+51	5.74270e+51	3.80533e+51
6.30957e+01	3.78043e+39	6.12787e+35	2.41272e+39	4.57645e+35	4.73905e+50	8.78184e+50	3.15724e+50	1.36728e+51	5.61301e+51	3.68632e+51
1.00000e+02	3.18039e+39	2.18183e+35	2.08202e+39	1.65658e+35	3.69884e+50	7.24910e+50	2.42551e+50	1.10695e+51	4.42867e+51	2.87373e+51
1.58489e+02	2.46063e+39	6.62312e+34	1.63499e+39	5.08598e+34	2.56188e+50	5.28041e+50	1.70695e+50	7.97709e+50	3.18539e+51	2.08681e+51
2.51189e+02	1.60669e+39	1.87154e+34	1.08970e+39	1.42835e+34	1.75193e+50	3.64439e+50	1.15006e+50	5.46322e+50	2.16183e+51	1.42673e+51
3.98107e+02	1.08433e+39	4.98839e+33	7.25565e+38	3.80934e+33	1.15987e+50	2.43058e+50	7.44934e+49	3.68196e+50	1.43943e+51	9.31331e+50
6.30957e+02	7.18293e+38	1.32240e+33	4.79416e+38	1.00576e+33	7.74190e+49	1.59869e+50	4.83561e+49	2.42772e+50	9.66516e+50	6.16839e+50
1.00000e+03	5.25995e+38	3.56114e+32	3.21898e+38	2.64167e+32	5.54371e+49	1.09723e+50	3.30082e+49	1.82527e+50	7.29047e+50	4.19569e+50
1.58489e+03	4.52884e+38	1.00927e+32	2.64779e+38	7.53112e+31	5.06812e+49	9.05041e+49	2.73262e+49	1.59860e+50	6.23868e+50	3.41077e+50
2.51189e+03	4.61143e+38	3.48810e+31	2.44459e+38	2.46025e+31	5.27589e+49	8.56701e+49	2.82646e+49	1.61728e+50	6.37253e+50	3.39490e+50
3.98107e+03	4.15510e+38	1.27640e+31	2.29156e+38	8.90385e+30	4.79426e+49	7.90897e+49	2.64903e+49	1.44346e+50	5.80653e+50	3.17726e+50
6.30957e+03	2.91242e+38	3.47339e+30	1.57577e+38	2.45549e+30	3.32475e+49	5.50646e+49	1.86669e+49	9.89372e+49	3.97650e+50	2.23235e+50
1.00000e+04	1.83859e+38	9.07922e+29	1.03088e+38	6.44624e+29	2.10157e+49	3.58509e+49	1.18263e+49	6.36331e+49	2.52238e+50	1.41500e+50
1.58489e+04	1.15823e+38	2.30610e+29	6.36487e+37	1.63421e+29	1.33635e+49	2.22439e+49	7.45587e+48	3.99514e+49	1.61643e+50	8.91807e+49
2.51189e+04	7.30007e+37	5.68225e+28	4.11057e+37	3.95999e+28	8.37933e+48	1.40471e+49	4.74020e+48	2.56911e+49	1.01014e+50	5.66336e+49
3.98107e+04	4.62409e+37	1.45500e+28	2.54777e+37	1.02458e+28	5.42232e+48	8.91048e+48	2.99665e+48	1.61281e+49	6.40592e+49	3.61451e+49
6.30957e+04	2.97926e+37	3.80268e+27	1.67301e+37	2.72896e+27	3.44285e+48	5.84599e+48	1.92878e+48	1.04209e+49	4.13071e+49	2.34217e+49
9.50935e+04	1.94220e+37	1.06407e+27	1.08904e+37	7.49600e+26	2.24081e+48	3.77609e+48	1.25220e+48	6.74194e+48	2.69281e+49	1.50654e+49
1.50713e+05	1.22536e+37	2.67288e+26	6.87140e+36	1.88295e+26	1.41371e+48	2.38256e+48	7.90069e+47	4.25350e+48	1.69879e+49	9.50556e+48
2.38864e+05	7.72930e+36	6.71396e+25	4.33541e+36	4.72982e+25	8.91665e+47	1.50322e+48	4.98439e+47	2.68289e+48	1.07132e+49	5.99717e+48
3.78574e+05	4.87180e+36	1.68633e+25	2.73481e+36	1.18805e+25	5.61795e+47	9.48180e+47	3.14261e+47	1.69076e+48	6.74810e+48	3.78237e+48
5.99999e+05	3.06199e+36	4.23309e+24	1.72304e+36	2.98322e+24	3.52471e+47	5.97148e+47	1.97458e+47	1.06209e+48	4.23373e+48	2.38029e+48
9.50935e+05	1.90611e+36	1.05897e+24	1.07922e+36	7.47231e+23	2.18015e+47	3.73371e+47	1.22446e+47	6.60095e+47	2.62413e+48	1.48417e+48
1.50713e+06	1.15687e+36	2.61150e+23	6.62610e+35	1.84891e+23	1.30284e+47	2.28178e+47	7.33715e+46	3.99134e+47	1.57849e+48	9.00689e+47
2.38864e+06	6.68330e+35	6.19729e+22	3.88829e+35	4.41298e+22	7.32558e+46	1.32790e+47	4.13730e+46	2.29089e+47	8.98261e+47	5.17751e+47
3.78574e+06	3.59992e+35	1.37644e+22	2.12827e+35	9.86844e+21	3.82409e+46	7.18694e+46	2.15593e+46	1.22378e+47	4.74837e+47	2.75946e+47
5.99999e+06	1.79814e+35	2.82422e+21	1.07751e+35	2.03741e+21	1.85454e+46	3.61483e+46	1.05384e+46	6.07004e+46	2.33676e+47	1.37392e+47
9.50935e+06	8.40297e+34	5.38305e+20	5.08630e+34	3.90206e+20	8.49246e+45	1.68411e+46	4.74710e+45	2.82381e+46	1.07205e+47	6.33670e+46
1.50713e+07	3.72932e+34	9.67613e+19	2.27320e+34	7.03798e+19	3.73302e+45	7.61405e+45	2.15448e+45	1.25249e+46	4.78706e+46	2.83153e+46
2.38864e+07	1.59512e+34	1.66697e+19	9.76855e+33	1.21527e+19	1.55751e+45	3.23608e+45	8.85872e+44	5.22698e+45	1.97862e+46	1.20706e+46
3.78574e+07	6.65309e+33	2.78928e+18	4.08684e+33	2.03654e+18	6.27554e+44	1.33032e+45	3.72332e+44	2.18090e+45	8.25517e+45	5.28742e+45
5.99999e+07	2.72910e+33	4.57770e+17	1.67972e+33	3.34560e+17	2.81114e+44	4.60243e+44	8.33418e+43	9.23985e+44	3.16314e+45	1.84284e+45
9.50935e+07	1.10742e+33	7.41865e+16	6.82459e+32	5.42530e+16	1.22574e+44	2.96406e+44	9.49094e+43	4.41406e+44	1.07592e+45	1.23897e+45
