mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e-02	2.84649e+32	1.65023e+29	6.43128e+25	5.31803e+22	2.17346e+44	1.85549e+44	1.86202e+44	2.81202e+44	1.85788e+45	1.48478e+45
1.58489e-02	7.50405e+32	4.28244e+29	4.07291e+26	3.52484e+23	5.74659e+44	4.72741e+44	4.74999e+44	7.35521e+44	4.83174e+45	3.78145e+45
2.51189e-02	1.94794e+33	1.11883e+30	2.66515e+27	2.24656e+24	1.43875e+45	1.22423e+45	1.23320e+45	1.89400e+45	1.25015e+46	9.79431e+45
3.98107e-02	5.01310e+33	2.82582e+30	1.73902e+28	1.49500e+25	3.81750e+45	3.24692e+45	3.25528e+45	5.00545e+45	3.28688e+46	2.59766e+46
6.30957e-02	1.32044e+34	7.46569e+30	1.16823e+29	9.91555e+25	1.04411e+46	8.58674e+45	8.52046e+45	1.37937e+46	8.65307e+46	6.86973e+46
1.00000e-01	3.53356e+34	2.03605e+31	7.86247e+29	6.53164e+26	2.69856e+46	2.29821e+46	2.29507e+46	3.49009e+46	2.31718e+47	1.81858e+47
1.58489e-01	9.12542e+34	5.31441e+31	5.06798e+30	4.35145e+27	7.15666e+46	6.14386e+46	6.15555e+46	9.22316e+46	6.21966e+47	4.92468e+47
2.51189e-01	2.40860e+35	1.36390e+32	3.36559e+31	2.93710e+28	1.88776e+47	1.59609e+47	1.61025e+47	2.44123e+47	1.61823e+48	1.27689e+48
3.98107e-01	6.11944e+35	3.59973e+32	2.17178e+32	1.93184e+29	4.84502e+47	4.11522e+47	4.09939e+47	6.29564e+47	4.15301e+48	3.31567e+48
6.30957e-01	1.53436e+36	9.10061e+32	1.37036e+33	1.20763e+30	1.20947e+48	1.03621e+48	1.02766e+48	1.70346e+48	1.03500e+49	8.31008e+48
1.00000e+00	3.84503e+36	2.24615e+33	8.39105e+33	7.40668e+30	2.96660e+48	2.50725e+48	2.54990e+48	3.89966e+48	2.55953e+49	2.02934e+49
1.58489e+00	9.28260e+36	5.49044e+33	5.13238e+34	4.45601e+31	7.23836e+48	6.23299e+48	6.17832e+48	9.27355e+48	6.24287e+49	4.96613e+49
2.51189e+00	2.25229e+37	1.29448e+34	3.06334e+35	2.58965e+32	1.70304e+49	1.45002e+49	1.44014e+49	2.22033e+49	1.46592e+50	1.15828e+50
3.98107e+00	5.35041e+37	3.16623e+34	1.81574e+36	1.59092e+33	3.95543e+49	3.41212e+49	3.37763e+49	5.23716e+49	3.41646e+50	2.74420e+50
6.30957e+00	1.37385e+38	8.10376e+34	1.09105e+37	9.12142e+33	9.20323e+49	8.06869e+49	7.91113e+49	1.22843e+50	8.03048e+50	6.47476e+50
1.00000e+01	3.55139e+38	2.19167e+35	6.20600e+37	5.35184e+34	2.29150e+50	1.97447e+50	1.84606e+50	2.98490e+50	1.89104e+51	1.49124e+51
1.58489e+01	1.02596e+39	6.71130e+35	3.54065e+38	3.02456e+35	4.68555e+50	4.88311e+50	3.98990e+50	7.05074e+50	4.29478e+51	3.37202e+51
2.51189e+01	3.02244e+39	2.10848e+36	1.70382e+39	1.41563e+36	9.29735e+50	1.17674e+51	7.71618e+50	1.60813e+51	9.18364e+51	7.34488e+51
3.98107e+01	7.44767e+39	4.71544e+36	5.28317e+39	3.84365e+36	1.32709e+51	2.34362e+51	1.09390e+51	3.06103e+51	1.41968e+52	1.12356e+52
6.30957e+01	9.65803e+39	3.27355e+36	7.52562e+39	2.79494e+36	1.30491e+51	2.81128e+51	1.04408e+51	3.53315e+51	1.47932e+52	1.18854e+52
1.00000e+02	8.66886e+39	1.27937e+36	6.87479e+39	1.10799e+36	1.03203e+51	2.40092e+51	8.09818e+50	3.02200e+51	1.21091e+52	9.64978e+51
1.58489e+02	6.46009e+39	4.01514e+35	5.10409e+39	3.47864e+35	7.34955e+50	1.85947e+51	5.82761e+50	2.35295e+51	8.80087e+51	7.10969e+51
2.51189e+02	4.64389e+39	1.15155e+35	3.70362e+39	9.91402e+34	4.99360e+50	1.24935e+51	3.96048e+50	1.57312e+51	6.18704e+51	4.86868e+51
3.98107e+02	3.09927e+39	3.11167e+34	2.47600e+39	2.69825e+34	3.27472e+50	8.40578e+50	2.60171e+50	1.05435e+51	4.04406e+51	3.21706e+51
6.30957e+02	2.06811e+39	8.29071e+33	1.63816e+39	7.22480e+33	2.15437e+50	5.48892e+50	1.70137e+50	6.88165e+50	2.69726e+51	2.09373e+51
1.00000e+03	1.35553e+39	2.15316e+33	1.07974e+39	1.86088e+33	1.46307e+50	3.56057e+50	1.12574e+50	4.70235e+50	1.86609e+51	1.39524e+51
1.58489e+03	9.61323e+38	5.66505e+32	7.32197e+38	4.93272e+32	1.01780e+50	2.47714e+50	7.47021e+49	3.20796e+50	1.21564e+51	9.03283e+50
2.51189e+03	7.60976e+38	1.52337e+32	5.56693e+38	1.30871e+32	8.42812e+49	1.86622e+50	5.81040e+49	2.61479e+50	1.02320e+51	7.31717e+50
3.98107e+03	7.56627e+38	5.07417e+31	5.23549e+38	4.35885e+31	8.73015e+49	1.80503e+50	6.01303e+49	2.62039e+50	1.04976e+51	7.18184e+50
6.30957e+03	6.52507e+38	1.76701e+31	4.48793e+38	1.46927e+31	7.40909e+49	1.60433e+50	5.24892e+49	2.21544e+50	8.86482e+50	6.45079e+50
1.00000e+04	4.29797e+38	4.72758e+30	3.08244e+38	3.93606e+30	5.01931e+49	1.06846e+50	3.54772e+49	1.49666e+50	6.11020e+50	4.24606e+50
1.58489e+04	2.79735e+38	1.23331e+30	1.98528e+38	1.02900e+30	3.18884e+49	6.92934e+49	2.26582e+49	9.63502e+49	3.88293e+50	2.75814e+50
2.51189e+04	1.74636e+38	2.98654e+29	1.24349e+38	2.51266e+29	2.02702e+49	4.30234e+49	1.46268e+49	6.00132e+49	2.42313e+50	1.74721e+50
3.98107e+04	1.09282e+38	7.69489e+28	7.85124e+37	6.34481e+28	1.28796e+49	2.70020e+49	9.14833e+48	3.83014e+49	1.55299e+50	1.10977e+50
6.30957e+04	7.14796e+37	2.06381e+28	5.18251e+37	1.71467e+28	8.39900e+48	1.78426e+49	5.98291e+48	2.47438e+49	9.87867e+49	7.15956e+49
9.50935e+04	4.67113e+37	5.66249e+27	3.34240e+37	4.69733e+27	5.38830e+48	1.15948e+49	3.84860e+48	1.62139e+49	6.47574e+49	4.62811e+49
1.50713e+05	2.94730e+37	1.42240e+27	2.10895e+37	1.17995e+27	3.39976e+48	7.31589e+48	2.42831e+48	1.02303e+49	4.08589e+49	2.92017e+49
2.38864e+05	1.85958e+37	3.57296e+26	1.33066e+37	2.96397e+26	2.14503e+48	4.61604e+48	1.53215e+48	6.45466e+48	2.57789e+49	1.84250e+49
3.78574e+05	1.17317e+37	8.97493e+25	8.39582e+36	7.44524e+25	1.35318e+48	2.91247e+48	9.66674e+47	4.07205e+48	1.62622e+49	1.16251e+49
5.99999e+05	7.39859e+36	2.25435e+25	5.29676e+36	1.87015e+25	8.53177e+47	1.83735e+48	6.09684e+47	2.56785e+48	1.02532e+49	7.33323e+48
9.50935e+05	4.65934e+36	5.66144e+24	3.33958e+36	4.69706e+24	5.36711e+47	1.15818e+48	3.83885e+47	1.61671e+48	6.45240e+48	4.62092e+48
1.50713e+06	2.92115e+36	1.42030e+24	2.10005e+36	1.17884e+24	3.35344e+47	7.27738e+47	2.40324e+47	1.01281e+48	4.03792e+48	2.90010e+48
2.38864e+06	1.80964e+36	3.54636e+23	1.30887e+36	2.94699e+23	2.05638e+47	4.52564e+47	1.47953e+47	6.26092e+47	2.48855e+48	1.79694e+48
3.78574e+06	1.08996e+36	8.70026e+22	7.95707e+35	7.24796e+22	1.21282e+47	2.73590e+47	8.74640e+46	3.75280e+47	1.48161e+48	1.07731e+48
5.99999e+06	6.22656e+35	2.04139e+22	4.59517e+35	1.70679e+22	6.70522e+46	1.56922e+47	4.86766e+46	2.12871e+47	8.32773e+47	6.11299e+47
9.50935e+06	3.30757e+35	4.45815e+21	2.46557e+35	3.74158e+21	3.44106e+46	8.31382e+46	2.47967e+46	1.12210e+47	4.32147e+47	3.19376e+47
1.50713e+07	1.62932e+35	8.98307e+20	1.22417e+35	7.56325e+20	1.64843e+46	4.12632e+46	1.20692e+46	5.49756e+46	2.11150e+47	1.56203e+47
2.38864e+07	7.52549e+34	1.68550e+20	5.68613e+34	1.42245e+20	7.36775e+45	1.89626e+46	5.36602e+45	2.48955e+46	9.44657e+46	7.13617e+46
3.78574e+07	3.31053e+34	2.99361e+19	2.51096e+34	2.53051e+19	3.12817e+45	8.26705e+45	2.33080e+45	1.09218e+46	4.12933e+46	3.19791e+46
5.99999e+07	1.40721e+34	5.11369e+18	1.07002e+34	4.32729e+18	1.39244e+45	3.24277e+45	7.55701e+44	4.72889e+45	1.67444e+46	1.25534e+46
9.50935e+07	5.84472e+33	8.50754e+17	4.45146e+33	7.20429e+17	6.06211e+44	1.69472e+45	5.14146e+44	2.18643e+45	6.41520e+45	6.90611e+45
