mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
3.98107e+00	6.78124e+36	6.27242e+32	3.67130e+34	4.97926e+30	1.14884e+48	3.62558e+47	3.53892e+47	2.71054e+48	1.22787e+49	2.83842e+48
6.30957e+00	1.68441e+37	1.52965e+33	2.29209e+35	2.92877e+31	2.77872e+48	9.13020e+47	8.51940e+47	6.73968e+48	3.05020e+49	6.97410e+48
1.00000e+01	4.13729e+37	3.69614e+33	1.34272e+36	1.74500e+32	6.62462e+48	2.28037e+48	1.97249e+48	1.62667e+49	7.15342e+49	1.64449e+49
1.58489e+01	9.50249e+37	8.48207e+33	7.26010e+36	9.19940e+32	1.43871e+49	5.79994e+48	4.11219e+48	3.61761e+49	1.60124e+50	3.58320e+49
2.51189e+01	1.87392e+38	1.48763e+34	2.80249e+37	3.17961e+33	2.46331e+49	1.28236e+49	6.30547e+48	6.79508e+49	2.86471e+50	6.32060e+49
3.98107e+01	2.30405e+38	9.91155e+33	4.41749e+37	2.69924e+33	2.79658e+49	1.67232e+49	6.48989e+48	8.14548e+49	3.30638e+50	7.22596e+49
6.30957e+01	2.11029e+38	4.00011e+33	4.35148e+37	1.13444e+33	2.46846e+49	1.53845e+49	5.28793e+48	7.30439e+49	2.94916e+50	6.19948e+49
1.00000e+02	1.61228e+38	1.27759e+33	3.46178e+37	3.68372e+32	1.84060e+49	1.18137e+49	3.82661e+48	5.57732e+49	2.22722e+50	4.62795e+49
1.58489e+02	1.17448e+38	3.62755e+32	2.47147e+37	1.06177e+32	1.29726e+49	8.30418e+48	2.64720e+48	4.03128e+49	1.61296e+50	3.25618e+49
2.51189e+02	8.28752e+37	1.02231e+32	1.73529e+37	3.05333e+31	9.44573e+48	5.95629e+48	1.82918e+48	2.86510e+49	1.12852e+50	2.29966e+49
3.98107e+02	7.72514e+37	3.34229e+31	1.41476e+37	9.06644e+30	8.60492e+48	4.90478e+48	1.55328e+48	2.67458e+49	1.06391e+50	1.94034e+49
6.30957e+02	1.02123e+38	1.51062e+31	1.73342e+37	3.89888e+30	1.18426e+49	5.85380e+48	1.90403e+48	3.53911e+49	1.41425e+50	2.30808e+49
1.00000e+03	1.10474e+38	5.92860e+30	1.70766e+37	1.46318e+30	1.27849e+49	5.99692e+48	1.96061e+48	3.79950e+49	1.52600e+50	2.39246e+49
1.58489e+03	7.72666e+37	1.68530e+30	1.21042e+37	4.14063e+29	9.01531e+48	4.27252e+48	1.41378e+48	2.68485e+49	1.07618e+50	1.70410e+49
2.51189e+03	4.97666e+37	4.16595e+29	7.65121e+36	1.02959e+29	5.77276e+48	2.65593e+48	8.86648e+47	1.75118e+49	6.92906e+49	1.06682e+49
3.98107e+03	3.13155e+37	1.07033e+29	4.93631e+36	2.58216e+28	3.57319e+48	1.68500e+48	5.62035e+47	1.09323e+49	4.37251e+49	6.70712e+48
6.30957e+03	1.96728e+37	2.69734e+28	3.10042e+36	6.68374e+27	2.27701e+48	1.07173e+48	3.59211e+47	6.84850e+48	2.74109e+49	4.39189e+48
1.00000e+04	1.26802e+37	6.89950e+27	1.93819e+36	1.66909e+27	1.46271e+48	6.82881e+47	2.31913e+47	4.39097e+48	1.76446e+49	2.78605e+48
1.58489e+04	8.08569e+36	1.73219e+27	1.25632e+36	4.25447e+26	9.34164e+47	4.39555e+47	1.46537e+47	2.76297e+48	1.10632e+49	1.75918e+48
2.51189e+04	5.06516e+36	4.34957e+26	7.90966e+35	1.07298e+26	5.85990e+47	2.76156e+47	9.10641e+46	1.76218e+48	7.00912e+48	1.10481e+48
3.98107e+04	3.16910e+36	1.10472e+26	5.10018e+35	2.70774e+25	3.70071e+47	1.73620e+47	5.77906e+46	1.10666e+48	4.37253e+48	7.05546e+47
6.30957e+04	2.01256e+36	2.84239e+25	3.21238e+35	7.05798e+24	2.34163e+47	1.13414e+47	3.77655e+46	7.03329e+47	2.84039e+48	4.55176e+47
9.50935e+04	1.31999e+36	8.06177e+24	2.10451e+35	1.98431e+24	1.52549e+47	7.29337e+46	2.41309e+46	4.58056e+47	1.81938e+48	2.90755e+47
1.50713e+05	8.20447e+35	2.01533e+24	1.32014e+35	4.97295e+23	9.45546e+46	4.56920e+46	1.50214e+46	2.84009e+47	1.11600e+48	1.81767e+47
2.38864e+05	4.97206e+35	4.96526e+23	8.14696e+34	1.23348e+23	5.69254e+46	2.80855e+46	9.07163e+45	1.71181e+47	6.58597e+47	1.11029e+47
3.78574e+05	2.86633e+35	1.17638e+23	4.82342e+34	2.95796e+22	3.24489e+46	1.64958e+46	5.16478e+45	9.78165e+46	3.65050e+47	6.44569e+46
5.99999e+05	1.53876e+35	2.60513e+22	2.66578e+34	6.64830e+21	1.71836e+46	9.02011e+45	2.71988e+45	5.19677e+46	1.87657e+47	3.47225e+46
9.50935e+05	7.65502e+34	5.32533e+21	1.36041e+34	1.37786e+21	8.43780e+45	4.55354e+45	1.32563e+45	2.56044e+46	8.98200e+46	1.72845e+46
1.50713e+06	3.56376e+34	1.01137e+21	6.45796e+33	2.64525e+20	3.88861e+45	2.14237e+45	6.06493e+44	1.18291e+46	4.05952e+46	8.04503e+45
2.38864e+06	1.57682e+34	1.81263e+20	2.89699e+33	4.77780e+19	1.70511e+45	9.55097e+44	2.65196e+44	5.20371e+45	1.75747e+46	3.55271e+45
3.78574e+06	6.72942e+33	3.11599e+19	1.24788e+33	8.25657e+18	7.24371e+44	4.07631e+44	1.10727e+44	2.21062e+45	7.38062e+45	1.50025e+45
5.99999e+06	2.80247e+33	5.20609e+18	5.22862e+32	1.38427e+18	3.00792e+44	1.74493e+44	4.85729e+43	9.19499e+44	3.05837e+45	6.55166e+44
9.50935e+06	1.14839e+33	8.53559e+17	2.15105e+32	2.27467e+17	1.23913e+44	6.93950e+43	1.82974e+43	3.77505e+44	1.23391e+45	2.61450e+44
1.50713e+07	4.65686e+32	1.38238e+17	8.74482e+31	3.68926e+16	5.10261e+43	3.17828e+43	9.64814e+42	1.54242e+44	5.15415e+44	1.16108e+44
2.38864e+07	1.87575e+32	2.22125e+16	3.52803e+31	5.93345e+15	2.00472e+43	1.23597e+43	3.32905e+42	5.93464e+43	1.94986e+44	4.66553e+43
3.78574e+07	7.52306e+31	3.55124e+15	1.41644e+31	9.49170e+14	7.57832e+42	4.46051e+42	1.45112e+42	2.38731e+43	7.84490e+43	2.41018e+43
5.99999e+07	3.00907e+31	5.65945e+14	5.66911e+30	1.51321e+14	3.63495e+42	-4.70987e+40	-1.03812e+42	1.01292e+43	2.82407e+43	3.77134e+42
9.50935e+07	1.20149e+31	9.00093e+13	2.26454e+30	2.40720e+13	1.75297e+42	2.15700e+42	1.07822e+42	5.37291e+42	9.71183e+42	1.58528e+43
