mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e-02	3.36010e+32	3.70096e+29	1.39859e+26	2.35449e+23	7.31342e+44	6.90510e+44	6.80236e+44	8.05611e+44	6.01145e+45	5.52425e+45
1.58489e-02	8.83249e+32	9.79618e+29	9.39859e+26	1.52930e+24	1.88522e+45	1.78708e+45	1.76573e+45	2.13269e+45	1.54953e+46	1.42957e+46
2.51189e-02	2.31268e+33	2.54363e+30	6.22462e+27	1.04539e+25	5.04277e+45	4.75511e+45	4.75129e+45	5.55439e+45	4.23753e+46	3.80300e+46
3.98107e-02	6.10566e+33	6.84727e+30	4.13745e+28	7.24379e+25	1.35356e+46	1.27702e+46	1.27040e+46	1.48595e+46	1.11545e+47	1.02165e+47
6.30957e-02	1.64809e+34	1.81924e+31	2.82168e+29	4.69026e+26	3.63866e+46	3.45114e+46	3.43009e+46	4.02523e+46	2.97192e+47	2.76091e+47
1.00000e-01	4.39389e+34	4.89998e+31	1.92404e+30	3.21881e+27	9.77287e+46	9.41829e+46	9.20142e+46	1.07930e+47	8.04614e+47	7.41038e+47
1.58489e-01	1.16040e+35	1.31230e+32	1.24894e+31	2.05050e+28	2.61490e+47	2.49285e+47	2.48364e+47	2.87223e+47	2.11768e+48	1.99432e+48
2.51189e-01	3.04573e+35	3.42233e+32	8.36150e+31	1.49383e+29	6.79771e+47	6.47071e+47	6.35874e+47	7.36931e+47	5.58808e+48	5.17661e+48
3.98107e-01	7.73580e+35	8.87312e+32	5.35386e+32	8.83052e+29	1.73725e+48	1.68353e+48	1.65202e+48	1.91339e+48	1.42552e+49	1.34660e+49
6.30957e-01	1.95083e+36	2.18404e+33	3.36338e+33	5.54807e+30	4.36925e+48	4.13206e+48	4.20913e+48	4.85272e+48	3.68121e+49	3.36715e+49
1.00000e+00	4.81443e+36	5.46147e+33	2.08890e+34	3.47903e+31	1.07658e+49	1.02534e+49	1.01947e+49	1.18927e+49	8.90933e+49	8.28847e+49
1.58489e+00	1.17639e+37	1.33080e+34	1.25715e+35	2.08450e+32	2.60473e+49	2.45452e+49	2.46495e+49	2.86386e+49	2.12067e+50	1.98719e+50
2.51189e+00	2.87746e+37	3.26814e+34	7.62639e+35	1.28235e+33	6.14070e+49	5.83653e+49	5.81494e+49	6.74123e+49	5.10565e+50	4.68639e+50
3.98107e+00	6.96194e+37	7.86119e+34	4.35876e+36	7.28576e+33	1.41531e+50	1.36205e+50	1.36294e+50	1.59555e+50	1.18496e+51	1.09412e+51
6.30957e+00	1.80337e+38	2.07117e+35	2.66799e+37	4.23130e+34	3.35519e+50	3.21769e+50	3.18114e+50	3.70681e+50	2.72970e+51	2.51966e+51
1.00000e+01	5.01418e+38	6.44866e+35	1.47377e+38	2.49015e+35	7.57024e+50	7.57729e+50	7.11626e+50	8.85626e+50	6.33864e+51	5.79553e+51
1.58489e+01	1.62760e+39	2.27463e+36	8.36928e+38	1.35740e+36	1.76936e+51	1.80697e+51	1.62719e+51	2.09007e+51	1.46064e+52	1.33045e+52
2.51189e+01	6.05519e+39	9.01420e+36	4.36581e+39	7.27765e+36	3.65150e+51	4.33222e+51	3.34907e+51	4.96401e+51	3.17931e+52	2.92380e+52
3.98107e+01	2.10005e+40	3.19950e+37	1.78368e+40	2.97023e+37	6.17992e+51	1.00195e+52	5.83013e+51	1.10917e+52	5.89357e+52	5.47140e+52
6.30957e+01	4.44323e+40	5.13414e+37	4.03908e+40	4.82855e+37	7.24388e+51	1.61159e+52	6.82918e+51	1.76574e+52	7.88839e+52	7.37560e+52
1.00000e+02	4.84456e+40	2.66287e+37	4.49621e+40	2.53001e+37	6.24866e+51	1.64130e+52	5.86223e+51	1.75582e+52	7.27236e+52	6.82216e+52
1.58489e+02	4.03604e+40	9.29724e+36	3.80326e+40	8.94909e+36	4.69317e+51	1.31682e+52	4.28828e+51	1.40482e+52	5.59088e+52	5.22384e+52
2.51189e+02	2.97960e+40	2.82188e+36	2.78758e+40	2.72447e+36	3.23515e+51	9.48222e+51	3.04075e+51	1.01755e+52	4.01450e+52	3.74484e+52
3.98107e+02	2.05009e+40	7.91070e+35	1.92558e+40	7.56960e+35	2.16574e+51	6.52219e+51	2.01195e+51	6.90556e+51	2.66442e+52	2.51068e+52
6.30957e+02	1.36600e+40	2.10553e+35	1.28987e+40	2.03222e+35	1.42765e+51	4.28873e+51	1.31434e+51	4.60265e+51	1.78526e+52	1.65638e+52
1.00000e+03	8.93617e+39	5.65214e+34	8.30066e+39	5.32069e+34	9.17623e+50	2.77819e+51	8.52244e+50	3.01622e+51	1.15459e+52	1.07704e+52
1.58489e+03	5.74623e+39	1.45275e+34	5.49888e+39	1.37416e+34	5.94616e+50	1.81462e+51	5.53575e+50	1.94422e+51	7.34688e+51	6.86778e+51
2.51189e+03	3.72441e+39	3.62460e+33	3.46374e+39	3.50406e+33	3.85958e+50	1.15979e+51	3.57783e+50	1.24825e+51	4.78566e+51	4.50001e+51
3.98107e+03	2.59644e+39	9.34793e+32	2.34481e+39	8.96079e+32	2.67726e+50	7.90437e+50	2.44071e+50	8.75642e+50	3.37976e+51	3.06164e+51
6.30957e+03	2.03554e+39	2.63068e+32	1.82651e+39	2.47113e+32	2.18672e+50	6.22762e+50	2.02067e+50	7.05018e+50	2.71428e+51	2.39211e+51
1.00000e+04	1.75037e+39	8.10603e+31	1.58685e+39	7.59896e+31	1.97410e+50	5.42062e+50	1.77082e+50	6.03556e+50	2.40132e+51	2.12458e+51
1.58489e+04	1.28430e+39	2.33446e+31	1.18078e+39	2.15845e+31	1.51998e+50	4.05517e+50	1.35983e+50	4.51200e+50	1.81733e+51	1.62436e+51
2.51189e+04	8.49316e+38	5.94369e+30	7.63161e+38	5.66297e+30	9.74823e+49	2.65999e+50	8.82394e+49	2.91871e+50	1.18720e+51	1.05415e+51
3.98107e+04	5.40882e+38	1.48868e+30	4.85207e+38	1.41196e+30	6.19378e+49	1.67425e+50	5.60044e+49	1.86562e+50	7.43835e+50	6.69743e+50
6.30957e+04	3.51276e+38	4.01963e+29	3.16217e+38	3.83742e+29	4.06856e+49	1.10022e+50	3.63928e+49	1.21319e+50	4.85198e+50	4.36407e+50
9.50935e+04	2.27002e+38	1.09915e+29	2.03463e+38	1.04040e+29	2.62389e+49	7.06648e+49	2.35113e+49	7.88476e+49	3.15129e+50	2.82398e+50
1.50713e+05	1.43233e+38	2.76110e+28	1.28380e+38	2.61351e+28	1.65558e+49	4.45876e+49	1.48348e+49	4.97506e+49	1.98836e+50	1.78184e+50
2.38864e+05	9.03752e+37	6.93580e+27	8.10042e+37	6.56508e+27	1.04461e+49	2.81333e+49	9.36018e+48	3.13909e+49	1.25458e+50	1.12428e+50
