mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
2.51189e+03	2.49364e+39	1.77280e+33	2.32801e+39	1.65806e+33	2.59971e+50	7.55249e+50	2.31255e+50	8.22745e+50	3.21881e+51	2.95932e+51
3.98107e+03	1.84372e+39	4.67715e+32	1.63544e+39	4.44456e+32	1.94412e+50	5.39676e+50	1.68501e+50	6.16247e+50	2.41177e+51	2.07818e+51
6.30957e+03	1.58626e+39	1.38019e+32	1.35627e+39	1.26420e+32	1.71072e+50	4.64763e+50	1.47939e+50	5.30715e+50	2.11155e+51	1.84309e+51
1.00000e+04	1.33564e+39	4.36560e+31	1.15691e+39	4.05943e+31	1.53736e+50	3.95453e+50	1.30912e+50	4.59652e+50	1.85128e+51	1.57817e+51
1.58489e+04	9.31861e+38	1.19950e+31	7.99286e+38	1.12158e+31	1.08552e+50	2.83234e+50	9.36629e+49	3.21148e+50	1.28206e+51	1.10370e+51
2.51189e+04	5.88473e+38	3.12102e+30	5.11942e+38	2.84876e+30	6.75906e+49	1.77475e+50	5.90871e+49	2.02384e+50	8.28086e+50	7.17346e+50
3.98107e+04	3.74247e+38	7.78727e+29	3.23988e+38	7.20475e+29	4.31938e+49	1.12956e+50	3.76331e+49	1.29686e+50	5.19278e+50	4.48603e+50
6.30957e+04	2.46143e+38	2.10269e+29	2.13605e+38	1.94859e+29	2.82999e+49	7.42677e+49	2.46806e+49	8.55970e+49	3.41274e+50	2.97718e+50
9.50935e+04	1.59047e+38	5.67693e+28	1.37960e+38	5.27856e+28	1.83726e+49	4.79018e+49	1.59291e+49	5.52324e+49	2.20700e+50	1.91378e+50
1.50713e+05	1.00354e+38	1.42605e+28	8.70489e+37	1.32598e+28	1.15924e+49	3.02247e+49	1.00507e+49	3.48499e+49	1.39254e+50	1.20753e+50
2.38864e+05	6.33200e+37	3.58218e+27	5.49251e+37	3.33082e+27	7.31437e+48	1.90707e+49	6.34157e+48	2.19891e+49	8.78642e+49	7.61909e+49
3.78574e+05	3.99525e+37	8.99821e+26	3.46558e+37	8.36680e+26	4.61503e+48	1.20329e+49	4.00129e+48	1.38742e+49	5.54386e+49	4.80735e+49
5.99999e+05	2.52080e+37	2.26028e+26	2.18664e+37	2.10167e+26	2.91182e+48	7.59228e+48	2.52463e+48	8.75392e+48	3.49786e+49	3.03324e+49
9.50935e+05	1.59042e+37	5.67759e+25	1.37966e+37	5.27920e+25	1.83700e+48	4.79027e+48	1.59282e+48	5.52295e+48	2.20678e+49	1.91378e+49
1.50713e+06	1.00321e+37	1.42613e+25	8.70421e+36	1.32607e+25	1.15855e+48	3.02204e+48	1.00465e+48	3.48366e+48	1.39192e+49	1.20730e+49
2.38864e+06	6.32259e+36	3.58185e+24	5.48865e+36	3.33065e+24	7.29212e+47	1.90529e+48	6.32784e+47	2.19501e+48	8.76729e+48	7.60893e+48
3.78574e+06	3.97035e+36	8.98771e+23	3.45156e+36	8.35871e+23	4.55866e+47	1.19699e+48	3.95753e+47	1.37705e+48	5.49225e+48	4.77289e+48
5.99999e+06	2.46134e+36	2.24203e+23	2.14605e+36	2.08623e+23	2.78547e+47	7.42711e+47	2.42577e+47	8.51478e+47	3.38326e+48	2.94995e+48
9.50935e+06	1.47508e+36	5.46630e+22	1.29193e+36	5.09244e+22	1.62084e+47	4.43702e+47	1.40842e+47	5.07315e+47	1.99309e+48	1.74477e+48
1.50713e+07	8.31770e+35	1.26431e+22	7.32195e+35	1.17983e+22	8.77707e+46	2.49848e+47	7.68037e+46	2.83680e+47	1.10370e+48	9.67352e+47
2.38864e+07	4.34264e+35	2.70874e+21	3.84005e+35	2.53211e+21	4.36708e+46	1.29395e+47	3.81758e+46	1.45617e+47	5.57582e+47	4.94026e+47
3.78574e+07	2.10400e+35	5.35792e+20	1.86694e+35	5.01575e+20	2.02194e+46	6.21043e+46	1.78634e+46	6.99675e+46	2.65013e+47	2.37379e+47
5.99999e+07	9.58922e+34	9.90426e+19	8.52959e+34	9.28155e+19	9.20531e+45	2.72927e+46	7.19869e+45	3.19680e+46	1.16769e+47	1.03554e+47
9.50935e+07	4.17768e+34	1.74009e+19	3.72213e+34	1.63188e+19	4.03610e+45	1.29677e+46	3.74129e+45	1.46193e+46	4.87301e+46	5.05333e+46
