mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
6.30957e+02	1.52241e+38	4.97142e+31	4.48812e+37	2.04859e+31	1.69005e+49	1.46901e+49	4.83468e+48	5.28895e+49	2.09692e+50	5.66034e+49
1.00000e+03	1.86400e+38	1.97466e+31	4.57575e+37	7.63589e+30	2.15785e+49	1.57783e+49	5.21747e+48	6.50954e+49	2.60063e+50	6.31420e+49
1.58489e+03	1.75661e+38	7.35278e+30	4.46035e+37	2.84383e+30	2.02402e+49	1.56454e+49	5.19718e+48	6.13718e+49	2.44480e+50	6.21083e+49
2.51189e+03	1.21085e+38	2.05711e+30	3.09082e+37	7.75678e+29	1.41848e+49	1.07866e+49	3.59311e+48	4.23276e+49	1.69206e+50	4.28451e+49
3.98107e+03	7.80534e+37	5.22218e+29	1.98877e+37	1.99713e+29	9.07157e+48	6.92435e+48	2.29160e+48	2.71504e+49	1.10525e+50	2.77447e+49
6.30957e+03	4.92290e+37	1.32167e+29	1.28029e+37	5.17644e+28	5.73384e+48	4.40191e+48	1.46286e+48	1.72692e+49	6.89204e+49	1.77513e+49
1.00000e+04	3.12269e+37	3.37260e+28	8.06008e+36	1.28627e+28	3.65386e+48	2.78295e+48	9.25792e+47	1.09237e+49	4.37841e+49	1.11920e+49
1.58489e+04	2.00007e+37	8.46820e+27	5.08148e+36	3.28214e+27	2.32899e+48	1.78280e+48	5.96606e+47	7.01535e+48	2.77984e+49	7.16654e+48
2.51189e+04	1.24442e+37	2.17589e+27	3.19212e+36	8.28789e+26	1.45986e+48	1.12319e+48	3.77707e+47	4.34613e+48	1.74286e+49	4.51011e+48
3.98107e+04	7.97910e+36	5.34787e+26	2.04795e+36	2.08219e+26	9.27277e+47	7.14612e+47	2.39867e+47	2.78060e+48	1.11461e+49	2.86503e+48
6.30957e+04	5.04435e+36	1.43384e+26	1.32409e+36	5.47545e+25	5.92386e+47	4.63709e+47	1.53666e+47	1.76156e+48	7.06627e+48	1.84423e+48
9.50935e+04	3.32640e+36	4.02099e+25	8.61931e+35	1.53204e+25	3.84504e+47	2.98783e+47	9.90100e+46	1.15522e+48	4.61142e+48	1.19168e+48
1.50713e+05	2.09199e+36	1.00951e+25	5.43422e+35	3.84773e+24	2.41643e+47	1.88338e+47	6.23440e+46	7.26105e+47	2.89111e+48	7.50925e+47
2.38864e+05	1.30658e+36	2.52894e+24	3.41610e+35	9.65288e+23	1.50568e+47	1.18288e+47	3.89685e+46	4.52761e+47	1.79127e+48	4.70896e+47
3.78574e+05	8.00135e+35	6.27152e+23	2.12135e+35	2.40431e+23	9.15848e+46	7.32185e+46	2.37572e+46	2.76186e+47	1.07875e+48	2.89958e+47
5.99999e+05	4.68897e+35	1.50542e+23	1.27090e+35	5.82256e+22	5.29632e+46	4.35409e+46	1.37120e+46	1.60752e+47	6.16022e+47	1.70498e+47
9.50935e+05	2.56479e+35	3.39154e+22	7.12988e+34	1.32716e+22	2.84614e+46	2.41646e+46	7.32409e+45	8.71902e+46	3.27167e+47	9.32120e+46
1.50713e+06	1.29766e+35	7.04915e+21	3.69059e+34	2.78979e+21	1.41553e+46	1.23705e+46	3.61443e+45	4.37623e+46	1.61232e+47	4.70314e+46
2.38864e+06	6.12114e+34	1.35682e+21	1.77189e+34	5.41871e+20	6.57407e+45	5.88594e+45	1.67077e+45	2.05062e+46	7.44629e+46	2.20901e+46
3.78574e+06	2.73391e+34	2.45556e+20	8.01375e+33	9.87125e+19	2.90699e+45	2.63742e+45	7.29528e+44	9.10964e+45	3.27239e+46	9.78560e+45
5.99999e+06	1.17422e+34	4.24949e+19	3.47125e+33	1.71594e+19	1.24010e+45	1.15258e+45	3.19845e+44	3.90448e+45	1.39707e+46	4.30643e+45
9.50935e+06	4.91068e+33	7.13141e+18	1.45983e+33	2.88819e+18	5.19494e+44	4.74555e+44	1.27062e+44	1.63428e+45	5.75566e+45	1.77030e+45
1.50713e+07	2.01780e+33	1.17259e+18	6.02016e+32	4.75809e+17	2.15895e+44	2.09123e+44	6.03122e+43	6.75646e+44	2.42491e+45	7.65896e+44
2.38864e+07	8.19674e+32	1.90259e+17	2.45119e+32	7.72975e+16	8.56056e+43	8.28539e+43	2.22522e+43	2.63667e+44	9.33287e+44	3.09341e+44
3.78574e+07	3.30528e+32	3.06074e+16	9.89887e+31	1.24448e+16	3.28141e+43	3.16796e+43	9.47383e+42	1.06817e+44	3.78345e+44	1.47107e+44
5.99999e+07	1.32659e+32	4.89707e+15	3.97668e+31	1.99212e+15	1.53644e+43	5.44573e+42	-2.37463e+42	4.52804e+43	1.32842e+44	3.17236e+43
9.50935e+07	5.30847e+31	7.80795e+14	1.59225e+31	3.17727e+14	7.37891e+42	1.11597e+43	4.83725e+42	2.29727e+43	5.19656e+43	7.28780e+43
