mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
6.30957e+02	3.01640e+39	1.61653e+34	2.54613e+39	1.43974e+34	3.15263e+50	8.52260e+50	2.58456e+50	1.01959e+51	3.88922e+51	3.28446e+51
1.00000e+03	1.96500e+39	4.23176e+33	1.64454e+39	3.70571e+33	2.14530e+50	5.47390e+50	1.70167e+50	6.61008e+50	2.57207e+51	2.11754e+51
1.58489e+03	1.34363e+39	1.08513e+33	1.14300e+39	9.64037e+32	1.38679e+50	3.71206e+50	1.14962e+50	4.53477e+50	1.76337e+51	1.42673e+51
2.51189e+03	9.99691e+38	2.85205e+32	7.75683e+38	2.56027e+32	1.07070e+50	2.52851e+50	8.21029e+49	3.37949e+50	1.32883e+51	1.03500e+51
3.98107e+03	9.22786e+38	8.79309e+31	6.88371e+38	7.67873e+31	1.03654e+50	2.31672e+50	7.53397e+49	3.12133e+50	1.24245e+51	9.18767e+50
6.30957e+03	8.35450e+38	3.05753e+31	6.21473e+38	2.64869e+31	9.63078e+49	2.19716e+50	7.19683e+49	2.87869e+50	1.14890e+51	8.64703e+50
1.00000e+04	5.85888e+38	8.64455e+30	4.48925e+38	7.52899e+30	6.78303e+49	1.57181e+50	5.16519e+49	2.06943e+50	8.37697e+50	6.24408e+50
1.58489e+04	3.75499e+38	2.21957e+30	2.87540e+38	1.93588e+30	4.34710e+49	1.01138e+50	3.38955e+49	1.32330e+50	5.37083e+50	4.06826e+50
2.51189e+04	2.39931e+38	5.66119e+29	1.86407e+38	4.94026e+29	2.77223e+49	6.32250e+49	2.10036e+49	8.33263e+49	3.32834e+50	2.50868e+50
3.98107e+04	1.52198e+38	1.40401e+29	1.13716e+38	1.20104e+29	1.78090e+49	4.06011e+49	1.36874e+49	5.26203e+49	2.11186e+50	1.62051e+50
6.30957e+04	9.85777e+37	3.78796e+28	7.59236e+37	3.30089e+28	1.14855e+49	2.63025e+49	8.78673e+48	3.45190e+49	1.36374e+50	1.03824e+50
9.50935e+04	6.44656e+37	1.04272e+28	4.92341e+37	9.00546e+27	7.43785e+48	1.70831e+49	5.67286e+48	2.23780e+49	8.93831e+49	6.82033e+49
1.50713e+05	4.06755e+37	2.61927e+27	3.10652e+37	2.26215e+27	4.69297e+48	1.07789e+49	3.57936e+48	1.41197e+49	5.63971e+49	4.30339e+49
2.38864e+05	2.56644e+37	6.57944e+26	1.96010e+37	5.68239e+26	2.96103e+48	6.80106e+48	2.25842e+48	8.90886e+48	3.55835e+49	2.71527e+49
3.78574e+05	1.61924e+37	1.65270e+26	1.23674e+37	1.42737e+26	1.86813e+48	4.29117e+48	1.42495e+48	5.62079e+48	2.24499e+49	1.71321e+49
5.99999e+05	1.02145e+37	4.15140e+25	7.80298e+36	3.58542e+25	1.17834e+48	2.70739e+48	8.98944e+47	3.54562e+48	1.41603e+49	1.08087e+49
9.50935e+05	6.43953e+36	1.04272e+25	4.92194e+36	9.00590e+24	7.42475e+47	1.70758e+48	5.66698e+47	2.23500e+48	8.92404e+48	6.81622e+48
1.50713e+06	4.05102e+36	2.61813e+24	3.10115e+36	2.26160e+24	4.66295e+47	1.07550e+48	3.56291e+47	1.40548e+48	5.60909e+48	4.29082e+48
2.38864e+06	2.53255e+36	6.56175e+23	1.94551e+36	5.67110e+23	2.89722e+47	6.73919e+47	2.21977e+47	8.77568e+47	3.49598e+48	2.68317e+48
3.78574e+06	1.55587e+36	1.62984e+23	1.20262e+36	1.41049e+23	1.75244e+47	4.15005e+47	1.34508e+47	5.37280e+47	2.12981e+48	1.64270e+48
5.99999e+06	9.17882e+35	3.92677e+22	7.15395e+35	3.40635e+22	1.00369e+47	2.45447e+47	7.74645e+46	3.15022e+47	1.23855e+48	9.62510e+47
9.50935e+06	5.06630e+35	8.89562e+21	3.98252e+35	7.73921e+21	5.34235e+46	1.35009e+47	4.09946e+46	1.72496e+47	6.67785e+47	5.22123e+47
1.50713e+07	2.58663e+35	1.85983e+21	2.04795e+35	1.62244e+21	2.63925e+46	6.92304e+46	2.05088e+46	8.74714e+46	3.36825e+47	2.63621e+47
2.38864e+07	1.22931e+35	3.59789e+20	9.78509e+34	3.14533e+20	1.20911e+46	3.26981e+46	9.34751e+45	4.07892e+46	1.55114e+47	1.23516e+47
3.78574e+07	5.52117e+34	6.53629e+19	4.41098e+34	5.72275e+19	5.23552e+45	1.45561e+46	4.12830e+45	1.82507e+46	6.89870e+46	5.60169e+46
5.99999e+07	2.38055e+34	1.13417e+19	1.90654e+34	9.94023e+18	2.33182e+45	5.87146e+45	1.44048e+45	7.99030e+45	2.86110e+46	2.26502e+46
9.50935e+07	9.98143e+33	1.90678e+18	8.00675e+33	1.67228e+18	1.02548e+45	2.97801e+45	9.05459e+44	3.69082e+45	1.12082e+46	1.20457e+46
