mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e-02	3.33309e+32	4.31259e+29	1.66423e+26	3.23127e+23	9.52317e+44	9.22607e+44	9.21949e+44	1.02693e+45	7.83182e+45	7.38105e+45
1.58489e-02	8.78835e+32	1.16253e+30	1.09223e+27	2.18914e+24	2.52465e+45	2.37482e+45	2.37973e+45	2.67951e+45	2.02771e+46	1.89990e+46
2.51189e-02	2.35230e+33	2.97766e+30	7.32728e+27	1.41541e+25	6.65651e+45	6.52812e+45	6.50868e+45	7.28131e+45	5.48984e+46	5.20734e+46
3.98107e-02	6.12114e+33	7.96224e+30	5.01189e+28	9.92602e+25	1.79821e+46	1.74322e+46	1.72585e+46	2.01539e+46	1.47734e+47	1.38872e+47
6.30957e-02	1.65735e+34	2.15538e+31	3.29087e+29	6.53574e+26	4.76470e+46	4.63813e+46	4.62072e+46	5.23506e+46	3.91239e+47	3.72273e+47
1.00000e-01	4.45504e+34	5.98812e+31	2.27501e+30	4.36546e+27	1.30916e+47	1.26199e+47	1.24685e+47	1.40839e+47	1.06696e+48	1.00961e+48
1.58489e-01	1.18794e+35	1.52626e+32	1.49641e+31	2.95156e+28	3.47961e+47	3.38045e+47	3.37329e+47	3.76754e+47	2.87736e+48	2.68566e+48
2.51189e-01	3.08313e+35	4.09248e+32	9.78826e+31	1.92998e+29	9.08642e+47	8.70745e+47	8.62432e+47	9.72514e+47	7.41415e+48	6.96601e+48
3.98107e-01	7.79529e+35	1.06862e+33	6.45168e+32	1.22379e+30	2.32245e+48	2.20329e+48	2.20338e+48	2.50233e+48	1.91482e+49	1.80474e+49
6.30957e-01	1.98557e+36	2.66801e+33	4.01672e+33	7.74596e+30	5.85270e+48	5.57563e+48	5.54827e+48	6.51615e+48	4.84755e+49	4.54314e+49
1.00000e+00	4.94721e+36	6.42389e+33	2.48351e+34	4.89184e+31	1.44402e+49	1.39760e+49	1.39128e+49	1.55313e+49	1.17038e+50	1.11305e+50
1.58489e+00	1.22567e+37	1.62675e+34	1.49795e+35	3.02425e+32	3.50636e+49	3.40386e+49	3.33783e+49	3.80488e+49	2.86270e+50	2.66220e+50
2.51189e+00	2.91802e+37	3.80387e+34	8.98152e+35	1.77702e+33	8.26616e+49	7.99085e+49	7.91220e+49	8.88595e+49	6.71117e+50	6.31593e+50
3.98107e+00	7.06467e+37	9.62220e+34	5.18054e+36	1.00584e+34	1.91216e+50	1.85567e+50	1.82566e+50	2.08884e+50	1.55791e+51	1.47149e+51
6.30957e+00	1.81626e+38	2.61350e+35	3.12436e+37	6.10292e+34	4.44575e+50	4.31824e+50	4.23794e+50	4.89409e+50	3.69017e+51	3.47282e+51
1.00000e+01	5.28620e+38	8.24429e+35	1.75822e+38	3.59500e+35	1.02492e+51	1.01109e+51	9.84891e+50	1.17024e+51	8.59955e+51	7.87321e+51
1.58489e+01	1.79201e+39	2.98395e+36	9.90611e+38	1.93962e+36	2.27602e+51	2.45359e+51	2.21773e+51	2.71796e+51	1.90881e+52	1.80257e+52
2.51189e+01	6.86354e+39	1.24362e+37	5.19543e+39	1.00740e+37	4.88395e+51	5.86058e+51	4.61770e+51	6.44642e+51	4.14649e+52	3.96603e+52
3.98107e+01	2.59128e+40	4.71347e+37	2.24215e+40	4.38768e+37	8.68071e+51	1.35109e+52	8.32196e+51	1.46250e+52	8.15469e+52	7.67536e+52
6.30957e+01	6.11078e+40	9.31258e+37	5.70685e+40	8.97160e+37	1.11994e+52	2.38410e+52	1.06669e+52	2.52296e+52	1.16943e+53	1.10659e+53
1.00000e+02	7.29618e+40	5.42204e+37	6.85877e+40	5.24938e+37	9.90093e+51	2.54189e+52	9.39536e+51	2.67099e+52	1.13174e+53	1.06396e+53
1.58489e+02	6.25739e+40	2.00089e+37	5.96631e+40	1.93898e+37	7.38659e+51	2.08039e+52	6.99268e+51	2.19813e+52	8.83699e+52	8.42174e+52
2.51189e+02	4.71626e+40	6.13621e+36	4.47160e+40	5.92710e+36	5.19736e+51	1.53350e+52	4.96803e+51	1.60435e+52	6.34610e+52	6.04582e+52
3.98107e+02	3.26638e+40	1.74860e+36	3.13465e+40	1.68237e+36	3.43651e+51	1.05774e+52	3.25256e+51	1.13167e+52	4.33094e+52	4.05791e+52
6.30957e+02	2.17471e+40	4.63923e+35	2.07763e+40	4.50756e+35	2.26079e+51	6.88221e+51	2.15565e+51	7.37047e+51	2.79451e+52	2.68584e+52
1.00000e+03	1.42448e+40	1.22855e+35	1.36016e+40	1.18851e+35	1.47290e+51	4.53389e+51	1.40162e+51	4.71182e+51	1.85640e+52	1.75475e+52
1.58489e+03	9.25901e+39	3.17326e+34	8.82767e+39	3.09054e+34	9.67529e+50	2.90135e+51	8.98963e+50	3.09095e+51	1.21897e+52	1.13519e+52
2.51189e+03	5.98931e+39	8.14297e+33	5.61088e+39	7.88459e+33	6.18051e+50	1.91655e+51	5.80984e+50	1.95688e+51	7.67512e+51	7.23640e+51
3.98107e+03	4.01327e+39	2.07912e+33	3.71465e+39	2.05904e+33	4.05662e+50	1.23564e+51	3.82644e+50	1.32841e+51	5.06158e+51	4.78157e+51
6.30957e+03	2.87106e+39	5.48702e+32	2.66734e+39	5.32610e+32	3.01135e+50	9.00626e+50	2.82016e+50	9.78589e+50	3.79765e+51	3.51486e+51
1.00000e+04	2.35374e+39	1.58813e+32	2.17870e+39	1.52241e+32	2.58871e+50	7.40429e+50	2.40001e+50	8.01394e+50	3.22297e+51	2.89563e+51
1.58489e+04	1.88975e+39	4.73718e+31	1.75455e+39	4.56439e+31	2.16972e+50	5.99631e+50	2.00635e+50	6.51634e+50	2.62937e+51	2.39473e+51
2.51189e+04	1.25195e+39	1.23205e+31	1.15885e+39	1.19590e+31	1.46365e+50	4.03698e+50	1.33482e+50	4.34773e+50	1.74078e+51	1.61608e+51
3.98107e+04	8.00004e+38	3.08703e+30	7.26773e+38	2.99995e+30	9.20535e+49	2.56526e+50	8.45985e+49	2.75618e+50	1.11207e+51	1.02034e+51
6.30957e+04	5.19506e+38	8.38418e+29	4.78641e+38	8.05333e+29	6.07862e+49	1.65424e+50	5.53717e+49	1.81574e+50	7.29908e+50	6.70997e+50
9.50935e+04	3.37304e+38	2.28462e+29	3.10939e+38	2.19483e+29	3.90163e+49	1.08023e+50	3.59612e+49	1.17188e+50	4.68474e+50	4.31812e+50
1.50713e+05	2.12832e+38	5.73908e+28	1.96196e+38	5.51354e+28	2.46179e+49	6.81596e+49	2.26902e+49	7.39427e+49	2.95593e+50	2.72461e+50
2.38864e+05	1.34291e+38	1.44165e+28	1.23794e+38	1.38500e+28	1.55330e+49	4.30066e+49	1.43167e+49	4.66554e+49	1.86509e+50	1.71913e+50
3.78574e+05	8.47327e+37	3.62136e+27	7.81100e+37	3.47905e+27	9.80067e+48	2.71356e+49	9.03328e+48	2.94379e+49	1.17680e+50	1.08471e+50
5.99999e+05	5.34631e+37	9.09660e+26	4.92845e+37	8.73912e+26	6.18381e+48	1.71215e+49	5.69963e+48	1.85741e+49	7.42510e+49	6.84409e+49
9.50935e+05	3.37329e+37	2.28499e+26	3.10965e+37	2.19519e+26	3.90162e+48	1.08029e+49	3.59617e+48	1.17194e+49	4.68486e+49	4.31831e+49
1.50713e+06	2.12833e+37	5.73966e+25	1.96204e+37	5.51411e+25	2.46164e+48	6.81606e+48	2.26890e+48	7.39419e+48	2.95588e+49	2.72463e+49
2.38864e+06	1.34262e+37	1.44173e+25	1.23785e+37	1.38508e+25	1.55232e+48	4.30010e+48	1.43113e+48	4.66422e+48	1.86440e+49	1.71877e+49
3.78574e+06	8.46289e+36	3.62105e+24	7.80513e+36	3.47883e+24	9.77376e+47	2.71066e+48	9.01060e+47	2.93915e+48	1.17437e+49	1.08300e+49
5.99999e+06	5.31622e+36	9.08689e+23	4.90754e+36	8.73085e+23	6.10995e+47	1.70367e+48	5.64201e+47	1.84496e+48	7.36381e+48	6.80002e+48
9.50935e+06	3.30034e+36	2.26872e+23	3.05234e+36	2.18052e+23	3.73798e+47	1.05610e+48	3.44818e+47	1.14253e+48	4.53462e+48	4.19609e+48
1.50713e+07	1.98604e+36	5.55055e+22	1.84198e+36	5.33842e+22	2.18069e+47	6.34538e+47	2.02034e+47	6.83627e+47	2.69268e+48	2.49381e+48
2.38864e+07	1.12797e+36	1.29292e+22	1.04947e+36	1.24474e+22	1.17937e+47	3.57512e+47	1.09215e+47	3.82886e+47	1.48526e+48	1.38554e+48
3.78574e+07	5.93921e+35	2.79514e+21	5.54151e+35	2.69368e+21	5.88756e+46	1.86318e+47	5.49120e+46	1.99503e+47	7.62224e+47	7.15647e+47
5.99999e+07	2.89991e+35	5.57623e+20	2.71160e+35	5.37831e+20	2.79942e+46	8.86979e+46	2.44101e+46	9.70036e+46	3.60251e+47	3.36590e+47
9.50935e+07	1.32974e+35	1.03783e+20	1.24529e+35	1.00160e+20	1.26214e+46	4.25490e+46	1.20994e+46	4.56299e+46	1.59238e+47	1.62734e+47
