mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
6.30957e+01	1.23010e+40	5.05360e+36	9.91663e+39	4.41284e+36	1.70348e+51	3.73601e+51	1.42433e+51	4.53698e+51	1.93239e+52	1.60850e+52
1.00000e+02	1.12955e+40	2.03479e+36	9.24856e+39	1.80590e+36	1.34972e+51	3.25255e+51	1.11076e+51	3.96314e+51	1.60438e+52	1.32392e+52
1.58489e+02	8.81646e+39	6.92250e+35	7.26857e+39	5.73458e+35	9.83864e+50	2.53617e+51	8.02264e+50	3.05416e+51	1.17268e+52	9.69520e+51
2.51189e+02	6.14226e+39	1.87195e+35	5.07492e+39	1.66540e+35	6.61463e+50	1.71971e+51	5.43161e+50	2.08007e+51	8.15800e+51	6.67047e+51
3.98107e+02	4.08381e+39	5.13461e+34	3.47083e+39	4.49581e+34	4.36167e+50	1.15661e+51	3.55801e+50	1.38462e+51	5.40808e+51	4.43224e+51
6.30957e+02	2.70072e+39	1.33926e+34	2.27254e+39	1.20422e+34	2.83959e+50	7.55105e+50	2.30249e+50	9.06992e+50	3.53167e+51	2.89086e+51
1.00000e+03	1.78872e+39	3.48618e+33	1.53026e+39	3.11736e+33	1.88613e+50	4.92972e+50	1.51321e+50	6.01462e+50	2.32151e+51	1.87797e+51
1.58489e+03	1.20119e+39	9.18620e+32	9.71716e+38	8.07600e+32	1.28753e+50	3.24633e+50	1.02049e+50	4.14424e+50	1.60607e+51	1.25439e+51
2.51189e+03	9.17584e+38	2.43495e+32	7.17699e+38	2.09759e+32	1.00416e+50	2.36742e+50	7.39533e+49	3.15110e+50	1.24175e+51	9.30607e+50
3.98107e+03	8.62872e+38	7.45480e+31	6.23768e+38	6.48630e+31	9.80140e+49	2.21018e+50	6.98955e+49	3.01059e+50	1.18630e+51	8.65173e+50
6.30957e+03	7.79061e+38	2.63534e+31	5.77529e+38	2.25867e+31	9.11848e+49	2.00063e+50	6.64824e+49	2.70173e+50	1.08296e+51	8.17445e+50
1.00000e+04	5.39224e+38	7.34843e+30	4.10546e+38	6.31602e+30	6.30929e+49	1.41168e+50	4.76357e+49	1.88998e+50	7.58234e+50	5.65374e+50
1.58489e+04	3.44402e+38	1.91186e+30	2.58491e+38	1.64930e+30	4.01509e+49	9.05253e+49	2.98091e+49	1.21260e+50	4.85584e+50	3.62736e+50
2.51189e+04	2.21961e+38	4.75541e+29	1.65655e+38	4.03489e+29	2.55949e+49	5.69540e+49	1.89381e+49	7.69969e+49	3.08397e+50	2.26829e+50
3.98107e+04	1.39899e+38	1.20883e+29	1.03220e+38	1.01591e+29	1.61378e+49	3.67780e+49	1.21116e+49	4.86100e+49	1.95079e+50	1.44225e+50
6.30957e+04	9.04589e+37	3.17506e+28	6.87627e+37	2.79333e+28	1.05565e+49	2.36759e+49	7.94450e+48	3.14156e+49	1.25957e+50	9.49419e+49
9.50935e+04	5.91007e+37	8.84665e+27	4.44023e+37	7.56448e+27	6.81839e+48	1.54056e+49	5.11517e+48	2.05153e+49	8.19408e+49	6.15022e+49
1.50713e+05	3.72905e+37	2.22225e+27	2.80165e+37	1.90018e+27	4.30211e+48	9.72042e+48	3.22748e+48	1.29443e+49	5.17012e+49	3.88057e+49
2.38864e+05	2.35285e+37	5.58215e+26	1.76774e+37	4.77313e+26	2.71440e+48	6.13322e+48	2.03640e+48	8.16723e+48	3.26205e+49	2.44848e+49
3.78574e+05	1.48446e+37	1.40219e+26	1.11536e+37	1.19897e+26	1.71250e+48	3.86978e+48	1.28485e+48	5.15279e+48	2.05800e+49	1.54488e+49
5.99999e+05	9.36379e+36	3.52212e+25	7.03707e+36	3.01169e+25	1.08009e+48	2.44148e+48	8.10525e+47	3.25020e+48	1.29798e+49	9.74641e+48
9.50935e+05	5.90193e+36	8.84639e+24	4.43845e+36	7.56471e+24	6.80341e+47	1.53970e+48	5.10839e+47	2.04828e+48	8.17769e+48	6.14540e+48
1.50713e+06	3.71023e+36	2.22088e+24	2.79545e+36	1.89949e+24	4.26818e+47	9.69310e+47	3.20895e+47	1.28706e+48	5.13536e+48	3.86621e+48
2.38864e+06	2.31505e+36	5.56229e+23	1.75140e+36	4.76045e+23	2.64440e+47	6.06436e+47	1.99422e+47	8.01924e+47	3.19304e+48	2.41306e+48
3.78574e+06	1.41599e+36	1.37806e+23	1.07870e+36	1.18128e+23	1.59020e+47	3.71922e+47	1.20157e+47	4.88631e+47	1.93509e+48	1.47038e+48
5.99999e+06	8.28929e+35	3.29982e+22	6.37172e+35	2.83618e+22	9.02828e+46	2.18357e+47	6.86116e+46	2.84214e+47	1.11600e+48	8.54859e+47
9.50935e+06	4.53082e+35	7.40645e+21	3.51401e+35	6.38580e+21	4.75983e+46	1.18959e+47	3.59561e+46	1.54112e+47	5.95830e+47	4.59288e+47
1.50713e+07	2.29136e+35	1.53336e+21	1.79029e+35	1.32579e+21	2.33221e+46	6.04684e+46	1.78568e+46	7.74372e+46	2.98000e+47	2.29899e+47
2.38864e+07	1.08056e+35	2.94161e+20	8.48850e+34	2.54894e+20	1.06124e+46	2.83552e+46	8.08241e+45	3.58308e+46	1.36220e+47	1.07100e+47
3.78574e+07	4.82542e+34	5.31049e+19	3.80480e+34	4.60866e+19	4.56579e+45	1.25439e+46	3.55514e+45	1.59385e+46	6.02518e+46	4.83075e+46
5.99999e+07	2.07234e+34	9.17422e+18	1.63806e+34	7.96997e+18	2.03619e+45	5.01141e+45	1.21975e+45	6.95903e+45	2.48196e+46	1.93529e+46
9.50935e+07	8.66618e+33	1.53781e+18	6.86108e+33	1.33685e+18	8.91649e+44	2.57036e+45	7.78921e+44	3.21459e+45	9.68689e+45	1.03594e+46
