mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
3.98107e+00	7.32949e+37	1.30133e+35	6.87653e+36	1.79367e+34	3.39828e+50	3.11705e+50	3.05068e+50	3.34319e+50	2.55509e+51	2.49772e+51
6.30957e+00	1.91888e+38	3.67397e+35	3.93758e+37	1.03271e+35	7.34194e+50	7.17936e+50	7.12595e+50	7.71882e+50	5.91247e+51	5.76752e+51
1.00000e+01	5.87603e+38	1.19974e+36	2.33425e+38	6.16718e+35	1.69097e+51	1.69651e+51	1.64033e+51	1.89243e+51	1.37408e+52	1.31506e+52
1.58489e+01	2.10549e+39	4.77335e+36	1.28312e+39	3.41051e+36	3.77044e+51	4.04216e+51	3.77043e+51	4.28599e+51	3.09505e+52	3.00194e+52
2.51189e+01	8.61497e+39	2.08111e+37	6.96080e+39	1.76974e+37	8.11920e+51	9.53337e+51	8.02101e+51	1.01999e+52	7.05977e+52	6.68161e+52
3.98107e+01	3.49754e+40	8.92748e+37	3.18234e+40	8.29610e+37	1.54959e+52	2.23656e+52	1.49641e+52	2.34137e+52	1.39418e+53	1.39025e+53
6.30957e+01	1.02592e+41	2.38035e+38	9.77241e+40	2.30193e+38	2.19485e+52	4.47554e+52	2.15312e+52	4.57294e+52	2.21188e+53	2.15924e+53
1.00000e+02	1.46282e+41	1.83007e+38	1.40512e+41	1.80522e+38	2.07353e+52	5.31345e+52	2.03040e+52	5.49647e+52	2.36138e+53	2.28004e+53
1.58489e+02	1.33549e+41	7.38530e+37	1.29768e+41	7.21888e+37	1.61250e+52	4.61685e+52	1.57501e+52	4.72177e+52	1.92121e+53	1.85404e+53
2.51189e+02	1.02007e+41	2.33467e+37	9.97757e+40	2.30707e+37	1.16723e+52	3.43934e+52	1.12330e+52	3.53350e+52	1.39366e+53	1.36163e+53
3.98107e+02	7.31381e+40	6.79038e+36	7.03831e+40	6.74697e+36	7.80674e+51	2.40643e+52	7.58212e+51	2.46154e+52	9.59737e+52	9.33093e+52
6.30957e+02	4.87895e+40	1.83886e+36	4.72481e+40	1.79712e+36	5.21963e+51	1.59770e+52	5.06774e+51	1.64490e+52	6.37890e+52	6.15408e+52
1.00000e+03	3.23384e+40	4.85809e+35	3.11878e+40	4.83581e+35	3.33184e+51	1.06227e+52	3.25568e+51	1.08588e+52	4.16707e+52	4.04902e+52
1.58489e+03	2.09574e+40	1.27243e+35	2.01118e+40	1.24648e+35	2.15901e+51	6.79063e+51	2.09192e+51	7.00161e+51	2.68987e+52	2.60544e+52
2.51189e+03	1.35217e+40	3.24515e+34	1.30004e+40	3.20136e+34	1.37213e+51	4.41600e+51	1.33958e+51	4.50111e+51	1.72467e+52	1.67803e+52
3.98107e+03	8.72083e+39	8.40950e+33	8.46216e+39	8.21811e+33	8.93358e+50	2.78964e+51	8.60877e+50	2.87558e+51	1.10380e+52	1.07493e+52
6.30957e+03	5.73138e+39	2.11075e+33	5.52288e+39	2.05564e+33	6.00735e+50	1.85844e+51	5.75703e+50	1.93162e+51	7.49444e+51	7.14840e+51
1.00000e+04	4.16331e+39	5.58443e+32	3.94251e+39	5.45301e+32	4.39958e+50	1.34538e+51	4.20671e+50	1.40788e+51	5.42774e+51	5.22818e+51
1.58489e+04	3.40592e+39	1.62310e+32	3.25058e+39	1.57360e+32	3.76939e+50	1.12577e+51	3.57521e+50	1.17324e+51	4.65611e+51	4.40351e+51
2.51189e+04	2.44461e+39	4.35260e+31	2.33591e+39	4.28235e+31	2.81997e+50	8.00046e+50	2.74139e+50	8.61732e+50	3.43077e+51	3.26167e+51
3.98107e+04	1.59502e+39	1.10567e+31	1.52179e+39	1.09613e+31	1.80944e+50	5.32742e+50	1.77338e+50	5.58507e+50	2.21016e+51	2.11761e+51
6.30957e+04	1.04721e+39	3.06608e+30	1.00137e+39	2.98544e+30	1.21694e+50	3.48205e+50	1.15724e+50	3.66040e+50	1.47477e+51	1.42174e+51
9.50935e+04	6.73725e+38	8.14178e+29	6.42147e+38	7.95635e+29	7.80192e+49	2.23180e+50	7.43600e+49	2.34158e+50	9.36432e+50	8.92521e+50
1.50713e+05	4.25111e+38	2.04530e+29	4.05186e+38	1.99872e+29	4.92275e+49	1.40822e+50	4.69187e+49	1.47749e+50	5.90863e+50	5.63157e+50
2.38864e+05	2.68235e+38	5.13785e+28	2.55663e+38	5.02084e+28	3.10608e+49	8.88550e+49	2.96040e+49	9.32254e+49	3.72816e+50	3.55334e+50
3.78574e+05	1.69248e+38	1.29061e+28	1.61315e+38	1.26122e+28	1.95981e+49	5.60646e+49	1.86790e+49	5.88221e+49	2.35233e+50	2.24203e+50
5.99999e+05	1.06789e+38	3.24195e+27	1.01784e+38	3.16812e+27	1.23656e+49	3.53747e+49	1.17857e+49	3.71145e+49	1.48423e+50	1.41464e+50
9.50935e+05	6.73798e+37	8.14352e+26	6.42220e+37	7.95807e+26	7.80213e+48	2.23200e+49	7.43624e+48	2.34178e+49	9.36483e+49	8.92576e+49
1.50713e+06	4.25137e+37	2.04558e+26	4.05214e+37	1.99900e+26	4.92282e+48	1.40829e+49	4.69188e+48	1.47756e+49	5.90887e+49	5.63179e+49
2.38864e+06	2.68234e+37	5.13828e+25	2.55669e+37	5.02127e+25	3.10557e+48	8.88554e+48	2.96021e+48	9.32224e+48	3.72794e+49	3.55326e+49
3.78574e+06	1.69208e+37	1.29067e+25	1.61295e+37	1.26128e+25	1.95857e+48	5.60514e+48	1.86672e+48	5.88013e+48	2.35116e+49	2.24117e+49
5.99999e+06	1.06649e+37	3.24160e+24	1.01687e+37	3.16783e+24	1.23274e+48	3.53385e+48	1.17587e+48	3.70554e+48	1.48135e+49	1.41278e+49
9.50935e+06	6.69859e+36	8.13438e+23	6.39100e+36	7.94978e+23	7.70358e+47	2.21828e+48	7.34228e+47	2.32572e+48	9.27626e+48	8.85472e+48
1.50713e+07	4.15823e+36	2.03079e+23	3.97210e+36	1.98509e+23	4.70855e+47	1.37653e+48	4.50008e+47	1.44026e+48	5.72538e+48	5.46681e+48
2.38864e+07	2.50238e+36	4.96697e+22	2.39449e+36	4.85706e+22	2.73498e+47	8.24005e+47	2.61450e+47	8.59066e+47	3.37855e+48	3.24082e+48
3.78574e+07	1.42098e+36	1.15576e+22	1.36223e+36	1.13077e+22	1.47655e+47	4.63726e+47	1.41783e+47	4.83194e+47	1.87355e+48	1.80461e+48
5.99999e+07	7.47798e+35	2.49403e+21	7.18008e+35	2.44131e+21	7.46335e+46	2.39311e+47	6.90276e+46	2.52397e+47	9.54520e+47	9.17639e+47
9.50935e+07	3.64856e+35	4.96537e+20	3.50731e+35	4.86233e+20	3.52775e+46	1.19351e+47	3.44684e+46	1.24508e+47	4.50608e+47	4.56384e+47
