mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e-02	3.13117e+32	2.34168e+29	8.95992e+25	9.56446e+22	3.60489e+44	3.16762e+44	3.15289e+44	4.25882e+44	2.94228e+45	2.52998e+45
1.58489e-02	8.10696e+32	6.03519e+29	5.78577e+26	6.77163e+23	9.12227e+44	8.19804e+44	8.12221e+44	1.10325e+45	7.59575e+45	6.52210e+45
2.51189e-02	2.13061e+33	1.55001e+30	3.80018e+27	4.35774e+24	2.38460e+45	2.14408e+45	2.13789e+45	2.88804e+45	1.99728e+46	1.70159e+46
3.98107e-02	5.65933e+33	4.24557e+30	2.52248e+28	2.79348e+25	6.17219e+45	5.64089e+45	5.55189e+45	7.52389e+45	5.28389e+46	4.50425e+46
6.30957e-02	1.47453e+34	1.13148e+31	1.72711e+29	2.11630e+26	1.67371e+46	1.50659e+46	1.49503e+46	2.01571e+46	1.40597e+47	1.21995e+47
1.00000e-01	3.93354e+34	2.94841e+31	1.15603e+30	1.27688e+27	4.46786e+46	4.01762e+46	4.02947e+46	5.34751e+46	3.72661e+47	3.21421e+47
1.58489e-01	1.03788e+35	7.88724e+31	7.54953e+30	8.54127e+27	1.20249e+47	1.08699e+47	1.09635e+47	1.45405e+47	1.00253e+48	8.63857e+47
2.51189e-01	2.73957e+35	2.04329e+32	4.95697e+31	5.48673e+28	3.08685e+47	2.82317e+47	2.82116e+47	3.77983e+47	2.61487e+48	2.25786e+48
3.98107e-01	7.09029e+35	5.31024e+32	3.18757e+32	3.59404e+29	8.58657e+47	7.23040e+47	7.23087e+47	9.70094e+47	6.88363e+48	5.78412e+48
6.30957e-01	1.76288e+36	1.36084e+33	2.00196e+33	2.33219e+30	2.02508e+48	1.84050e+48	1.81560e+48	2.42881e+48	1.76596e+49	1.44214e+49
1.00000e+00	4.39774e+36	3.34136e+33	1.25317e+34	1.38683e+31	4.95383e+48	4.48420e+48	4.49729e+48	5.97828e+48	4.17487e+49	3.59660e+49
1.58489e+00	1.05061e+37	7.88693e+33	7.64961e+34	8.44375e+31	1.20595e+49	1.08689e+49	1.06003e+49	1.44878e+49	1.00416e+50	8.67043e+49
2.51189e+00	2.52617e+37	1.90934e+34	4.50962e+35	4.99338e+32	2.81403e+49	2.56387e+49	2.54681e+49	3.47735e+49	2.38066e+50	2.05126e+50
3.98107e+00	6.06265e+37	4.54763e+34	2.65118e+36	2.96906e+33	6.62806e+49	5.93775e+49	5.91206e+49	8.23134e+49	5.56123e+50	4.73611e+50
6.30957e+00	1.54810e+38	1.22051e+35	1.58406e+37	1.75748e+34	1.53559e+50	1.40112e+50	1.37772e+50	1.88404e+50	1.29627e+51	1.10037e+51
1.00000e+01	4.12477e+38	3.33637e+35	9.13049e+37	1.03147e+35	3.58417e+50	3.39658e+50	3.18259e+50	4.52988e+50	3.07604e+51	2.57286e+51
1.58489e+01	1.25274e+39	1.07544e+36	5.13118e+38	5.48525e+35	7.87821e+50	8.23596e+50	7.08773e+50	1.06671e+51	6.87850e+51	5.85534e+51
2.51189e+01	4.02018e+39	3.85216e+36	2.58458e+39	2.78995e+36	1.58566e+51	1.95704e+51	1.38593e+51	2.52159e+51	1.45477e+52	1.23896e+52
3.98107e+01	1.15186e+40	1.07167e+37	9.13483e+39	9.32348e+36	2.43695e+51	4.25354e+51	2.15316e+51	5.13064e+51	2.50242e+52	2.15396e+52
6.30957e+01	1.77448e+40	9.73127e+36	1.50008e+40	8.78654e+36	2.53037e+51	5.68253e+51	2.20930e+51	6.68085e+51	2.86928e+52	2.46837e+52
1.00000e+02	1.68295e+40	4.11354e+36	1.44912e+40	3.76866e+36	2.04872e+51	5.10994e+51	1.77909e+51	5.96789e+51	2.41716e+52	2.07814e+52
1.58489e+02	1.31108e+40	1.34090e+36	1.12717e+40	1.23227e+36	1.48553e+51	3.91886e+51	1.27078e+51	4.52417e+51	1.80557e+52	1.55310e+52
2.51189e+02	9.37115e+39	3.94022e+35	8.22480e+39	3.58516e+35	1.02123e+51	2.75666e+51	8.73176e+50	3.18490e+51	1.25591e+52	1.08400e+52
3.98107e+02	6.37039e+39	1.06872e+35	5.54668e+39	9.81925e+34	6.71030e+50	1.85093e+51	5.75905e+50	2.14678e+51	8.27328e+51	7.15469e+51
6.30957e+02	4.21243e+39	2.83599e+34	3.67046e+39	2.60197e+34	4.43582e+50	1.22824e+51	3.67252e+50	1.41006e+51	5.45101e+51	4.70140e+51
1.00000e+03	2.76105e+39	7.38761e+33	2.39321e+39	6.71901e+33	2.85245e+50	7.91059e+50	2.42065e+50	9.13945e+50	3.52687e+51	3.05845e+51
1.58489e+03	1.93610e+39	1.88828e+33	1.61749e+39	1.73287e+33	1.87338e+50	5.36998e+50	1.59740e+50	6.13518e+50	2.32207e+51	1.98158e+51
2.51189e+03	1.27508e+39	4.92939e+32	1.05700e+39	4.48556e+32	1.39790e+50	3.62869e+50	1.13837e+50	4.37046e+50	1.67788e+51	1.36754e+51
3.98107e+03	1.10064e+39	1.39874e+32	8.69219e+38	1.27116e+32	1.19680e+50	2.92968e+50	9.43159e+49	3.78069e+50	1.48550e+51	1.15958e+51
6.30957e+03	1.00622e+39	4.90221e+31	8.07624e+38	4.30226e+31	1.16925e+50	2.78606e+50	9.22514e+49	3.51411e+50	1.41404e+51	1.10838e+51
1.00000e+04	7.67748e+38	1.44792e+31	6.13441e+38	1.27675e+31	8.78798e+49	2.09762e+50	7.03172e+49	2.67273e+50	1.05380e+51	8.50119e+50
1.58489e+04	4.91396e+38	3.74541e+30	3.99517e+38	3.31905e+30	5.71958e+49	1.40091e+50	4.59506e+49	1.71867e+50	6.92026e+50	5.48499e+50
2.51189e+04	3.19707e+38	9.36835e+29	2.54982e+38	8.33442e+29	3.68040e+49	8.69056e+49	2.89714e+49	1.08867e+50	4.38274e+50	3.47991e+50
3.98107e+04	1.97857e+38	2.32917e+29	1.58306e+38	2.09470e+29	2.32034e+49	5.56531e+49	1.86376e+49	7.01216e+49	2.79324e+50	2.23024e+50
6.30957e+04	1.30331e+38	6.46171e+28	1.04527e+38	5.73966e+28	1.50356e+49	3.66489e+49	1.21227e+49	4.52169e+49	1.80253e+50	1.44972e+50
9.50935e+04	8.48056e+37	1.74920e+28	6.78546e+37	1.55326e+28	9.78740e+48	2.35488e+49	7.82315e+48	2.94415e+49	1.17607e+50	9.40365e+49
1.50713e+05	5.35096e+37	4.39396e+27	4.28143e+37	3.90178e+27	6.17546e+48	1.48585e+49	4.93611e+48	1.85766e+49	7.42058e+49	5.93337e+49
2.38864e+05	3.37625e+37	1.10374e+27	2.70143e+37	9.80106e+26	3.89644e+48	9.37518e+48	3.11449e+48	1.17210e+49	4.68205e+49	3.74373e+49
3.78574e+05	2.13023e+37	2.77251e+26	1.70450e+37	2.46195e+26	2.45839e+48	5.91537e+48	1.96511e+48	7.39530e+48	2.95407e+49	2.36214e+49
5.99999e+05	1.34395e+37	6.96427e+25	1.07545e+37	6.18420e+25	1.55091e+48	3.73226e+48	1.23982e+48	4.66559e+48	1.86361e+49	1.49036e+49
9.50935e+05	8.47634e+36	1.74932e+25	6.78481e+36	1.55339e+25	9.77904e+47	2.35449e+48	7.81955e+47	2.94244e+48	1.17518e+49	9.40133e+48
1.50713e+06	5.34027e+36	4.39343e+24	4.27815e+36	3.90161e+24	6.15554e+47	1.48434e+48	4.92505e+47	1.85343e+48	7.40062e+48	5.92535e+48
2.38864e+06	3.35270e+36	1.10254e+24	2.69143e+36	9.79348e+23	3.84950e+47	9.33191e+47	3.08568e+47	1.16274e+48	4.63756e+48	3.72068e+48
3.78574e+06	2.08144e+36	2.75364e+23	1.67780e+36	2.44774e+23	2.36292e+47	5.80218e+47	1.89649e+47	7.20089e+47	2.86176e+48	2.30386e+48
5.99999e+06	1.25334e+36	6.73849e+22	1.01668e+36	5.99945e+22	1.38675e+47	3.49955e+47	1.11818e+47	4.31377e+47	1.70233e+48	1.37887e+48
9.50935e+06	7.11912e+35	1.56800e+22	5.81698e+35	1.39926e+22	7.59673e+46	1.98023e+47	6.09764e+46	2.43116e+47	9.45322e+47	7.69817e+47
1.50713e+07	3.74521e+35	3.38159e+21	3.08037e+35	3.02493e+21	3.85266e+46	1.04386e+47	3.12441e+46	1.26919e+47	4.89963e+47	3.99358e+47
2.38864e+07	1.82609e+35	6.72674e+20	1.50961e+35	6.02931e+20	1.80392e+46	5.05450e+46	1.45774e+46	6.07598e+46	2.31489e+47	1.91651e+47
3.78574e+07	8.36180e+34	1.24874e+20	6.93761e+34	1.12092e+20	7.95591e+45	2.29519e+46	6.52839e+45	2.76776e+46	1.04668e+47	8.81084e+46
5.99999e+07	3.65480e+34	2.20043e+19	3.03971e+34	1.97721e+19	3.56360e+45	9.49695e+45	2.38981e+45	1.22295e+46	4.41096e+46	3.64985e+46
9.50935e+07	1.54657e+34	3.73823e+18	1.28835e+34	3.36128e+18	1.54334e+45	4.65565e+45	1.37682e+45	5.59746e+45	1.74412e+46	1.84236e+46
