mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e-02	2.72700e+32	1.41555e+29	5.37882e+25	4.24076e+22	1.77757e+44	1.50604e+44	1.47248e+44	2.46054e+44	1.57875e+45	1.20390e+45
1.58489e-02	7.03769e+32	3.66542e+29	3.54094e+26	2.73165e+23	4.70308e+44	3.95525e+44	3.91713e+44	6.28584e+44	4.11130e+45	3.13246e+45
2.51189e-02	1.83516e+33	9.50186e+29	2.27542e+27	1.77572e+24	1.20901e+45	9.91950e+44	9.95357e+44	1.66168e+45	1.05180e+46	7.95252e+45
3.98107e-02	4.83442e+33	2.48892e+30	1.49946e+28	1.15060e+25	3.20235e+45	2.63220e+45	2.62171e+45	4.27562e+45	2.78074e+46	2.08194e+46
6.30957e-02	1.25247e+34	6.56225e+30	1.01342e+29	7.56251e+25	8.44033e+45	6.92606e+45	6.89043e+45	1.13704e+46	7.28545e+46	5.54906e+46
1.00000e-01	3.30370e+34	1.72309e+31	6.67482e+29	5.21310e+26	2.20646e+46	1.84226e+46	1.84188e+46	2.97512e+46	1.93850e+47	1.47388e+47
1.58489e-01	8.67151e+34	4.57106e+31	4.37972e+30	3.37700e+27	5.83224e+46	4.92835e+46	4.92165e+46	7.82517e+46	5.13923e+47	3.94283e+47
2.51189e-01	2.27047e+35	1.18152e+32	2.83229e+31	2.29650e+28	1.53994e+47	1.27516e+47	1.27036e+47	2.09726e+47	1.33531e+48	1.02014e+48
3.98107e-01	5.81474e+35	3.13661e+32	1.88124e+32	1.43498e+29	4.01345e+47	3.31037e+47	3.23448e+47	5.37034e+47	3.45731e+48	2.64818e+48
6.30957e-01	1.44572e+36	7.66147e+32	1.18059e+33	9.23570e+29	9.91533e+47	8.29769e+47	8.19063e+47	1.34393e+48	8.64403e+48	6.61154e+48
1.00000e+00	3.60028e+36	1.91947e+33	7.18743e+33	5.68855e+30	2.44581e+48	2.02049e+48	2.01793e+48	3.32531e+48	2.11014e+49	1.62113e+49
1.58489e+00	8.73083e+36	4.60893e+33	4.41226e+34	3.38377e+31	5.93929e+48	4.95373e+48	4.90368e+48	7.89604e+48	5.11684e+49	3.92142e+49
2.51189e+00	2.09545e+37	1.09883e+34	2.64558e+35	1.98803e+32	1.41056e+49	1.16605e+49	1.15981e+49	1.88006e+49	1.22551e+50	9.31379e+49
3.98107e+00	5.04024e+37	2.66277e+34	1.57663e+36	1.16253e+33	3.24320e+49	2.75330e+49	2.73225e+49	4.81032e+49	2.91128e+50	2.20604e+50
6.30957e+00	1.25556e+38	6.79322e+34	9.48162e+36	7.05636e+33	7.72804e+49	6.68858e+49	6.33620e+49	1.07192e+50	6.70923e+50	5.12786e+50
1.00000e+01	3.39584e+38	1.79666e+35	5.46525e+37	4.29011e+34	1.83218e+50	1.59315e+50	1.47517e+50	2.55506e+50	1.59177e+51	1.19030e+51
1.58489e+01	9.26237e+38	5.44519e+35	3.04553e+38	2.27727e+35	3.98696e+50	3.98874e+50	3.21365e+50	6.03151e+50	3.55078e+51	2.73745e+51
2.51189e+01	2.69877e+39	1.73176e+36	1.44520e+39	1.08813e+36	7.69270e+50	9.54963e+50	6.23168e+50	1.38668e+51	7.35318e+51	5.62048e+51
3.98107e+01	6.16433e+39	3.40541e+36	4.27218e+39	2.71557e+36	1.07700e+51	1.83716e+51	8.40003e+50	2.53630e+51	1.14314e+52	8.77695e+51
