mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e-02	3.14011e+32	2.37057e+29	9.02777e+25	9.92646e+22	3.58203e+44	3.20661e+44	3.21737e+44	4.32792e+44	3.00887e+45	2.56540e+45
1.58489e-02	8.20523e+32	6.18119e+29	5.91201e+26	6.69511e+23	9.34650e+44	8.56557e+44	8.32945e+44	1.12626e+45	7.75634e+45	6.79023e+45
2.51189e-02	2.14291e+33	1.58720e+30	3.84224e+27	4.32700e+24	2.42158e+45	2.19261e+45	2.18141e+45	2.92456e+45	2.04307e+46	1.75046e+46
3.98107e-02	5.66020e+33	4.21564e+30	2.57458e+28	2.88119e+25	6.38979e+45	5.71178e+45	5.72357e+45	7.61877e+45	5.33398e+46	4.55297e+46
6.30957e-02	1.49356e+34	1.14961e+31	1.70977e+29	1.91620e+26	1.72081e+46	1.53405e+46	1.53516e+46	2.04934e+46	1.43614e+47	1.22112e+47
1.00000e-01	3.97769e+34	3.01064e+31	1.16446e+30	1.31838e+27	4.57171e+46	4.15378e+46	4.16106e+46	5.56151e+46	3.86645e+47	3.32783e+47
1.58489e-01	1.04998e+35	7.97370e+31	7.64208e+30	8.79932e+27	1.22960e+47	1.09805e+47	1.11203e+47	1.48696e+47	1.01717e+48	8.94264e+47
2.51189e-01	2.77899e+35	2.11818e+32	5.11395e+31	5.69843e+28	3.20273e+47	2.90222e+47	2.92693e+47	3.87873e+47	2.65554e+48	2.32180e+48
3.98107e-01	7.09160e+35	5.50152e+32	3.34132e+32	3.65011e+29	8.19322e+47	7.41124e+47	7.46776e+47	9.90966e+47	6.90253e+48	5.94334e+48
6.30957e-01	1.78818e+36	1.35085e+33	1.99811e+33	2.31555e+30	2.07034e+48	1.86332e+48	1.86323e+48	2.53767e+48	1.74887e+49	1.51065e+49
1.00000e+00	4.41581e+36	3.32176e+33	1.30122e+34	1.45630e+31	5.03316e+48	4.65399e+48	4.62334e+48	6.13125e+48	4.24777e+49	3.69880e+49
1.58489e+00	1.05706e+37	8.15246e+33	7.63999e+34	8.50694e+31	1.23835e+49	1.12616e+49	1.11964e+49	1.46129e+49	1.03626e+50	8.77278e+49
2.51189e+00	2.53747e+37	1.98635e+34	4.59404e+35	5.31177e+32	2.91120e+49	2.63708e+49	2.59739e+49	3.50239e+49	2.41572e+50	2.09975e+50
3.98107e+00	6.10340e+37	4.71025e+34	2.70429e+36	3.06146e+33	6.78982e+49	6.10226e+49	6.02843e+49	8.14924e+49	5.73125e+50	4.80805e+50
6.30957e+00	1.55079e+38	1.25404e+35	1.59513e+37	1.80788e+34	1.55828e+50	1.46084e+50	1.41102e+50	1.92218e+50	1.32406e+51	1.13803e+51
1.00000e+01	4.20433e+38	3.46541e+35	9.26591e+37	1.02182e+35	3.70959e+50	3.44454e+50	3.23929e+50	4.70572e+50	3.12264e+51	2.65699e+51
1.58489e+01	1.30579e+39	1.13604e+36	5.57377e+38	5.99898e+35	8.11123e+50	8.38761e+50	7.30222e+50	1.09115e+51	7.01517e+51	6.08277e+51
2.51189e+01	4.07204e+39	3.92660e+36	2.59995e+39	2.88857e+36	1.61580e+51	1.99633e+51	1.44621e+51	2.54435e+51	1.48101e+52	1.26773e+52
3.98107e+01	1.18899e+40	1.11810e+37	9.25658e+39	9.62296e+36	2.51084e+51	4.44708e+51	2.22792e+51	5.29856e+51	2.57011e+52	2.21916e+52
6.30957e+01	1.82565e+40	1.01585e+37	1.54000e+40	9.30447e+36	2.63486e+51	5.89149e+51	2.28104e+51	6.92905e+51	2.97284e+52	2.54705e+52
1.00000e+02	1.73885e+40	4.37287e+36	1.49813e+40	3.97590e+36	2.11901e+51	5.31550e+51	1.83846e+51	6.16237e+51	2.49298e+52	2.16299e+52
1.58489e+02	1.35517e+40	1.41947e+36	1.17182e+40	1.30097e+36	1.53867e+51	4.03909e+51	1.31677e+51	4.68264e+51	1.84533e+52	1.60877e+52
2.51189e+02	9.73175e+39	4.15461e+35	8.55730e+39	3.80307e+35	1.05775e+51	2.87267e+51	9.01183e+50	3.32320e+51	1.29368e+52	1.12271e+52
3.98107e+02	6.59166e+39	1.13521e+35	5.73227e+39	1.04424e+35	7.01623e+50	1.93410e+51	5.95872e+50	2.21441e+51	8.70365e+51	7.40965e+51
6.30957e+02	4.34058e+39	3.03305e+34	3.82887e+39	2.77646e+34	4.52426e+50	1.27194e+51	3.91657e+50	1.46441e+51	5.60715e+51	4.92214e+51
1.00000e+03	2.86284e+39	7.84364e+33	2.48766e+39	7.18778e+33	2.95675e+50	8.20771e+50	2.52645e+50	9.56067e+50	3.67742e+51	3.16718e+51
1.58489e+03	1.88030e+39	2.03098e+33	1.68554e+39	1.85658e+33	1.95717e+50	5.34378e+50	1.63142e+50	6.20947e+50	2.40600e+51	2.06057e+51
2.51189e+03	1.34789e+39	5.28596e+32	1.13003e+39	4.73544e+32	1.39759e+50	3.68049e+50	1.14702e+50	4.45658e+50	1.72893e+51	1.42307e+51
3.98107e+03	1.12743e+39	1.49057e+32	8.91303e+38	1.35199e+32	1.22098e+50	3.03144e+50	9.64262e+49	3.84498e+50	1.51508e+51	1.19226e+51
6.30957e+03	1.04458e+39	5.11804e+31	8.38973e+38	4.50841e+31	1.18606e+50	2.87456e+50	9.27847e+49	3.57684e+50	1.41049e+51	1.11811e+51
1.00000e+04	7.77500e+38	1.52760e+31	6.22203e+38	1.34726e+31	8.96392e+49	2.20271e+50	7.21310e+49	2.71519e+50	1.08793e+51	8.74229e+50
1.58489e+04	5.08571e+38	3.93410e+30	4.18912e+38	3.53040e+30	5.95377e+49	1.44008e+50	4.81763e+49	1.79651e+50	7.09179e+50	5.73273e+50
2.51189e+04	3.24294e+38	9.97401e+29	2.65079e+38	8.91957e+29	3.77302e+49	9.03336e+49	2.97653e+49	1.13872e+50	4.55583e+50	3.66076e+50
3.98107e+04	2.05489e+38	2.48884e+29	1.64632e+38	2.20931e+29	2.39898e+49	5.72682e+49	1.90475e+49	7.14855e+49	2.86981e+50	2.29828e+50
6.30957e+04	1.33537e+38	6.78384e+28	1.07451e+38	6.09341e+28	1.55104e+49	3.77166e+49	1.24964e+49	4.64097e+49	1.86980e+50	1.51435e+50
9.50935e+04	8.73022e+37	1.84734e+28	7.01660e+37	1.64473e+28	1.00759e+49	2.43515e+49	8.09018e+48	3.03086e+49	1.21072e+50	9.72440e+49
1.50713e+05	5.50849e+37	4.64048e+27	4.42727e+37	4.13153e+27	6.35748e+48	1.53650e+49	5.10460e+48	1.91237e+49	7.63922e+49	6.13576e+49
2.38864e+05	3.47564e+37	1.16566e+27	2.79345e+37	1.03782e+27	4.01130e+48	9.69476e+48	3.22079e+48	1.20662e+49	4.82001e+49	3.87143e+49
3.78574e+05	2.19295e+37	2.92806e+26	1.76256e+37	2.60693e+26	2.53087e+48	6.11701e+48	2.03218e+48	7.61313e+48	3.04112e+49	2.44271e+49
5.99999e+05	1.38353e+37	7.35500e+25	1.11209e+37	6.54836e+25	1.59665e+48	3.85950e+48	1.28215e+48	4.80306e+48	1.91854e+49	1.54120e+49
9.50935e+05	8.72625e+36	1.84747e+25	7.01602e+36	1.64487e+25	1.00679e+48	2.43479e+48	8.08677e+47	3.02924e+48	1.20988e+49	9.72223e+48
1.50713e+06	5.49831e+36	4.64001e+24	4.42417e+36	4.13140e+24	6.33845e+47	1.53507e+48	5.09402e+47	1.90834e+48	7.62019e+48	6.12811e+48
2.38864e+06	3.45302e+36	1.16452e+24	2.78386e+36	1.03710e+24	3.96592e+47	9.65313e+47	3.19291e+47	1.19761e+48	4.77713e+48	3.84918e+48
3.78574e+06	2.14556e+36	2.90961e+23	1.73658e+36	2.59300e+23	2.43745e+47	6.00657e+47	1.96475e+47	7.42392e+47	2.95107e+48	2.38572e+48
5.99999e+06	1.29434e+36	7.12977e+22	1.05405e+36	6.36363e+22	1.43383e+47	3.62936e+47	1.16107e+47	4.45623e+47	1.75913e+48	1.43054e+48
