mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e-02	3.04743e+32	2.00085e+29	7.63057e+25	7.48321e+22	2.87611e+44	2.53692e+44	2.54770e+44	3.56487e+44	2.47658e+45	2.02217e+45
1.58489e-02	7.92709e+32	5.17596e+29	4.98083e+26	5.18665e+23	7.39534e+44	6.59921e+44	6.60207e+44	9.23647e+44	6.37834e+45	5.23240e+45
2.51189e-02	2.05781e+33	1.34869e+30	3.28827e+27	3.29037e+24	1.94157e+45	1.68288e+45	1.70078e+45	2.40715e+45	1.66997e+46	1.36186e+46
3.98107e-02	5.36346e+33	3.55242e+30	2.17201e+28	2.22248e+25	5.11746e+45	4.48246e+45	4.43073e+45	6.49862e+45	4.30468e+46	3.62001e+46
6.30957e-02	1.42569e+34	9.49959e+30	1.46202e+29	1.48109e+26	1.37442e+46	1.21256e+46	1.17325e+46	1.69526e+46	1.14162e+47	9.70109e+46
1.00000e-01	3.77060e+34	2.54110e+31	9.86158e+29	9.65961e+26	3.61282e+46	3.18170e+46	3.17888e+46	4.46285e+46	3.09156e+47	2.56087e+47
1.58489e-01	9.94348e+34	6.65752e+31	6.55170e+30	6.42288e+27	9.75802e+46	8.46384e+46	8.54617e+46	1.21486e+47	8.19754e+47	6.77129e+47
2.51189e-01	2.61220e+35	1.75621e+32	4.21849e+31	4.16711e+28	2.55505e+47	2.22777e+47	2.22179e+47	3.15099e+47	2.16181e+48	1.78224e+48
3.98107e-01	6.66763e+35	4.53206e+32	2.71354e+32	2.78685e+29	6.41924e+47	5.79857e+47	5.76280e+47	8.04989e+47	5.51258e+48	4.61161e+48
6.30957e-01	1.68695e+36	1.13541e+33	1.74989e+33	1.73139e+30	1.61116e+48	1.42187e+48	1.43839e+48	2.05118e+48	1.38446e+49	1.15064e+49
1.00000e+00	4.21281e+36	2.79485e+33	1.09655e+34	1.06119e+31	4.02639e+48	3.56095e+48	3.51669e+48	4.97452e+48	3.35796e+49	2.83267e+49
1.58489e+00	1.00696e+37	6.62843e+33	6.45847e+34	6.40743e+31	9.68130e+48	8.51422e+48	8.54398e+48	1.21274e+49	8.23037e+49	6.88863e+49
2.51189e+00	2.42596e+37	1.65160e+34	3.90217e+35	3.87715e+32	2.29064e+49	2.02386e+49	2.02922e+49	2.83979e+49	1.94641e+50	1.61128e+50
3.98107e+00	5.85703e+37	4.35809e+34	2.28848e+36	2.51496e+33	5.35745e+49	4.79688e+49	4.65045e+49	6.73710e+49	4.52075e+50	3.72055e+50
6.30957e+00	1.46363e+38	1.01151e+35	1.34489e+37	1.34214e+34	1.24787e+50	1.10848e+50	1.09962e+50	1.58433e+50	1.06069e+51	8.76942e+50
1.00000e+01	3.89807e+38	2.84759e+35	7.81248e+37	7.46512e+34	2.91351e+50	2.71724e+50	2.55456e+50	3.81077e+50	2.51010e+51	2.04402e+51
1.58489e+01	1.15749e+39	8.87165e+35	4.41382e+38	5.17491e+35	6.30035e+50	6.64315e+50	5.58254e+50	8.97276e+50	5.64039e+51	4.68396e+51
2.51189e+01	3.63686e+39	3.02309e+36	2.15644e+39	2.13593e+36	1.26291e+51	1.59105e+51	1.09120e+51	2.26520e+51	1.18426e+52	9.80747e+51
